ó^Ç¶ÇΩèdóvìx,0.145000,0.215000,0.130000,0.210000,0.115000,0.205000,0.090000,0.190000,0.075000,0.185000,0.060000,0.180000,0.035000,0.165000,1.000000,

é¿çsâÒêî,wL[0],wR[0],wL[1],wR[1],wL[2],wR[2],wL[3],wR[3],wL[4],wR[4],wL[5],wR[5],wL[6],wR[6],ãÊä‘ïùÇÃëçòa
145,0.091005, 0.323067,0.059153, 0.283935,0.045502, 0.251400,0.022751, 0.174887,0.045502, 0.251400,0.029577, 0.238255,0.011831, 0.171735,1.389359
146,0.086149, 0.272806,0.072547, 0.242495,0.059074, 0.213888,0.059074, 0.229732,0.039383, 0.236295,0.028716, 0.193836,0.036273, 0.229732,1.237567
147,0.105670, 0.334182,0.029059, 0.207567,0.052835, 0.215743,0.052835, 0.286868,0.020757, 0.187675,0.035223, 0.264647,0.013209, 0.193729,1.380822
148,0.097777, 0.265628,0.097777, 0.314517,0.048889, 0.198610,0.057777, 0.256147,0.024444, 0.189744,0.032592, 0.205192,0.019555, 0.191349,1.242375
149,0.084363, 0.247465,0.062836, 0.280667,0.050618, 0.269962,0.042182, 0.251441,0.033745, 0.248172,0.020945, 0.181318,0.012567, 0.213720,1.385488
150,0.130230, 0.359665,0.068945, 0.251344,0.065115, 0.290720,0.017236, 0.173290,0.021705, 0.193175,0.032558, 0.204538,0.013023, 0.178455,1.302374
151,0.069237, 0.302123,0.069237, 0.302123,0.042607, 0.234339,0.034618, 0.236558,0.037765, 0.198833,0.023079, 0.214004,0.021304, 0.214172,1.404307
152,0.068697, 0.303410,0.068697, 0.257612,0.048937, 0.205743,0.013192, 0.189102,0.048937, 0.255920,0.048937, 0.255920,0.019575, 0.215323,1.366058
153,0.089108, 0.247953,0.050033, 0.246258,0.031839, 0.222876,0.050033, 0.246258,0.031839, 0.266845,0.029703, 0.216542,0.025379, 0.245333,1.384129
154,0.088225, 0.272028,0.051465, 0.248747,0.047506, 0.245448,0.051465, 0.278768,0.029408, 0.219403,0.029408, 0.219403,0.012866, 0.205859,1.379311
