ó^Ç¶ÇΩèdóvìx,0.140000,0.220000,0.120000,0.220000,0.100000,0.220000,0.070000,0.210000,0.070000,0.190000,0.070000,0.170000,0.060000,0.140000,1.000000,

é¿çsâÒêî,wL[0],wR[0],wL[1],wR[1],wL[2],wR[2],wL[3],wR[3],wL[4],wR[4],wL[5],wR[5],wL[6],wR[6],ãÊä‘ïùÇÃëçòa
145,0.076903, 0.281976,0.105235, 0.346313,0.049370, 0.230392,0.035078, 0.199947,0.016457, 0.172794,0.019603, 0.202845,0.035078, 0.228010,1.324553
146,0.051639, 0.266803,0.047667, 0.268525,0.070820, 0.256722,0.024787, 0.235476,0.025820, 0.224519,0.031178, 0.239017,0.030984, 0.226044,1.434210
147,0.092159, 0.276476,0.027063, 0.259800,0.027063, 0.236797,0.027063, 0.205224,0.047359, 0.250726,0.027063, 0.252583,0.027063, 0.243563,1.450339
148,0.097285, 0.291856,0.097285, 0.308070,0.048643, 0.218892,0.048643, 0.201458,0.032428, 0.200651,0.032428, 0.200130,0.016214, 0.206016,1.254146
149,0.083762, 0.272228,0.103561, 0.278320,0.066748, 0.237327,0.038142, 0.167525,0.025428, 0.203423,0.044499, 0.233619,0.025890, 0.219528,1.223939
150,0.066169, 0.286734,0.049627, 0.217118,0.085075, 0.283583,0.022056, 0.239662,0.033085, 0.239864,0.024813, 0.215769,0.022056, 0.214389,1.394236
151,0.054613, 0.202729,0.091021, 0.227553,0.098023, 0.302237,0.049011, 0.221232,0.032674, 0.191145,0.036409, 0.236655,0.030340, 0.226356,1.215816
152,0.080222, 0.294147,0.057301, 0.260721,0.044024, 0.209508,0.026741, 0.249470,0.020055, 0.223475,0.020055, 0.223475,0.040111, 0.250693,1.422980
153,0.088251, 0.318237,0.056159, 0.213018,0.041184, 0.267693,0.041184, 0.205918,0.029417, 0.227593,0.028080, 0.227593,0.028080, 0.227593,1.375293
154,0.049528, 0.244466,0.059776, 0.244466,0.099057, 0.338728,0.018640, 0.192610,0.019925, 0.222877,0.049528, 0.254742,0.019925, 0.185731,1.367243
155,0.068321, 0.286948,0.087841, 0.263523,0.034160, 0.219603,0.024596, 0.197642,0.055899, 0.242229,0.024596, 0.221360,0.034160, 0.239123,1.340855
156,0.085818, 0.282483,0.066509, 0.243865,0.057007, 0.232088,0.025580, 0.166272,0.102321, 0.264329,0.022170, 0.199526,0.033254, 0.218778,1.214682
157,0.067731, 0.259635,0.046960, 0.211973,0.058700, 0.264151,0.039133, 0.253018,0.046960, 0.258281,0.029350, 0.216264,0.019567, 0.228278,1.383197
