é¿çsâÒêî,F_1,F_2,F_3,F_4,F_5,F_6,ïΩãœ,
173,0.301111,0.704863,0.891380,0.672532,0.766954,0.446554,0.630566, 
174,0.336510,0.847267,0.902083,0.778887,0.895272,0.470367,0.705065, 
175,0.474185,0.898103,0.766862,0.771116,0.797836,0.652473,0.726762, 
176,0.646195,0.716270,0.835936,0.912862,0.946992,0.557431,0.769281, 
177,0.408463,0.435398,0.751002,0.709529,0.741860,0.694495,0.623458, 
178,0.395312,0.848014,0.771545,0.744932,0.889469,0.509151,0.693071, 
179,0.692645,0.653432,0.866349,0.956746,0.650141,0.560998,0.730052, 
180,0.000000,0.607414,0.247016,0.247016,0.955804,0.682326,0.456596, 
181,0.433580,0.468678,0.714285,0.827864,0.843169,0.117746,0.567554, 
182,0.547676,0.782998,0.859203,0.525838,0.745532,0.462396,0.653941, 
183,0.670574,0.579402,0.748542,0.755607,0.515065,0.917794,0.697831, 
184,0.605927,0.840182,0.805119,0.666208,0.841388,0.832083,0.765151, 
185,0.534404,0.542700,0.865173,0.863359,0.581579,0.791523,0.696456, 
186,0.485032,0.719040,0.738987,0.745376,0.172712,0.812637,0.612297, 
187,0.452253,0.880125,0.507254,0.739100,0.452780,0.903560,0.655845, 
188,0.220698,0.547585,0.780379,0.778668,0.589946,0.882410,0.633281, 
189,0.679166,0.651296,0.845688,0.820508,0.972794,0.661169,0.771770, 
190,0.427467,0.841862,0.882133,0.799778,0.778759,0.354262,0.680710, 
191,0.444763,0.858482,0.565169,0.736937,0.950129,0.816106,0.728598, 
192,0.455240,0.965048,0.622790,0.920022,0.608134,0.722130,0.715561, 
193,0.000000,0.015877,0.247016,0.793019,0.732549,0.682326,0.411798, 
194,0.363735,0.643941,0.550592,0.484084,0.647336,0.586558,0.546041, 
195,0.490602,0.618854,0.628917,0.813060,0.698047,0.713590,0.660512, 
196,0.273863,0.693018,0.551114,0.663926,0.855905,0.839826,0.646275, 
197,0.500870,0.479105,0.753405,0.857038,0.674631,0.700287,0.660890, 
198,0.000000,0.633175,0.000000,0.335701,0.755647,0.613440,0.389660, 
199,0.827647,0.685394,0.934109,0.864814,0.596439,0.898152,0.801092, 
200,0.358301,0.552698,0.146691,0.839797,0.836248,0.169073,0.483801, 
201,0.821392,0.553330,0.548406,0.360723,0.852202,0.832842,0.661482, 
202,0.481081,0.481001,0.936760,0.897986,0.714127,0.774110,0.714177, 
203,0.113988,0.665583,0.687794,0.817968,0.972258,0.529249,0.631140, 
204,0.556760,0.790119,0.947442,0.788185,0.687316,0.724921,0.749124, 
205,0.514482,0.659956,0.485795,0.928596,0.992660,0.572736,0.692371, 
206,0.368739,0.606257,0.671861,0.920158,0.736506,0.821689,0.687535, 
207,0.466709,0.658413,0.716674,0.794741,0.871947,0.699912,0.701399, 
208,0.640260,0.736937,0.871081,0.734549,0.810995,0.868298,0.777020, 
209,0.233213,0.463348,0.801513,0.759775,0.650372,0.740726,0.608158, 
210,0.367509,0.955624,0.746415,0.765806,0.551361,0.900602,0.714553, 
211,0.668026,0.688172,0.785798,0.723184,0.613519,0.685084,0.693964, 
212,0.378236,0.874772,0.503061,0.658954,0.631992,0.473463,0.586747, 
213,0.418059,0.686394,0.668095,0.782880,0.564649,0.671306,0.631897, 
214,0.669441,0.724493,0.950122,0.750481,0.509551,0.441114,0.674200, 
215,0.529444,0.239592,0.777301,0.733820,0.127429,0.771735,0.529887, 
216,0.560921,0.697665,0.633146,0.926006,0.597437,0.903708,0.719814, 
217,0.659355,0.523628,0.890930,0.772827,0.573306,0.419668,0.639952, 
218,0.386265,0.481518,0.853597,0.921315,0.630569,0.633451,0.651119, 
219,0.656013,0.307444,0.690909,0.580181,0.971029,0.547898,0.625579, 
220,0.385222,0.718568,0.948248,0.775727,0.736255,0.605698,0.694953, 
221,0.697793,0.443633,0.970834,0.844311,0.854636,0.611636,0.737140, 
222,0.767273,0.741444,0.861329,0.707718,0.666982,0.690153,0.739150, 
223,0.351401,0.807795,0.678975,0.748739,0.616412,0.575660,0.629830, 
224,0.669767,0.662196,0.364892,0.927035,0.426583,0.862343,0.652136, 
225,0.343238,0.789148,0.672966,0.759779,0.801382,0.608023,0.662423, 
226,0.496184,0.842659,0.740661,0.848140,0.665010,0.760309,0.725494, 
227,0.601443,0.798222,0.367107,0.783177,0.542946,0.715401,0.634716, 
228,0.596978,0.590072,0.957938,0.395793,0.853166,0.493588,0.647923, 
229,0.412332,0.724491,0.667396,0.883245,0.570158,0.402058,0.609947, 
230,0.901952,0.643339,0.520748,0.884067,0.395410,0.582271,0.654631, 
231,0.749700,0.800491,0.656225,0.598015,0.731856,0.570270,0.684426, 
232,0.720029,0.269987,0.772459,0.925206,0.857357,0.557246,0.683714, 
