é¿çsâÒêî,P_1,P_2,P_3,P_4,P_5,P_6,ïΩãœ,
169,0.763650,0.407676,0.123214,0.818689,0.620870,0.524185,0.543047, 
170,0.000000,0.037795,0.682597,0.488306,0.369524,0.504022,0.347040, 
171,0.317724,0.466949,0.543482,0.433490,0.517938,0.452618,0.455367, 
172,0.742665,0.865414,0.505042,0.595589,0.509968,0.453925,0.612100, 
173,0.177240,0.544239,0.804045,0.506628,0.622000,0.287461,0.490269, 
174,0.202292,0.735007,0.821632,0.637850,0.810401,0.307503,0.585781, 
175,0.310775,0.815051,0.621878,0.627493,0.663667,0.484200,0.587177, 
176,0.477317,0.557960,0.718118,0.839693,0.899320,0.386415,0.646471, 
177,0.256647,0.278281,0.601284,0.549822,0.589648,0.531975,0.467943, 
178,0.246348,0.736132,0.628061,0.593539,0.800941,0.341518,0.557757, 
179,0.529807,0.485258,0.764212,0.917079,0.481636,0.389852,0.594641, 
180,0.000000,0.436177,0.140912,0.140912,0.915349,0.517826,0.358529, 
181,0.276797,0.306061,0.555555,0.706286,0.728861,0.062556,0.439353, 
182,0.377104,0.643383,0.753161,0.356703,0.594301,0.300725,0.504230, 
183,0.504409,0.407857,0.598136,0.607209,0.346861,0.848078,0.552092, 
184,0.434645,0.724408,0.673808,0.499484,0.726204,0.712451,0.628500, 
185,0.364633,0.372401,0.762384,0.759570,0.410018,0.654976,0.553997, 
186,0.320160,0.561329,0.586026,0.594103,0.094518,0.684406,0.473424, 
187,0.292201,0.785914,0.339812,0.586169,0.292641,0.824085,0.520137, 
188,0.124036,0.377017,0.639854,0.637556,0.418385,0.789566,0.497736, 
189,0.514194,0.482905,0.732633,0.695645,0.947029,0.493840,0.644374, 
190,0.271833,0.726909,0.789122,0.666359,0.637678,0.215260,0.551194, 
191,0.285977,0.752054,0.393893,0.583452,0.904996,0.689340,0.601619, 
192,0.294700,0.932457,0.452212,0.851889,0.436920,0.565104,0.588880, 
193,0.000000,0.008002,0.140912,0.657027,0.577970,0.517826,0.316956, 
194,0.222296,0.474862,0.379874,0.319334,0.478564,0.414986,0.381653, 
195,0.325032,0.448073,0.458701,0.685005,0.536153,0.554715,0.501280, 
196,0.158656,0.530243,0.380371,0.496924,0.748107,0.723879,0.506363, 
197,0.334107,0.315016,0.604371,0.749840,0.509014,0.538802,0.508525, 
198,0.000000,0.463245,0.000000,0.201707,0.607260,0.442418,0.285772, 
199,0.705971,0.521368,0.876365,0.761826,0.424947,0.815132,0.684268, 
200,0.218250,0.381881,0.079151,0.723836,0.718580,0.092343,0.369007, 
201,0.696917,0.382485,0.377795,0.220050,0.742467,0.713563,0.522213, 
202,0.316726,0.316657,0.881042,0.814860,0.555364,0.631467,0.586019, 
203,0.060439,0.498782,0.524151,0.692002,0.946014,0.359849,0.513540, 
204,0.385771,0.653055,0.900132,0.650416,0.523596,0.568531,0.613584, 
205,0.346332,0.492488,0.320825,0.866709,0.985427,0.401282,0.568844, 
206,0.226045,0.434985,0.505867,0.852122,0.582912,0.697345,0.549880, 
207,0.304384,0.490772,0.558451,0.659394,0.772966,0.538357,0.554054, 
208,0.470869,0.583452,0.771606,0.580464,0.682079,0.767250,0.642620, 
209,0.131998,0.301531,0.668771,0.612611,0.481890,0.588217,0.464170, 
210,0.225121,0.915020,0.595424,0.620491,0.380606,0.819177,0.592640, 
211,0.501530,0.524590,0.647173,0.566397,0.442501,0.521010,0.533867, 
212,0.233225,0.777418,0.336060,0.491373,0.461980,0.310155,0.435035, 
213,0.264269,0.522527,0.501608,0.643223,0.393387,0.505237,0.471709, 
214,0.503128,0.568004,0.904983,0.600616,0.341877,0.282968,0.533596, 
215,0.360030,0.136100,0.635726,0.579555,0.068050,0.628313,0.401296, 
216,0.389778,0.535703,0.463214,0.862208,0.425961,0.824331,0.583532, 
217,0.491820,0.354673,0.803312,0.629762,0.401842,0.265557,0.491161, 
218,0.239361,0.317105,0.744587,0.854109,0.460461,0.463541,0.513194, 
219,0.488110,0.181645,0.527778,0.408630,0.943690,0.377314,0.487861, 
220,0.238561,0.560754,0.901588,0.633623,0.582598,0.434410,0.558589, 
221,0.535854,0.285044,0.943321,0.730569,0.746169,0.440545,0.613584, 
222,0.622419,0.589122,0.756434,0.547650,0.500354,0.526896,0.590479, 
223,0.213152,0.677563,0.513976,0.598388,0.445518,0.404159,0.475459, 
224,0.503496,0.494988,0.223161,0.863994,0.271119,0.758000,0.519126, 
225,0.207174,0.651730,0.507121,0.612616,0.668588,0.436805,0.514006, 
226,0.329950,0.728100,0.588134,0.736322,0.498138,0.613305,0.582325, 
227,0.430045,0.664201,0.224820,0.643624,0.372633,0.556906,0.482038, 
228,0.425495,0.418512,0.919272,0.246722,0.743932,0.327658,0.513599, 
229,0.259709,0.568002,0.500821,0.790903,0.398756,0.251610,0.461633, 
230,0.821414,0.474207,0.352035,0.792223,0.246424,0.410707,0.516168, 
231,0.599616,0.667349,0.488345,0.426549,0.577108,0.398866,0.526305, 
232,0.562536,0.156061,0.629273,0.860822,0.750328,0.386238,0.557543, 
233,0.357309,0.417840,0.597383,0.792371,0.751251,0.787301,0.617242, 
234,0.266026,0.468370,0.617704,0.620728,0.373326,0.532052,0.479701, 
235,0.379622,0.316509,0.800030,0.476231,0.518766,0.559764,0.508487, 
236,0.434904,0.399472,0.427571,0.470981,0.629803,0.392663,0.459232, 
237,0.344842,0.545489,0.667066,0.834747,0.532493,0.593286,0.586320, 
238,0.353853,0.642483,0.666294,0.603573,0.584026,0.595097,0.574221, 
239,0.174015,0.238211,0.658226,0.195366,0.052204,0.087007,0.234171, 
240,0.202924,0.785902,0.757145,0.644935,0.702566,0.673071,0.627757, 
241,0.305251,0.345232,0.217342,0.488313,0.718859,0.567088,0.440348, 
242,0.242418,0.547914,0.615421,0.536733,0.548963,0.631462,0.520485, 
243,0.438459,0.000000,0.432925,0.315065,0.287711,0.599559,0.345620, 
244,0.387148,0.529773,0.413110,0.689953,0.355979,0.571529,0.491249, 
245,0.095322,0.351268,0.892276,0.853721,0.214445,0.627595,0.505771, 
246,0.024752,0.425886,0.775728,0.328099,0.878612,0.788734,0.536968, 
247,0.343152,0.331960,0.535105,0.560772,0.626642,0.445072,0.473784, 
248,0.247460,0.438162,0.929257,0.644807,0.372218,0.316322,0.491371, 
249,0.350681,0.193443,0.544002,0.337882,0.662796,0.111820,0.366771, 
250,0.179378,0.430822,0.457235,0.651922,0.676689,0.730249,0.521049, 
251,0.642493,0.000000,0.379512,0.921528,0.494866,0.701170,0.523262, 
252,0.225668,0.437602,0.540780,0.806137,0.397931,0.219805,0.437987, 
253,0.227374,0.679655,0.542409,0.972239,0.295361,0.292043,0.501514, 
254,0.677523,0.699882,0.759705,0.681678,0.549753,0.868474,0.706169, 
255,0.306315,0.375139,0.743404,0.874081,0.289512,0.287951,0.479400, 
256,0.278942,0.740719,0.348870,0.745886,0.317905,0.407016,0.473223, 
257,0.220195,0.112863,0.689443,0.725881,0.458348,0.402104,0.434806, 
258,0.229660,0.667202,0.434649,0.600314,0.522736,0.656572,0.518522, 
259,0.335878,0.430152,0.661044,0.762828,0.654773,0.574144,0.569803, 
260,0.212216,0.658917,0.509888,0.470888,0.583646,0.773767,0.534887, 
261,0.403094,0.171568,0.936587,0.736133,0.262308,0.761090,0.545130, 
262,0.352988,0.615883,0.527640,0.757935,0.689251,0.296877,0.540096, 
263,0.353202,0.497751,0.801037,0.571667,0.062874,0.667175,0.492284, 
264,0.674709,0.355829,0.884098,0.612188,0.401201,0.749383,0.612901, 
265,0.245591,0.684795,0.698222,0.446006,0.372286,0.206124,0.442171, 
266,0.221546,0.738486,0.780052,0.837887,0.737977,0.206580,0.587088, 
267,0.261786,0.592446,0.193771,0.530350,0.978131,0.743559,0.550007, 
268,0.289012,0.454847,0.884910,0.349829,0.631712,0.564215,0.529088, 
269,0.279256,0.698321,0.680140,0.224440,0.357386,0.705944,0.490915, 
270,0.367296,0.618610,0.588532,0.718018,0.856352,0.597199,0.624335, 
271,0.000000,0.589842,0.547249,0.602732,0.565152,0.061705,0.394447, 
272,0.712142,0.000000,0.932739,0.567746,0.256405,0.389070,0.476350, 
273,0.630929,0.555074,0.677506,0.882773,0.425467,0.634407,0.634359, 
274,0.262335,0.540622,0.548018,0.632006,0.930967,0.337141,0.541848, 
275,0.346765,0.537655,0.592315,0.560803,0.594726,0.406933,0.506533, 
276,0.657306,0.564409,0.735007,0.834704,0.596217,0.738828,0.687745, 
277,0.522046,0.505027,0.371602,0.261462,0.743429,0.334664,0.456372, 
278,0.015669,0.319019,0.090693,0.579620,0.414415,0.547237,0.327775, 
279,0.813442,0.783019,0.272314,0.537853,0.362162,0.196967,0.494293, 
280,0.544080,0.326076,0.562015,0.482381,0.579159,0.655554,0.524877, 
281,0.677965,0.092311,0.531258,0.432132,0.347788,0.546566,0.438003, 
282,0.637445,0.298554,0.718270,0.855755,0.381657,0.681100,0.595463, 
283,0.394915,0.540188,0.817617,0.450526,0.515275,0.448217,0.527790, 
284,0.354268,0.411740,0.814342,0.194365,0.578379,0.360524,0.452270, 
285,0.323554,0.336133,0.764548,0.619792,0.525149,0.563741,0.522153, 
286,0.145872,0.469079,0.728823,0.595139,0.528505,0.255059,0.453746, 
287,0.747727,0.260825,0.838837,0.675184,0.254981,0.484564,0.543686, 
288,0.440739,0.555212,0.395547,0.924904,0.686443,0.400241,0.567181, 
289,0.207425,0.441402,0.706321,0.686239,0.564110,0.566463,0.528660, 
290,0.204461,0.692168,0.952725,0.554166,0.674676,0.449838,0.588006, 
291,0.324069,0.543046,0.528140,0.576150,0.623378,0.322416,0.486200, 
292,0.405910,0.346233,0.759740,0.824091,0.671642,0.523793,0.588568, 
293,0.368262,0.627199,0.752785,0.623749,0.537484,0.772797,0.613713, 
294,0.246003,0.394574,0.140729,0.779425,0.283107,0.971690,0.469255, 
295,0.000000,0.475715,0.650243,0.671780,0.390912,0.277335,0.410998, 
296,0.272589,0.398553,0.442919,0.700215,0.739198,0.199654,0.458855, 
