ó^Ç¶ÇΩèdóvìx,0.120000,0.240000,0.120000,0.220000,0.120000,0.200000,0.110000,0.170000,0.090000,0.170000,0.070000,0.170000,0.040000,0.160000,1.000000,

é¿çsâÒêî,wL[0],wR[0],wL[1],wR[1],wL[2],wR[2],wL[3],wR[3],wL[4],wR[4],wL[5],wR[5],wL[6],wR[6],ãÊä‘ïùÇÃëçòa
49,0.136187, 0.256008,0.114494, 0.224003,0.146218, 0.237737,0.116807, 0.149987,0.097430, 0.148714,0.074674, 0.141876,0.055513, 0.100353,0.517357
50,0.161746, 0.210441,0.162383, 0.215101,0.079843, 0.179602,0.089801, 0.221479,0.122106, 0.162383,0.097848, 0.173909,0.038837, 0.084521,0.494872
51,0.112336, 0.291520,0.075301, 0.198043,0.140611, 0.224671,0.162315, 0.162315,0.084588, 0.182922,0.061326, 0.179303,0.042601, 0.082148,0.641846
52,0.116076, 0.249341,0.124670, 0.281809,0.127933, 0.175772,0.099509, 0.219535,0.075652, 0.199992,0.048133, 0.134955,0.044435, 0.102188,0.727183
53,0.119691, 0.213084,0.129742, 0.239381,0.147789, 0.253019,0.094770, 0.147789,0.108991, 0.183342,0.079921, 0.129965,0.043525, 0.108991,0.551144
54,0.138504, 0.187222,0.121913, 0.180296,0.183786, 0.282772,0.088834, 0.190957,0.088328, 0.158097,0.073277, 0.132841,0.066420, 0.106752,0.477874
55,0.111867, 0.159617,0.169742, 0.223734,0.111867, 0.159617,0.148448, 0.224605,0.071206, 0.168543,0.084272, 0.188170,0.055620, 0.122691,0.493956
56,0.174628, 0.251766,0.100306, 0.229323,0.101141, 0.235184,0.150733, 0.174628,0.082047, 0.121349,0.070210, 0.168189,0.039356, 0.101141,0.563159
57,0.133303, 0.299738,0.108575, 0.194981,0.112049, 0.221888,0.097491, 0.201112,0.092718, 0.126102,0.056538, 0.155427,0.059948, 0.140131,0.678758
58,0.142683, 0.237619,0.117232, 0.261391,0.121066, 0.184941,0.132578, 0.165012,0.092471, 0.158045,0.077069, 0.087048,0.087048, 0.135796,0.459705
59,0.209650, 0.230355,0.115147, 0.168828,0.206292, 0.233284,0.068234, 0.164547,0.082200, 0.218057,0.075584, 0.103146,0.048942, 0.075734,0.387903
60,0.105777, 0.227496,0.107821, 0.224693,0.111618, 0.166466,0.163497, 0.173015,0.106351, 0.174887,0.071250, 0.212703,0.044365, 0.110062,0.578643
61,0.184881, 0.280685,0.117264, 0.178762,0.095293, 0.204370,0.089381, 0.212667,0.102098, 0.133356,0.081505, 0.180672,0.039435, 0.099631,0.580286
