ó^Ç¶ÇΩèdóvìx,0.200000,0.260000,0.150000,0.250000,0.110000,0.250000,0.080000,0.220000,0.080000,0.180000,0.080000,0.140000,1.000000,

é¿çsâÒêî,wL[0],wR[0],wL[1],wR[1],wL[2],wR[2],wL[3],wR[3],wL[4],wR[4],wL[5],wR[5],ãÊä‘ïùÇÃëçòa
80,0.256822, 0.256822,0.173099, 0.173099,0.144136, 0.144136,0.161787, 0.161787,0.144136, 0.144136,0.120020, 0.120020,0.000000
81,0.244068, 0.244068,0.248906, 0.248906,0.193717, 0.193717,0.114060, 0.114060,0.108720, 0.108720,0.090529, 0.090529,0.000000
82,0.245326, 0.245326,0.162136, 0.162136,0.173472, 0.173472,0.128688, 0.128688,0.170100, 0.170100,0.120279, 0.120279,0.000000
83,0.294198, 0.294198,0.208029, 0.208029,0.097218, 0.097218,0.144239, 0.144239,0.154324, 0.154324,0.101993, 0.101993,0.000000
84,0.218291, 0.218291,0.194476, 0.194476,0.194476, 0.194476,0.144269, 0.144269,0.141465, 0.141465,0.107024, 0.107024,0.000000
85,0.263578, 0.263578,0.251238, 0.251238,0.138262, 0.138262,0.129227, 0.129227,0.102568, 0.102568,0.115128, 0.115128,0.000000
86,0.249874, 0.249874,0.227026, 0.227026,0.176688, 0.176688,0.104033, 0.104033,0.131073, 0.131073,0.111306, 0.111306,0.000000
87,0.237470, 0.237470,0.237470, 0.237470,0.188480, 0.188480,0.116427, 0.116427,0.116427, 0.116427,0.103725, 0.103725,0.000000
88,0.199206, 0.199206,0.250984, 0.250984,0.177472, 0.177472,0.125492, 0.125492,0.158110, 0.158110,0.088736, 0.088736,0.000000
89,0.211843, 0.211843,0.222248, 0.222248,0.222248, 0.222248,0.140007, 0.140007,0.111124, 0.111124,0.092531, 0.092531,0.000000
90,0.228595, 0.228595,0.161641, 0.161641,0.194120, 0.194120,0.119911, 0.119911,0.181436, 0.181436,0.114297, 0.114297,0.000000
91,0.231377, 0.231377,0.163608, 0.163608,0.183644, 0.183644,0.145758, 0.145758,0.129856, 0.129856,0.145758, 0.145758,0.000000
92,0.228595, 0.228595,0.181436, 0.181436,0.194120, 0.194120,0.161641, 0.161641,0.114297, 0.114297,0.119911, 0.119911,0.000000
93,0.282672, 0.282672,0.169736, 0.169736,0.125916, 0.125916,0.178072, 0.178072,0.117688, 0.117688,0.125916, 0.125916,0.000000
94,0.222357, 0.222357,0.157230, 0.157230,0.226765, 0.226765,0.140076, 0.140076,0.176485, 0.176485,0.077087, 0.077087,0.000000
95,0.226057, 0.226057,0.179422, 0.179422,0.226057, 0.226057,0.113029, 0.113029,0.142407, 0.142407,0.113029, 0.113029,0.000000
