ó^Ç¶ÇΩèdóvìx,0.160000,0.300000,0.150000,0.250000,0.150000,0.210000,0.120000,0.180000,0.080000,0.180000,0.040000,0.180000,1.000000,

é¿çsâÒêî,wL[0],wR[0],wL[1],wR[1],wL[2],wR[2],wL[3],wR[3],wL[4],wR[4],wL[5],wR[5],ãÊä‘ïùÇÃëçòa
149,0.112068, 0.245135,0.188090, 0.220937,0.212299, 0.253783,0.124104, 0.234647,0.110468, 0.135529,0.050871, 0.112068,0.404196
150,0.126891, 0.316543,0.213445, 0.313735,0.154509, 0.213445,0.145611, 0.166744,0.082733, 0.135974,0.045220, 0.085150,0.463182
151,0.191592, 0.340425,0.144254, 0.196463,0.195690, 0.224308,0.139199, 0.199201,0.085106, 0.158004,0.049800, 0.075958,0.388716
152,0.163505, 0.236683,0.118342, 0.322992,0.185137, 0.196710,0.098355, 0.223466,0.095932, 0.192257,0.064086, 0.102537,0.549289
153,0.138761, 0.240733,0.233926, 0.267625,0.119934, 0.280026,0.133812, 0.159344,0.119759, 0.143716,0.042431, 0.119934,0.422755
154,0.134660, 0.317359,0.146207, 0.260456,0.154223, 0.200133,0.130228, 0.194342,0.085836, 0.161622,0.042349, 0.172585,0.612993
155,0.171276, 0.276502,0.138251, 0.223593,0.173128, 0.224395,0.164575, 0.180424,0.109405, 0.173653,0.054551, 0.110246,0.377628
156,0.133393, 0.311863,0.155932, 0.277464,0.220276, 0.274436,0.104063, 0.131074,0.065537, 0.137809,0.046642, 0.141512,0.548315
157,0.267089, 0.279301,0.174748, 0.302472,0.134422, 0.174748,0.137218, 0.192829,0.093100, 0.140773,0.034690, 0.068609,0.317464
158,0.153659, 0.314096,0.196087, 0.201526,0.200332, 0.233718,0.135407, 0.206374,0.091870, 0.153659,0.045001, 0.068271,0.355288
159,0.227120, 0.247675,0.202122, 0.247422,0.144695, 0.241858,0.122323, 0.202122,0.055985, 0.146567,0.050142, 0.111970,0.395227
160,0.143510, 0.219305,0.183360, 0.209421,0.184460, 0.215368,0.124307, 0.185624,0.104710, 0.236570,0.049855, 0.143510,0.419595
161,0.221818, 0.223612,0.178351, 0.254056,0.176101, 0.221818,0.107021, 0.183578,0.110909, 0.111806,0.084685, 0.126246,0.242231
162,0.126579, 0.287372,0.169479, 0.237011,0.125163, 0.268341,0.133413, 0.186139,0.130990, 0.169479,0.039455, 0.126579,0.549842
163,0.209401, 0.346027,0.091092, 0.257610,0.155308, 0.178264,0.106287, 0.227739,0.094512, 0.212574,0.030093, 0.091092,0.626613
164,0.167406, 0.332816,0.146289, 0.168814,0.155826, 0.192718,0.144448, 0.155826,0.082872, 0.233687,0.051894, 0.167406,0.502533
165,0.256984, 0.397740,0.171022, 0.174329,0.167031, 0.194254,0.097127, 0.188818,0.051186, 0.132867,0.056176, 0.112467,0.400949
166,0.158225, 0.159235,0.159235, 0.323589,0.158225, 0.159235,0.155984, 0.205362,0.085954, 0.158470,0.102681, 0.173803,0.359390
167,0.131346, 0.352337,0.154469, 0.260741,0.218033, 0.221447,0.106425, 0.159053,0.107905, 0.112927,0.043970, 0.131346,0.475704
168,0.161980, 0.322462,0.161231, 0.356823,0.117832, 0.147310,0.073655, 0.186599,0.120061, 0.181592,0.040451, 0.130003,0.649579
169,0.178635, 0.283540,0.166574, 0.250013,0.100679, 0.217162,0.125006, 0.205893,0.141770, 0.185510,0.044539, 0.100679,0.485593
170,0.223041, 0.312672,0.099379, 0.177148,0.142760, 0.222216,0.158292, 0.227332,0.140091, 0.158549,0.039140, 0.099379,0.394592
171,0.124967, 0.188397,0.115206, 0.249933,0.163416, 0.288509,0.168539, 0.173640,0.133964, 0.225546,0.047258, 0.120626,0.493302
172,0.161910, 0.283917,0.140165, 0.207634,0.156841, 0.332018,0.107919, 0.171042,0.098544, 0.114749,0.057847, 0.167415,0.553550
173,0.221606, 0.317791,0.129210, 0.224337,0.187076, 0.221606,0.112037, 0.201666,0.100833, 0.143478,0.069817, 0.070545,0.358843
174,0.149821, 0.314320,0.165791, 0.246933,0.157160, 0.219726,0.086583, 0.173065,0.080534, 0.166262,0.066639, 0.173166,0.586945
175,0.140803, 0.216631,0.149238, 0.315281,0.115255, 0.164954,0.164954, 0.261198,0.099443, 0.155478,0.070966, 0.145801,0.518684
176,0.157581, 0.276870,0.138435, 0.223328,0.141748, 0.221764,0.137631, 0.175613,0.106693, 0.214297,0.063205, 0.142836,0.509416
177,0.208554, 0.224148,0.208554, 0.224148,0.114008, 0.208554,0.146556, 0.212109,0.106055, 0.117799,0.074716, 0.154799,0.283116
178,0.198096, 0.337352,0.138788, 0.251134,0.155932, 0.234603,0.068447, 0.157708,0.091247, 0.138788,0.077497, 0.150408,0.539985
179,0.198324, 0.234451,0.201042, 0.245876,0.229539, 0.252734,0.105827, 0.198324,0.097288, 0.127939,0.040913, 0.067744,0.254137
180,0.167778, 0.378355,0.149581, 0.157103,0.145216, 0.167778,0.156902, 0.192517,0.081216, 0.170831,0.068570, 0.164154,0.461475
181,0.191825, 0.351871,0.151894, 0.243125,0.123718, 0.196197,0.121563, 0.155533,0.113427, 0.149174,0.072504, 0.129169,0.450137
182,0.164912, 0.257323,0.129100, 0.285381,0.107722, 0.224854,0.169680, 0.172237,0.137589, 0.171814,0.050289, 0.129100,0.481418
183,0.134562, 0.234516,0.139056, 0.171012,0.114450, 0.266198,0.171012, 0.280889,0.133230, 0.141809,0.066549, 0.146717,0.482281
184,0.127737, 0.281815,0.178135, 0.187374,0.178135, 0.209396,0.159656, 0.178135,0.090596, 0.230257,0.047401, 0.131364,0.436681
