é¿çsâÒêî,F_1,F_2,F_3,F_4,F_5,F_6,ïΩãœ,
244,0.000000,0.685714,0.802993,0.854093,0.836364,0.000000,0.529860, 
245,0.000000,0.000000,0.563218,0.766284,0.455045,0.721893,0.417740, 
246,0.000000,0.000000,0.928854,0.455959,0.592593,0.824742,0.467025, 
247,0.000000,0.000000,0.923077,0.875000,0.500000,0.800000,0.516346, 
248,0.000000,0.000000,0.796034,0.913151,0.000000,0.496350,0.367589, 
249,0.295858,0.000000,0.900164,0.444444,0.588235,0.000000,0.371450, 
250,0.000000,0.406091,0.745337,0.707741,0.229442,0.801070,0.481614, 
251,0.000000,0.000000,0.000000,0.952880,0.600000,0.718750,0.378605, 
252,0.000000,0.818182,0.923077,0.444444,0.545455,0.000000,0.455193, 
253,0.000000,0.652174,0.000000,0.968153,0.426667,0.365591,0.402097, 
254,0.000000,0.000000,0.683761,0.968153,0.533333,0.904110,0.514893, 
255,0.000000,0.000000,0.796034,0.913151,0.000000,0.496350,0.367589, 
256,0.000000,0.000000,0.395257,0.762195,0.348718,0.446429,0.325433, 
257,0.000000,0.000000,0.852604,0.473934,0.722581,0.805556,0.475779, 
258,0.000000,0.000000,0.705722,0.000000,0.845902,0.634812,0.364406, 
259,0.000000,0.529412,0.000000,0.895449,0.776471,0.473795,0.445854, 
260,0.000000,0.731707,0.796499,0.357977,0.000000,0.485437,0.395270, 
261,0.000000,0.000000,0.913242,0.943197,0.540845,0.758893,0.526030, 
262,0.000000,0.000000,0.000000,0.871460,0.762887,0.379421,0.335628, 
263,0.000000,0.056873,0.698016,0.103663,0.232167,0.878924,0.328274, 
264,0.000000,0.000000,0.868613,0.875912,0.814815,0.603774,0.527186, 
265,0.000000,0.878505,0.914149,0.466200,0.000000,0.000000,0.376476, 
266,0.000000,0.500000,0.000000,0.833333,0.800000,0.500000,0.438889, 
267,0.361664,0.729904,0.000000,0.916342,0.561137,0.198807,0.461309, 
268,0.000000,0.000000,0.908403,0.368266,0.783270,0.000000,0.343323, 
269,0.000000,0.344828,0.853242,0.458716,0.000000,0.819672,0.412743, 
270,0.000000,0.000000,0.923077,0.893617,0.695652,0.000000,0.418724, 
271,0.000000,0.437500,0.590551,0.787402,0.625000,0.000000,0.406742, 
272,0.000000,0.000000,0.796034,0.000000,0.348718,0.606272,0.291837, 
273,0.000000,0.000000,0.868613,0.875912,0.814815,0.603774,0.527186, 
274,0.000000,0.000000,0.000000,0.860943,0.865248,0.525880,0.375345, 
275,0.000000,0.555556,0.516796,0.821355,0.834568,0.000000,0.454712, 
276,0.000000,0.000000,0.819742,0.858369,0.728205,0.000000,0.401053, 
277,0.259067,0.842975,0.000000,0.444444,0.617284,0.000000,0.360628, 
278,0.000000,0.000000,0.000000,0.486027,0.620155,0.860670,0.327809, 
279,0.000000,0.547945,0.000000,0.700525,0.317460,0.363636,0.321595, 
280,0.000000,0.000000,0.908403,0.000000,0.783270,0.617406,0.384846, 
281,0.000000,0.000000,0.000000,0.444444,0.488889,0.734694,0.278005, 
282,0.000000,0.000000,0.894188,0.843517,0.000000,0.679537,0.402874, 
283,0.000000,0.000000,0.903614,0.396552,0.600000,0.718750,0.436486, 
284,0.000000,0.000000,0.908403,0.000000,0.783270,0.617406,0.384846, 
285,0.000000,0.000000,0.903614,0.913043,0.000000,0.866359,0.447170, 
286,0.000000,0.829787,0.773006,0.636678,0.782979,0.895028,0.652913, 
287,0.000000,0.000000,0.894188,0.843517,0.482192,0.000000,0.369983, 
288,0.000000,0.000000,0.771051,0.300903,0.850389,0.662207,0.430758, 
289,0.000000,0.644068,0.546448,0.000000,0.758974,0.448597,0.399681, 
290,0.000000,0.000000,0.000000,0.817439,0.873239,0.551440,0.373686, 
291,0.000000,0.783784,0.000000,0.378698,0.000000,0.507463,0.278324, 
292,0.816568,0.000000,0.473934,0.766284,0.930233,0.840336,0.637892, 
293,0.750000,0.000000,0.750000,0.833333,0.800000,0.000000,0.522222, 
294,0.000000,0.416667,0.000000,0.793651,0.463492,0.000000,0.278968, 
295,0.000000,0.000000,0.821990,0.680851,0.834783,0.561151,0.483129, 
296,0.039216,0.000000,0.000000,0.823529,0.853333,0.000000,0.286013, 
297,0.000000,0.000000,0.000000,0.825309,0.865248,0.627787,0.386391, 
298,0.000000,0.869565,0.431034,0.819277,0.787879,0.876404,0.630693, 
299,0.620690,0.000000,0.853659,0.634146,0.000000,0.000000,0.351416, 
300,0.000000,0.000000,0.740898,0.000000,0.657669,0.907104,0.384278, 
301,0.000000,0.000000,0.757576,0.000000,0.733333,0.913043,0.400659, 
302,0.000000,0.000000,0.778833,0.516796,0.901099,0.780269,0.496166, 
303,0.000000,0.000000,0.880411,0.976328,0.754325,0.000000,0.435177, 
304,0.000000,0.000000,0.000000,0.860943,0.865248,0.525880,0.375345, 
305,0.000000,0.000000,0.898876,0.347826,0.613333,0.000000,0.310006, 
