é¿çsâÒêî,P_1,P_2,P_3,P_4,P_5,P_6,ïΩãœ,
136,0.000000,0.000000,0.697778,0.693878,0.716418,0.560976,0.444841, 
137,0.000000,0.000000,0.545263,0.000000,0.732955,0.465000,0.290536, 
138,0.000000,0.438596,0.340136,0.340136,0.578947,0.222222,0.320006, 
139,0.393701,0.000000,0.000000,0.295302,0.421053,0.701754,0.301968, 
140,0.000000,0.000000,0.600000,0.000000,0.000000,0.333333,0.155556, 
141,0.630000,0.000000,0.340136,0.340136,0.578947,0.222222,0.351907, 
142,0.000000,0.000000,0.000000,0.702576,0.762500,0.457500,0.320429, 
143,0.000000,0.000000,0.206044,0.852151,0.289308,0.560976,0.318080, 
144,0.000000,0.641026,0.315126,0.598540,0.441176,0.000000,0.332645, 
145,0.000000,0.776224,0.191898,0.670000,0.208955,0.837500,0.447429, 
146,0.000000,0.552000,0.209697,0.396853,0.549521,0.855000,0.427178, 
147,0.000000,0.000000,0.698324,0.684444,0.504065,0.757576,0.440735, 
148,0.000000,0.000000,0.808625,0.729381,0.000000,0.514620,0.342104, 
149,0.000000,0.000000,0.000000,0.821018,0.736726,0.330097,0.314640, 
150,0.000000,0.000000,0.000000,0.244898,0.625000,0.437500,0.217900, 
151,0.000000,0.600000,0.000000,0.910000,0.343284,0.000000,0.308881, 
152,0.000000,0.538983,0.000000,0.832222,0.668750,0.492837,0.422132, 
153,0.000000,0.000000,0.062657,0.871194,0.000000,0.402353,0.222701, 
154,0.000000,0.000000,0.000000,0.364763,0.489091,0.701739,0.259266, 
155,0.000000,0.000000,0.840000,0.000000,0.330275,0.596154,0.294405, 
156,0.226757,0.000000,0.826045,0.000000,0.357388,0.680272,0.348410, 
157,0.000000,0.525114,0.328407,0.656814,0.459770,0.168284,0.356398, 
158,0.000000,0.000000,0.000000,0.738916,0.725000,0.330097,0.299002, 
159,0.000000,0.545455,0.389610,0.550000,0.666667,0.432432,0.430694, 
160,0.000000,0.000000,0.000000,0.726392,0.634615,0.300469,0.276913, 
161,0.509524,0.000000,0.366300,0.732601,0.000000,0.000000,0.268071, 
162,0.330000,0.247059,0.432900,0.000000,0.577381,0.519084,0.351071, 
163,0.000000,0.675000,0.000000,0.467005,0.493827,0.607500,0.373889, 
164,0.000000,0.775000,0.816993,0.000000,0.000000,0.649573,0.373594, 
165,0.000000,0.000000,0.410909,0.598540,0.796116,0.490194,0.382627, 
166,0.000000,0.000000,0.545263,0.000000,0.775000,0.380682,0.283491, 
167,0.000000,0.783333,0.000000,0.305177,0.425532,0.625698,0.356623, 
168,0.000000,0.000000,0.000000,0.295302,0.310976,0.473118,0.179899, 
169,0.000000,0.000000,0.000000,0.910000,0.428571,0.560976,0.316591, 
170,0.000000,0.000000,0.840000,0.000000,0.330275,0.596154,0.294405, 
171,0.382500,0.000000,0.560224,0.000000,0.392157,0.765000,0.349980, 
172,0.000000,0.555556,0.621891,0.840000,0.000000,0.000000,0.336241, 
173,0.000000,0.280000,0.418994,0.649351,0.454545,0.000000,0.300482, 
174,0.625000,0.000000,0.342857,0.717949,0.781250,0.392857,0.476652, 
175,0.000000,0.000000,0.694545,0.751880,0.572581,0.000000,0.336501, 
176,0.000000,0.261538,0.000000,0.000000,0.767241,0.405172,0.238992, 
177,0.000000,0.000000,0.111607,0.000000,0.781915,0.430233,0.220626, 
178,0.283333,0.000000,0.577143,0.189189,0.484375,0.000000,0.255673, 
179,0.000000,0.000000,0.832178,0.901250,0.000000,0.446556,0.363331, 
180,0.000000,0.000000,0.000000,0.000000,0.716418,0.780000,0.249403, 
181,0.125000,0.600000,0.684211,0.285714,0.000000,0.000000,0.282487, 
182,0.000000,0.000000,0.694545,0.000000,0.572581,0.266129,0.255543, 
183,0.000000,0.500000,0.646154,0.357143,0.666667,0.571429,0.456899, 
184,0.456621,0.000000,0.684932,0.097847,0.702756,0.000000,0.323693, 
185,0.000000,0.800000,0.285714,0.875000,0.400000,0.750000,0.518452, 
186,0.000000,0.000000,0.000000,0.527027,0.277776,0.653846,0.243108, 
187,0.000000,0.652174,0.313972,0.621969,0.000000,0.732601,0.386786, 
188,0.000000,0.000000,0.340136,0.606481,0.578947,0.840000,0.394261, 
189,0.000000,0.000000,0.285714,0.875000,0.800000,0.666667,0.437897, 
190,0.000000,0.457227,0.337458,0.393180,0.705556,0.000000,0.315570, 
191,0.553659,0.000000,0.361664,0.723327,0.506329,0.332016,0.412832, 
192,0.000000,0.000000,0.694545,0.751880,0.572581,0.000000,0.336501, 
193,0.000000,0.000000,0.000000,0.516129,0.000000,0.780000,0.216022, 
194,0.690000,0.766667,0.000000,0.000000,0.869565,0.724638,0.508478, 
