é¿çsâÒêî,P_1,P_2,P_3,P_4,P_5,P_6,ïΩãœ,
309,0.000000,0.000000,0.178571,0.812500,0.250000,0.622222,0.310549, 
310,0.000000,0.000000,0.000000,0.719512,0.762500,0.450839,0.322142, 
311,0.591667,0.000000,0.000000,0.597561,0.000000,0.887500,0.346121, 
312,0.586345,0.512821,0.589537,0.926829,0.618852,0.000000,0.539064, 
313,0.428571,0.000000,0.000000,0.000000,0.000000,0.666667,0.182540, 
314,0.000000,0.000000,0.000000,0.584337,0.839161,0.439573,0.310512, 
315,0.000000,0.686275,0.000000,0.000000,0.370656,0.927273,0.330701, 
316,0.000000,0.000000,0.200000,0.000000,0.800000,0.800000,0.300000, 
317,0.000000,0.000000,0.000000,0.388889,0.559140,0.302083,0.208352, 
318,0.000000,0.466667,0.470588,0.000000,0.470588,0.705882,0.352288, 
319,0.753247,0.435294,0.000000,0.928571,0.716102,0.000000,0.472202, 
320,0.000000,0.666667,0.000000,0.400000,0.500000,0.250000,0.302778, 
321,0.000000,0.000000,0.850000,0.608696,0.370656,0.477273,0.384437, 
322,0.000000,0.000000,0.268151,0.597561,0.845070,0.887500,0.433047, 
323,0.000000,0.000000,0.000000,0.857143,0.633333,0.421569,0.318674, 
324,0.000000,0.000000,0.000000,0.447170,0.555773,0.817241,0.303364, 
325,0.000000,0.000000,0.000000,0.241888,0.727664,0.097450,0.177834, 
326,0.000000,0.000000,0.000000,0.095238,0.833333,0.900000,0.304762, 
327,0.000000,0.000000,0.476998,0.690476,0.732955,0.000000,0.316738, 
328,0.000000,0.457227,0.472441,0.649425,0.784682,0.507937,0.478619, 
329,0.753247,0.000000,0.487805,0.928571,0.716102,0.000000,0.480954, 
330,0.000000,0.644444,0.000000,0.125000,0.000000,0.566667,0.222685, 
331,0.326087,0.000000,0.434783,0.707692,0.000000,0.652174,0.353456, 
332,0.000000,0.000000,0.491713,0.928571,0.000000,0.683333,0.350603, 
333,0.000000,0.000000,0.800000,0.181818,0.000000,0.625000,0.267803, 
334,0.000000,0.692308,0.000000,0.571429,0.375000,0.400000,0.339789, 
335,0.000000,0.450000,0.000000,0.812500,0.700000,0.000000,0.327083, 
336,0.000000,0.000000,0.000000,0.114943,0.669231,0.619718,0.233982, 
337,0.000000,0.000000,0.000000,0.490099,0.851064,0.455313,0.299413, 
338,0.000000,0.000000,0.858333,0.627737,0.356736,0.555344,0.399692, 
339,0.000000,0.308642,0.506329,0.506329,0.642562,0.253165,0.369504, 
340,0.000000,0.000000,0.291355,0.000000,0.196078,0.957364,0.240800, 
341,0.000000,0.000000,0.000000,0.950820,0.193353,0.406619,0.258465, 
342,0.000000,0.000000,0.686047,0.812500,0.542553,0.357143,0.399707, 
343,0.534653,0.000000,0.000000,0.750000,0.875000,0.000000,0.359942, 
344,0.000000,0.000000,0.589537,0.000000,0.618852,0.391509,0.266650, 
345,0.000000,0.000000,0.800000,0.000000,0.382979,0.625000,0.301330, 
346,0.000000,0.466667,0.000000,0.790698,0.527778,0.454082,0.373204, 
347,0.000000,0.503876,0.411111,0.000000,0.652361,0.772487,0.389972, 
348,0.084337,0.000000,0.000000,0.520000,0.716418,0.769231,0.348331, 
349,0.000000,0.000000,0.000000,0.928571,0.716102,0.683333,0.388001, 
350,0.000000,0.000000,0.000000,0.482759,0.396396,0.562500,0.240276, 
351,0.000000,0.000000,0.000000,0.950820,0.634615,0.338983,0.320736, 
352,0.000000,0.000000,0.000000,0.000000,0.800000,0.764706,0.260784, 
353,0.000000,0.333333,0.000000,1.000000,0.666667,0.428571,0.404762, 
354,0.000000,0.686275,0.434783,0.434783,0.434783,0.434783,0.404234, 
355,0.000000,0.538983,0.000000,0.594444,0.668750,0.373832,0.362668, 
