ó^Ç¶ÇΩèdóvìx,0.200000,0.260000,0.150000,0.250000,0.110000,0.250000,0.080000,0.220000,0.080000,0.180000,0.080000,0.140000,1.000000,

é¿çsâÒêî,wL[0],wR[0],wL[1],wR[1],wL[2],wR[2],wL[3],wR[3],wL[4],wR[4],wL[5],wR[5],ãÊä‘ïùÇÃëçòa
72,0.149143, 0.391712,0.076581, 0.357654,0.106514, 0.131922,0.042629, 0.238436,0.063243, 0.189504,0.014224, 0.238436,1.095331
73,0.118199, 0.358005,0.119158, 0.346326,0.112667, 0.233659,0.015727, 0.198508,0.042527, 0.194969,0.032483, 0.227772,1.118478
74,0.130700, 0.275422,0.164794, 0.334990,0.134697, 0.216546,0.032798, 0.195803,0.080609, 0.115195,0.105159, 0.213286,0.702486
75,0.240190, 0.304800,0.123137, 0.181663,0.144412, 0.326279,0.049389, 0.168553,0.079882, 0.198196,0.047036, 0.136463,0.631908
76,0.090721, 0.433259,0.085475, 0.273981,0.079666, 0.235066,0.056502, 0.288583,0.091215, 0.182767,0.032225, 0.150542,1.128396
77,0.225289, 0.260356,0.238746, 0.280703,0.083972, 0.234706,0.066719, 0.141730,0.087125, 0.129862,0.076717, 0.174074,0.442862
78,0.150441, 0.420842,0.116110, 0.272269,0.074175, 0.224323,0.087078, 0.194189,0.027025, 0.270709,0.051261, 0.111577,0.987821
79,0.196235, 0.230470,0.196235, 0.230470,0.106676, 0.250114,0.138929, 0.213353,0.044091, 0.160556,0.036931, 0.195939,0.561806
80,0.187671, 0.301099,0.046680, 0.312770,0.070076, 0.244385,0.122192, 0.194314,0.105545, 0.183482,0.081236, 0.150549,0.773198
81,0.113876, 0.372144,0.182450, 0.308496,0.122736, 0.262311,0.035504, 0.199143,0.041276, 0.181032,0.060758, 0.120274,0.886799
82,0.148762, 0.332470,0.076232, 0.234650,0.025354, 0.355720,0.113583, 0.132998,0.082692, 0.263424,0.082194, 0.151920,0.942365
83,0.191872, 0.388745,0.056564, 0.374014,0.046718, 0.145154,0.079013, 0.212133,0.100404, 0.204574,0.048319, 0.152489,0.954219
84,0.105146, 0.306273,0.060838, 0.310397,0.080371, 0.332612,0.046793, 0.260600,0.068570, 0.221468,0.068310, 0.138622,1.139944
85,0.246963, 0.246963,0.173580, 0.315933,0.086784, 0.191204,0.023099, 0.246963,0.047966, 0.164642,0.033768, 0.222134,0.775679
86,0.116062, 0.379674,0.075309, 0.383969,0.099878, 0.247868,0.001474, 0.212745,0.074681, 0.186054,0.048415, 0.173873,1.168364
87,0.156136, 0.300344,0.126802, 0.357858,0.046425, 0.341327,0.070303, 0.160000,0.032281, 0.208297,0.076080, 0.124149,0.983948
88,0.104992, 0.296076,0.147792, 0.350871,0.127528, 0.223343,0.080962, 0.174909,0.113080, 0.205539,0.053106, 0.121803,0.745080
89,0.120718, 0.308163,0.200199, 0.236157,0.200199, 0.236157,0.066847, 0.218178,0.035923, 0.193884,0.074484, 0.109089,0.603258
90,0.116168, 0.353484,0.110198, 0.206438,0.101901, 0.290718,0.071959, 0.175255,0.133089, 0.220395,0.062077, 0.158318,0.809217
91,0.150530, 0.298054,0.000001, 0.333110,0.082521, 0.288532,0.065155, 0.224292,0.000001, 0.269273,0.053514, 0.235018,1.296557
92,0.057432, 0.390633,0.069993, 0.293204,0.092293, 0.298341,0.106751, 0.216229,0.073939, 0.153861,0.033857, 0.213468,1.131472
93,0.248272, 0.305613,0.057551, 0.296233,0.109139, 0.139133,0.108478, 0.248272,0.071771, 0.167264,0.109139, 0.139133,0.591297
94,0.166920, 0.275081,0.131648, 0.178964,0.124900, 0.337690,0.083099, 0.202535,0.167203, 0.178938,0.057690, 0.095332,0.537080
95,0.223548, 0.223548,0.123556, 0.238821,0.223548, 0.223548,0.089346, 0.140068,0.078752, 0.211715,0.111774, 0.111774,0.298950
96,0.161107, 0.395327,0.127447, 0.306381,0.072637, 0.278217,0.047288, 0.200838,0.054909, 0.177925,0.066207, 0.111717,0.940809
97,0.183368, 0.201895,0.161163, 0.205573,0.091846, 0.261393,0.098133, 0.215932,0.038452, 0.313948,0.026404, 0.201895,0.801270
98,0.176124, 0.339996,0.088388, 0.345181,0.097174, 0.245737,0.028178, 0.189446,0.086020, 0.140644,0.081374, 0.181736,0.885481
99,0.166650, 0.279789,0.119081, 0.300989,0.093024, 0.163118,0.077272, 0.248671,0.097496, 0.223220,0.073259, 0.157432,0.746436
100,0.191268, 0.273261,0.150271, 0.232264,0.118365, 0.313535,0.051489, 0.259968,0.073411, 0.131150,0.018594, 0.186427,0.793208
101,0.146740, 0.315298,0.108982, 0.257356,0.068977, 0.260359,0.085843, 0.174515,0.093554, 0.231019,0.098689, 0.158667,0.794431
102,0.113601, 0.373119,0.108149, 0.204243,0.156196, 0.268329,0.091008, 0.174307,0.105211, 0.215720,0.032577, 0.157539,0.786514
103,0.203475, 0.228793,0.160520, 0.311994,0.108067, 0.254717,0.020798, 0.189758,0.106559, 0.212371,0.053279, 0.149667,0.694602
104,0.129381, 0.274870,0.072639, 0.344863,0.138214, 0.179350,0.099884, 0.160604,0.086240, 0.228483,0.112451, 0.173022,0.722382
105,0.152581, 0.261837,0.073001, 0.368714,0.097953, 0.207209,0.080542, 0.268386,0.000001, 0.283987,0.000001, 0.205787,1.191842
106,0.184999, 0.378483,0.124436, 0.215085,0.169024, 0.266503,0.112253, 0.140068,0.098790, 0.141534,0.052936, 0.115888,0.515122
107,0.208363, 0.228289,0.134215, 0.258000,0.098420, 0.234531,0.067384, 0.218326,0.081496, 0.224508,0.062617, 0.183852,0.695010
108,0.201663, 0.223589,0.155478, 0.294415,0.099662, 0.318939,0.090464, 0.111198,0.049165, 0.212626,0.030175, 0.212626,0.746787
109,0.135450, 0.248702,0.131284, 0.261196,0.235575, 0.261829,0.121356, 0.157186,0.071252, 0.150765,0.070755, 0.154649,0.468657
110,0.152868, 0.319860,0.115378, 0.284117,0.050147, 0.319860,0.075983, 0.231783,0.050509, 0.186255,0.100591, 0.112649,0.909049
111,0.210383, 0.336148,0.116623, 0.318766,0.000001, 0.315829,0.000001, 0.269967,0.004204, 0.217695,0.073750, 0.136633,1.190076
112,0.176587, 0.296552,0.202930, 0.296353,0.121839, 0.228076,0.090402, 0.154568,0.124821, 0.146386,0.060520, 0.100967,0.445803
113,0.079881, 0.408983,0.113273, 0.284709,0.035316, 0.238320,0.088440, 0.214549,0.086498, 0.198212,0.052830, 0.198991,1.087526
114,0.164615, 0.224343,0.203633, 0.228718,0.130289, 0.340912,0.066496, 0.205253,0.095545, 0.108088,0.050962, 0.181144,0.576917
115,0.172791, 0.291096,0.115972, 0.238646,0.136213, 0.343912,0.019297, 0.232888,0.007868, 0.216896,0.062320, 0.162100,0.971077
116,0.173163, 0.307058,0.115425, 0.236115,0.117945, 0.310298,0.049254, 0.225410,0.080756, 0.177712,0.083510, 0.123355,0.759894
