ó^Ç¶ÇΩèdóvìx,0.180000,0.280000,0.150000,0.250000,0.130000,0.230000,0.100000,0.200000,0.080000,0.180000,0.060000,0.160000,1.000000,

é¿çsâÒêî,wL[0],wR[0],wL[1],wR[1],wL[2],wR[2],wL[3],wR[3],wL[4],wR[4],wL[5],wR[5],ãÊä‘ïùÇÃëçòa
102,0.076532, 0.368560,0.137186, 0.168184,0.152907, 0.294270,0.093148, 0.197646,0.140166, 0.168184,0.037569, 0.165648,0.724983
103,0.190335, 0.246112,0.154602, 0.289345,0.112861, 0.255977,0.048383, 0.176721,0.103326, 0.218224,0.057996, 0.146119,0.664995
104,0.125911, 0.288180,0.091758, 0.318886,0.120319, 0.201137,0.106477, 0.181703,0.076314, 0.201137,0.106477, 0.181703,0.745488
105,0.154088, 0.290208,0.125466, 0.311065,0.088917, 0.222148,0.132007, 0.244469,0.045376, 0.188238,0.000001, 0.198017,0.908288
106,0.210401, 0.328831,0.096034, 0.255988,0.141622, 0.295066,0.137233, 0.148857,0.096632, 0.143085,0.043768, 0.102483,0.548621
107,0.130774, 0.320784,0.135390, 0.222672,0.040662, 0.292010,0.086140, 0.245647,0.031596, 0.235128,0.077694, 0.181503,0.995487
108,0.211484, 0.211484,0.100161, 0.347786,0.083395, 0.337482,0.105742, 0.105742,0.049438, 0.211484,0.024320, 0.211484,0.850922
109,0.081502, 0.321749,0.151605, 0.262416,0.221264, 0.261360,0.111898, 0.161939,0.049480, 0.172709,0.060328, 0.143751,0.647846
110,0.196665, 0.275892,0.133387, 0.296538,0.099372, 0.227227,0.094266, 0.231527,0.025641, 0.213267,0.072219, 0.133998,0.756898
111,0.229925, 0.276503,0.137034, 0.300955,0.081347, 0.262855,0.036086, 0.253214,0.013375, 0.208064,0.072532, 0.128109,0.859401
112,0.146398, 0.252416,0.174638, 0.300672,0.140178, 0.237655,0.104428, 0.176719,0.118827, 0.194990,0.063397, 0.089683,0.504268
113,0.097381, 0.392878,0.122565, 0.286125,0.077057, 0.245129,0.081710, 0.220993,0.107395, 0.139284,0.035585, 0.193899,0.956617
114,0.152898, 0.200871,0.147026, 0.254717,0.140401, 0.295379,0.062343, 0.237721,0.078303, 0.134596,0.086353, 0.209392,0.665353
115,0.157384, 0.299222,0.120261, 0.228303,0.134129, 0.368808,0.008607, 0.239673,0.013276, 0.232556,0.031858, 0.165922,1.068970
116,0.133419, 0.307602,0.168732, 0.183377,0.158889, 0.274245,0.088322, 0.186217,0.081953, 0.176054,0.065137, 0.176054,0.607099
117,0.185281, 0.310574,0.140727, 0.227410,0.122077, 0.159377,0.068633, 0.223073,0.116964, 0.203439,0.082558, 0.159889,0.567522
118,0.192872, 0.333472,0.081844, 0.263172,0.120427, 0.296230,0.089569, 0.151285,0.081091, 0.154695,0.028861, 0.206483,0.810674
119,0.087948, 0.327346,0.149391, 0.248277,0.110838, 0.246454,0.099417, 0.195521,0.051116, 0.193618,0.085400, 0.204675,0.831781
120,0.176009, 0.264386,0.154163, 0.275433,0.110099, 0.210248,0.110099, 0.248979,0.049889, 0.209398,0.012277, 0.179020,0.774929
121,0.144220, 0.238298,0.177831, 0.296493,0.109703, 0.210822,0.121694, 0.236440,0.075337, 0.183081,0.031128, 0.174954,0.680175
122,0.208048, 0.291365,0.139279, 0.285457,0.096846, 0.228450,0.072566, 0.249707,0.056005, 0.135915,0.030698, 0.205664,0.793114
123,0.164752, 0.269853,0.122337, 0.239218,0.157573, 0.197393,0.189233, 0.205553,0.079071, 0.168454,0.034242, 0.172322,0.505585
124,0.102474, 0.388656,0.068264, 0.333185,0.099800, 0.245565,0.081855, 0.251539,0.051193, 0.200725,0.050181, 0.126563,1.092466
125,0.157747, 0.321830,0.139851, 0.216318,0.184816, 0.208940,0.061600, 0.196878,0.089714, 0.199875,0.075104, 0.147326,0.582335
126,0.138172, 0.287621,0.137717, 0.247900,0.138285, 0.385617,0.096404, 0.151780,0.078207, 0.124234,0.031199, 0.182864,0.760033
127,0.144351, 0.250481,0.245424, 0.249919,0.142159, 0.255752,0.076887, 0.147160,0.123836, 0.159392,0.054400, 0.150239,0.425886
128,0.136823, 0.372678,0.140323, 0.243107,0.173702, 0.208518,0.090784, 0.191110,0.046387, 0.225758,0.063703, 0.107104,0.696552
129,0.040985, 0.426192,0.059781, 0.296443,0.098461, 0.350383,0.077009, 0.233589,0.006519, 0.246383,0.014928, 0.149327,1.404635
130,0.150043, 0.386516,0.021064, 0.374404,0.123337, 0.251067,0.067849, 0.148794,0.042392, 0.216643,0.000001, 0.217891,1.190629
131,0.182846, 0.270509,0.137417, 0.222419,0.128414, 0.266494,0.115468, 0.172488,0.074140, 0.141850,0.115468, 0.172488,0.492497
132,0.146697, 0.241850,0.197982, 0.275715,0.098917, 0.300267,0.098991, 0.190565,0.079890, 0.190565,0.052155, 0.126409,0.650738
133,0.168389, 0.366411,0.171096, 0.259451,0.088601, 0.215273,0.091783, 0.265556,0.082754, 0.129725,0.031237, 0.129725,0.732282
134,0.186300, 0.218987,0.085313, 0.270192,0.096192, 0.327324,0.152861, 0.219551,0.101322, 0.174772,0.049134, 0.118051,0.657754
135,0.103940, 0.396506,0.125112, 0.323475,0.125167, 0.282469,0.059175, 0.208984,0.000001, 0.223256,0.052177, 0.099739,1.068857
136,0.198320, 0.280701,0.198320, 0.288286,0.118801, 0.253981,0.085800, 0.239510,0.071699, 0.139075,0.045670, 0.079837,0.562780
137,0.197360, 0.244801,0.136426, 0.290615,0.110540, 0.229167,0.121489, 0.234151,0.046800, 0.205961,0.029103, 0.153587,0.716562
