é¿çsâÒêî,F_1,F_2,F_3,F_4,F_5,F_6,ïΩãœ,
113,0.505692,0.758839,0.746067,0.835829,0.483565,0.774250,0.684040, 
114,0.282096,0.962973,0.702798,0.726273,0.698638,0.660396,0.672195, 
115,0.826998,0.752763,0.572914,0.604108,0.626410,0.854467,0.706277, 
116,0.729440,0.255492,0.660405,0.871338,0.969613,0.899529,0.730969, 
117,0.840855,0.829318,0.427928,0.786039,0.676081,0.872164,0.738731, 
118,0.724257,0.710914,0.725154,0.634261,0.847956,0.720404,0.727158, 
119,0.589277,0.988275,0.848839,0.974185,0.824736,0.680426,0.817623, 
120,0.895925,0.866245,0.801884,0.752690,0.770684,0.749786,0.806202, 
121,0.600766,0.660098,0.803724,0.729289,0.962720,0.820258,0.762809, 
122,0.785000,0.812421,0.850157,0.721656,0.621590,0.727364,0.753031, 
123,0.876185,0.822735,0.569585,0.185132,0.934125,0.840053,0.704636, 
124,0.517890,0.548063,0.813786,0.741609,0.801502,0.754760,0.696268, 
125,0.757337,0.751620,0.388717,0.823520,0.859205,0.838702,0.736517, 
126,0.801768,0.931569,0.528113,0.666515,0.605836,0.794707,0.721418, 
127,0.683848,0.086025,0.822509,0.553935,0.524602,0.921562,0.598747, 
128,0.595495,0.918287,0.516489,0.909619,0.715894,0.605311,0.710182, 
129,0.412195,0.594067,0.568308,0.779486,0.588471,0.762181,0.617451, 
130,0.594402,0.441170,0.878232,0.539323,0.729259,0.629148,0.635256, 
131,0.934258,0.782899,0.840055,0.726282,0.737581,0.567215,0.764715, 
132,0.633860,0.585352,0.663682,0.945481,0.949329,0.762205,0.756652, 
133,0.671092,0.837822,0.752393,0.730532,0.639193,0.702562,0.722266, 
134,0.492689,0.702054,0.603989,0.565588,0.846933,0.687335,0.649765, 
135,0.509468,0.670324,0.777295,0.800610,0.618707,0.538605,0.652502, 
136,0.895708,0.544097,0.850413,0.788299,0.705895,0.295703,0.680019, 
137,0.643523,0.786816,0.907180,0.738363,0.771722,0.833794,0.780233, 
138,0.567586,0.742438,0.681923,0.907838,0.722910,0.538252,0.693491, 
139,0.518828,0.522683,0.589735,0.637826,0.807083,0.710271,0.631071, 
140,0.679753,0.953720,0.811156,0.405273,0.409460,0.791804,0.675194, 
141,0.877474,0.000000,0.809873,0.809000,0.788016,0.535077,0.636573, 
142,0.653920,0.222123,0.780219,0.615190,0.890150,0.870534,0.672023, 
143,0.420216,0.793154,0.733607,0.829395,0.373879,0.932637,0.680481, 
144,0.519009,0.598935,0.817803,0.716719,0.876096,0.833187,0.726958, 
145,0.667535,0.855407,0.764587,0.567150,0.649192,0.912959,0.736139, 
146,0.569295,0.646904,0.621146,0.698262,0.891314,0.818529,0.707575, 
147,0.695572,0.680783,0.465354,0.865460,0.765325,0.589863,0.677059, 
148,0.774501,0.636252,0.698563,0.791514,0.496432,0.839828,0.706182, 
149,0.391403,0.391403,0.541223,0.911428,0.760318,0.563981,0.593293, 
150,0.647128,0.676093,0.826677,0.755275,0.641574,0.745184,0.715322, 
151,0.639902,0.681575,0.142386,0.934238,0.703039,0.402767,0.583984, 
152,0.432040,0.639155,0.604645,0.746387,0.921531,0.779704,0.687244, 
153,0.646244,0.536176,0.801700,0.642823,0.337582,0.808778,0.628884, 
154,0.555665,0.641022,0.788828,0.942213,0.942492,0.773512,0.773955, 
155,0.844477,0.412075,0.685366,0.743102,0.882392,0.762067,0.721580, 
156,0.554478,0.486134,0.293910,0.665852,0.712558,0.695593,0.568088, 
157,0.647613,0.746567,0.691125,0.778923,0.758690,0.408058,0.671829, 
158,0.706593,0.371383,0.699455,0.686204,0.649369,0.438035,0.591840, 
159,0.506577,0.788179,0.929020,0.918134,0.715466,0.836463,0.782307, 
160,0.512163,0.240130,0.678440,0.700664,0.713932,0.936034,0.630227, 
161,0.898942,0.827998,0.571795,0.789921,0.790693,0.588058,0.744568, 
162,0.486217,0.979948,0.858544,0.904653,0.905171,0.676549,0.801847, 
163,0.489350,0.601903,0.735560,0.903635,0.517830,0.621324,0.644934, 
164,0.745419,0.598897,0.941390,0.771586,0.648750,0.587126,0.715528, 
165,0.383025,0.748290,0.922423,0.855980,0.661485,0.619128,0.698389, 
166,0.000000,0.790934,0.189322,0.736596,0.940577,0.600011,0.542907, 
167,0.564430,0.817755,0.648150,0.688772,0.350903,0.713918,0.630655, 
168,0.482198,0.588047,0.500426,0.749400,0.703037,0.831272,0.642397, 
169,0.804382,0.640877,0.611709,0.895834,0.652356,0.830282,0.739240, 
170,0.110665,0.000000,0.808572,0.524912,0.247978,0.783180,0.412551, 
171,0.597532,0.632929,0.564793,0.916842,0.619643,0.817328,0.691511, 
172,0.589434,0.740574,0.462379,0.455377,0.750306,0.637529,0.605933, 
173,0.628504,0.749093,0.784876,0.966981,0.822982,0.516621,0.744843, 
174,0.461966,0.915419,0.886389,0.797975,0.950495,0.747183,0.793238, 
175,0.801724,0.752915,0.526100,0.705920,0.704771,0.886396,0.729638, 
176,0.887116,0.691263,0.786624,0.769250,0.842717,0.808644,0.797602, 
177,0.393169,0.723349,0.781373,0.626999,0.742253,0.825320,0.682077, 
178,0.700709,0.971761,0.815760,0.568838,0.851981,0.711249,0.770050, 
179,0.818337,0.333237,0.766811,0.939607,0.788880,0.367261,0.669022, 
180,0.657253,0.382244,0.752994,0.582031,0.977985,0.785105,0.689602, 
181,0.647199,0.994971,0.737054,0.326713,0.514261,0.326713,0.591152, 
