ó^Ç¶ÇΩèdóvìx,0.160000,0.300000,0.150000,0.250000,0.150000,0.210000,0.120000,0.180000,0.080000,0.180000,0.040000,0.180000,1.000000,

é¿çsâÒêî,wL[0],wR[0],wL[1],wR[1],wL[2],wR[2],wL[3],wR[3],wL[4],wR[4],wL[5],wR[5],ãÊä‘ïùÇÃëçòa
102,0.092771, 0.352576,0.155042, 0.164800,0.159921, 0.287982,0.078826, 0.219733,0.159921, 0.169679,0.023488, 0.135263,0.660064
103,0.194258, 0.194258,0.194258, 0.194258,0.118001, 0.294623,0.083774, 0.196654,0.112140, 0.229430,0.000001, 0.188344,0.595134
104,0.119987, 0.287475,0.069514, 0.339060,0.102903, 0.258553,0.106671, 0.180804,0.077420, 0.199061,0.082238, 0.176314,0.882534
105,0.035736, 0.449198,0.066798, 0.353488,0.111021, 0.242467,0.099356, 0.280717,0.008675, 0.190036,0.000001, 0.162507,1.356827
106,0.142135, 0.395947,0.134521, 0.274155,0.111124, 0.284823,0.098987, 0.198841,0.074591, 0.167670,0.009464, 0.107741,0.858356
107,0.103720, 0.292570,0.113656, 0.246482,0.016460, 0.320142,0.095158, 0.272654,0.024169, 0.297218,0.055779, 0.161993,1.182117
108,0.118921, 0.290863,0.089140, 0.351761,0.018126, 0.420756,0.032951, 0.204892,0.036800, 0.220450,0.000001, 0.215339,1.408122
109,0.122424, 0.334518,0.151794, 0.238942,0.228853, 0.249030,0.106057, 0.161285,0.065083, 0.164061,0.025192, 0.152762,0.601196
110,0.103690, 0.323697,0.107377, 0.380637,0.118534, 0.201524,0.091445, 0.230864,0.027029, 0.213678,0.091445, 0.110079,0.920958
111,0.246818, 0.306889,0.111947, 0.292659,0.054698, 0.286738,0.096237, 0.178983,0.092284, 0.140931,0.054206, 0.137610,0.687621
112,0.128880, 0.265221,0.161564, 0.330794,0.143298, 0.227722,0.096410, 0.180084,0.129186, 0.201608,0.043071, 0.092162,0.595182
113,0.092385, 0.350206,0.118028, 0.287450,0.112404, 0.213754,0.118502, 0.204720,0.090463, 0.147122,0.084294, 0.180671,0.767847
114,0.100371, 0.213239,0.214447, 0.278272,0.147126, 0.257037,0.032800, 0.291090,0.087237, 0.134227,0.066903, 0.177252,0.702233
115,0.174946, 0.305675,0.098502, 0.291565,0.133400, 0.306029,0.067681, 0.199119,0.000001, 0.259663,0.000001, 0.163417,1.050937
116,0.117769, 0.284782,0.159336, 0.214791,0.167239, 0.287047,0.107744, 0.208883,0.066859, 0.189762,0.008725, 0.187063,0.744657
117,0.121846, 0.319895,0.055700, 0.316194,0.129751, 0.190094,0.105986, 0.219489,0.128642, 0.191253,0.061227, 0.159923,0.793696
118,0.187118, 0.353407,0.067735, 0.270263,0.117966, 0.316976,0.085826, 0.150106,0.078375, 0.152907,0.006830, 0.212491,0.912301
119,0.087948, 0.327346,0.149391, 0.248277,0.051217, 0.306075,0.048822, 0.246115,0.051116, 0.193618,0.085400, 0.204675,1.052213
120,0.117617, 0.257782,0.091212, 0.341137,0.122325, 0.235943,0.094922, 0.268959,0.093850, 0.195405,0.004668, 0.176182,0.950814
121,0.157470, 0.240357,0.187124, 0.274605,0.097898, 0.220377,0.123258, 0.230864,0.089803, 0.190883,0.020362, 0.166999,0.648169
122,0.210444, 0.277876,0.141939, 0.280858,0.058910, 0.267547,0.102188, 0.248222,0.066611, 0.122080,0.041838, 0.181488,0.756141
