é¿çsâÒêî,F_1,F_2,F_3,F_4,F_5,F_6,ïΩãœ,
147,0.570342,0.450464,0.872657,0.406649,0.968323,0.893613,0.693675, 
148,0.362117,0.072244,0.741373,0.632911,0.765482,0.767617,0.556957, 
149,0.499493,0.534351,0.055231,0.873978,0.682196,0.884539,0.588298, 
150,0.399876,0.153400,0.341881,0.713903,0.838490,0.680152,0.521284, 
151,0.311624,0.782424,0.255144,0.802743,0.817126,0.659903,0.604827, 
152,0.469354,0.624001,0.335987,0.697047,0.826867,0.851653,0.634152, 
153,0.489401,0.567377,0.732456,0.838081,0.565217,0.968729,0.693544, 
154,0.687049,0.817482,0.765817,0.770754,0.771591,0.880628,0.782220, 
155,0.527407,0.298615,0.798539,0.286994,0.611247,0.800151,0.553825, 
156,0.404593,0.787323,0.000000,0.642139,0.672517,0.887642,0.565702, 
157,0.355872,0.760044,0.648945,0.653544,0.805201,0.580464,0.634011, 
158,0.280515,0.530612,0.148376,0.734100,0.819644,0.525925,0.506529, 
159,0.348218,0.595745,0.616833,0.773243,0.816141,0.540424,0.615101, 
160,0.421359,0.515464,0.733138,0.194835,0.962319,0.952192,0.629884, 
161,0.273973,0.344123,0.214556,0.758000,0.363636,0.445143,0.399905, 
162,0.675706,0.728477,0.595841,0.849911,0.590442,0.965907,0.734381, 
163,0.713696,0.821652,0.889534,0.589817,0.923249,0.950963,0.814819, 
164,0.537010,0.490780,0.674464,0.764133,0.848660,0.837393,0.692073, 
165,0.000000,0.545939,0.588742,0.832635,0.689448,0.612671,0.544906, 
166,0.418410,0.434783,0.750000,0.131679,0.886842,0.884956,0.584445, 
167,0.537896,0.720555,0.101747,0.774381,0.780670,0.924029,0.639880, 
168,0.638354,0.905982,0.577756,0.481899,0.479448,0.907137,0.665096, 
169,0.375940,0.530612,0.805687,0.739294,0.732983,0.947522,0.688673, 
170,0.319070,0.127729,0.450753,0.471045,0.545455,0.773685,0.447956, 
171,0.334800,0.491803,0.699030,0.057210,0.787334,0.980397,0.558429, 
172,0.601228,0.582584,0.708247,0.835661,0.846208,0.910718,0.747441, 
173,0.384615,0.588712,0.221110,0.733937,0.699014,0.447040,0.512405, 
174,0.902501,0.788462,0.903754,0.750448,0.906493,0.835616,0.847879, 
175,0.554489,0.489510,0.614261,0.150867,0.777602,0.894642,0.580229, 
176,0.497018,0.461669,0.702487,0.138027,0.904282,0.903160,0.601107, 
177,0.375940,0.489510,0.839304,0.302027,0.759361,0.853176,0.603220, 
178,0.425894,0.588235,0.499469,0.636225,0.913737,0.650451,0.619002, 
179,0.291720,0.355330,0.000000,0.814617,0.505152,0.465108,0.405321, 
180,0.424030,0.417047,0.797000,0.315395,0.957332,0.923042,0.638974, 
181,0.361272,0.666359,0.604820,0.662786,0.820700,0.838743,0.659113, 
182,0.458716,0.721377,0.454541,0.343676,0.693671,0.979370,0.608559, 
183,0.551030,0.632911,0.715042,0.000000,0.805710,0.955717,0.610068, 
184,0.337352,0.564784,0.610704,0.006790,0.915809,0.907261,0.557117, 
185,0.708796,0.769231,0.583446,0.612879,0.848186,0.903075,0.737602, 
186,0.555437,0.672160,0.874031,0.779626,0.751135,0.816290,0.741447, 
187,0.665133,0.882162,0.816981,0.708392,0.675986,0.938332,0.781164, 
188,0.515464,0.502181,0.721234,0.560806,0.901478,0.908612,0.684963, 
189,0.705337,0.608930,0.658774,0.684891,0.755682,0.830746,0.707393, 
190,0.359228,0.716652,0.801046,0.680723,0.901551,0.565582,0.670797, 
191,0.425894,0.847399,0.861043,0.729278,0.887608,0.722405,0.745605, 
192,0.522146,0.291235,0.928276,0.409045,0.691270,0.870811,0.618797, 
193,0.312217,0.298018,0.423867,0.526955,0.476190,0.805148,0.473732, 
194,0.427476,0.703940,0.079357,0.882979,0.831251,0.795691,0.620116, 
195,0.364696,0.659063,0.505828,0.257285,0.826235,0.908593,0.586950, 
196,0.836684,0.551429,0.653314,0.641664,0.837414,0.974521,0.749171, 
197,0.497018,0.132026,0.553965,0.819497,0.529536,0.872483,0.567421, 
198,0.458716,0.615385,0.723829,0.779710,0.800124,0.975017,0.725463, 
199,0.446973,0.560000,0.747323,0.707002,0.784866,0.772260,0.669737, 
200,0.434484,0.760210,0.530834,0.666346,0.862165,0.765004,0.669841, 
201,0.535766,0.342731,0.801304,0.286493,0.640480,0.775560,0.563722, 
202,0.766061,0.778443,0.672193,0.757145,0.873126,0.915819,0.793798, 
203,0.547551,0.600936,0.819672,0.786823,0.909346,0.957453,0.770297, 
204,0.434565,0.589737,0.721500,0.863810,0.855652,0.710791,0.696009, 
205,0.553450,0.640394,0.345535,0.649509,0.900305,0.928887,0.669680, 
206,0.703894,0.378075,0.758030,0.635038,0.864538,0.693859,0.672239, 
207,0.407414,0.530612,0.449482,0.555583,0.777292,0.943606,0.610665, 
208,0.397456,0.500000,0.930366,0.808066,0.704582,0.888224,0.704782, 
209,0.617284,0.607735,0.660154,0.631861,0.813237,0.889576,0.703308, 
210,0.799889,0.805733,0.495656,0.748032,0.887480,0.774118,0.751818, 
211,0.397456,0.654206,0.858438,0.788770,0.756954,0.947559,0.733897, 
212,0.653354,0.741271,0.742419,0.213392,0.777156,0.966562,0.682359, 
213,0.584724,0.487620,0.897802,0.295913,0.651404,0.949437,0.644483, 
214,0.431034,0.916361,0.690042,0.899281,0.493022,0.810613,0.706726, 
215,0.494069,0.457143,0.026931,0.700664,0.615385,0.787149,0.513557, 
216,0.447928,0.559085,0.543866,0.114039,0.878201,0.772753,0.552646, 
217,0.431034,0.748886,0.718628,0.741371,0.633862,0.727719,0.666917, 
218,0.358306,0.623553,0.748137,0.000000,0.816865,0.602652,0.524919, 
219,0.458716,0.213398,0.790612,0.310162,0.554493,0.835166,0.527091, 
220,0.517516,0.652786,0.862492,0.640989,0.928788,0.828786,0.738559, 
221,0.512582,0.714673,0.726360,0.757434,0.733644,0.894042,0.723122, 
222,0.488432,0.606023,0.513485,0.775231,0.886311,0.680065,0.658258, 
223,0.461397,0.534165,0.830442,0.823197,0.741212,0.812834,0.700541, 
224,0.449102,0.583707,0.591509,0.582963,0.848637,0.786532,0.640408, 
225,0.469354,0.751445,0.704548,0.694255,0.818126,0.804542,0.707045, 
226,0.820176,0.505331,0.629679,0.886298,0.651610,0.947599,0.740115, 
227,0.404906,0.850242,0.502153,0.487230,0.515464,0.846511,0.601084, 
228,0.490196,0.589455,0.769388,0.576122,0.733377,0.869854,0.671399, 
229,0.580589,0.804979,0.319428,0.848327,0.839170,0.984003,0.729416, 
230,0.403226,0.603534,0.199053,0.679770,0.701639,0.689061,0.546047, 
231,0.375940,0.481928,0.755138,0.770681,0.185051,0.806131,0.562478, 
232,0.344828,0.451613,0.207847,0.828541,0.462820,0.714113,0.501627, 
233,0.406795,0.588235,0.565544,0.640292,0.826449,0.854646,0.646993, 
234,0.441696,0.771524,0.734130,0.835985,0.013157,0.749552,0.591007, 
235,0.358306,0.465116,0.124205,0.816602,0.699779,0.681477,0.524248, 
236,0.539366,0.547550,0.528192,0.857386,0.859298,0.788666,0.686743, 
237,0.773449,0.672646,0.852006,0.643003,0.810558,0.813769,0.760905, 
238,0.410463,0.534351,0.742794,0.684453,0.588235,0.889777,0.641679, 
239,0.333097,0.210703,0.854560,0.774964,0.603318,0.376874,0.525586, 
240,0.440453,0.564015,0.911216,0.540553,0.808576,0.732102,0.666153, 
241,0.802882,0.665323,0.562902,0.387850,0.943779,0.920550,0.713881, 
242,0.493274,0.645489,0.706697,0.627635,0.937828,0.828599,0.706587, 
243,0.347786,0.000000,0.371285,0.560552,0.694484,0.523594,0.416284, 
244,0.436300,0.561798,0.508390,0.769226,0.909313,0.487459,0.612081, 
245,0.411660,0.654289,0.401921,0.722449,0.804736,0.751068,0.624354, 
246,0.517647,0.633586,0.810036,0.694659,0.816117,0.910740,0.730464, 
247,0.601126,0.592255,0.000000,0.702948,0.799921,0.786059,0.580385, 
248,0.358306,0.565202,0.745246,0.594927,0.656091,0.739200,0.609829, 
249,0.282777,0.150360,0.764765,0.721984,0.743574,0.686169,0.558271, 
250,0.588586,0.605843,0.704297,0.859090,0.588551,0.873520,0.703315, 
251,0.487622,0.753039,0.000000,0.694294,0.685036,0.752023,0.562002, 
252,0.372578,0.533612,0.541904,0.828632,0.777110,0.636027,0.614977, 
253,0.384615,0.702198,0.227878,0.650620,0.692200,0.745927,0.567240, 
254,0.739065,0.687567,0.742229,0.886317,0.743575,0.881153,0.779984, 
255,0.648276,0.697674,0.737606,0.910993,0.660318,0.943820,0.766448, 
256,0.331126,0.400000,0.008792,0.781130,0.573711,0.585737,0.446749, 
257,0.712233,0.050433,0.703301,0.909091,0.792755,0.948139,0.685992, 
258,0.410095,0.612717,0.645342,0.523369,0.818724,0.874163,0.647402, 
259,0.678855,0.646247,0.831781,0.653979,0.807414,0.861230,0.746584, 
260,0.812794,0.961283,0.777647,0.716888,0.929712,0.826513,0.837473, 
261,0.377682,0.572687,0.687668,0.699580,0.773005,0.801331,0.651992, 
262,0.555910,0.622067,0.750583,0.760456,0.948064,0.962003,0.766514, 
263,0.288184,0.471680,0.444121,0.000000,0.513667,0.713320,0.405162, 
264,0.716177,0.666505,0.900065,0.770405,0.859610,0.958768,0.811922, 
265,0.418410,0.582113,0.547809,0.954558,0.830926,0.650666,0.664080, 
266,0.331126,0.470277,0.714286,0.003974,0.938338,0.735367,0.532228, 
267,0.331126,0.471698,0.083181,0.798159,0.927596,0.597206,0.534828, 
268,0.906827,0.804020,0.597964,0.698855,0.868259,0.931534,0.801243, 
269,0.449598,0.340834,0.644929,0.746269,0.759797,0.732321,0.612291, 
270,0.355872,0.465116,0.718599,0.413397,0.909517,0.498616,0.560186, 
271,0.502431,0.704953,0.259369,0.689931,0.715107,0.616409,0.581367, 
272,0.355872,0.615385,0.740892,0.181481,0.669759,0.948530,0.585320, 
273,0.415373,0.596324,0.131471,0.851732,0.821666,0.828516,0.607514, 
274,0.487906,0.801498,0.346581,0.802444,0.927320,0.846067,0.701969, 
275,0.546915,0.557745,0.716825,0.836101,0.805956,0.956969,0.736752, 
276,0.786756,0.688551,0.747473,0.659311,0.898772,0.588151,0.728169, 
277,0.481485,0.572148,0.554823,0.674940,0.751896,0.868361,0.650609, 
278,0.397456,0.619866,0.677646,0.784134,0.967571,0.720145,0.694470, 
279,0.303030,0.586497,0.000000,0.921124,0.514503,0.578250,0.483901, 
280,0.646461,0.229325,0.786740,0.561213,0.896158,0.913349,0.672208, 
281,0.725238,0.246837,0.701319,0.900277,0.813953,0.786133,0.695626, 
282,0.406967,0.325211,0.759905,0.645816,0.559567,0.504285,0.533625, 
283,0.410095,0.836699,0.655444,0.911420,0.714286,0.816934,0.724146, 
284,0.325795,0.302785,0.851849,0.774626,0.808250,0.549353,0.602110, 
285,0.510478,0.751313,0.689516,0.615821,0.592439,0.837344,0.666152, 
286,0.395257,0.790721,0.016580,0.652850,0.689733,0.645212,0.531726, 
287,0.674030,0.336564,0.649995,0.903381,0.924493,0.791006,0.713245, 
288,0.619538,0.714286,0.537855,0.179918,0.852294,0.957525,0.643569, 
289,0.000000,0.568807,0.570962,0.782066,0.725369,0.618787,0.544332, 
290,0.681324,0.619469,0.747915,0.882402,0.950227,0.899996,0.796889, 
291,0.669058,0.936754,0.624089,0.904400,0.691695,0.950229,0.796037, 
292,0.492775,0.595745,0.014724,0.773243,0.834841,0.472786,0.530686, 
293,0.541820,0.512821,0.613487,0.800661,0.979508,0.664567,0.685477, 
294,0.358306,0.455658,0.151617,0.817355,0.574675,0.534777,0.482065, 
295,0.503486,0.884244,0.838559,0.776641,0.861741,0.945517,0.801698, 
296,0.519631,0.596330,0.983284,0.591178,0.737941,0.692620,0.686831, 
297,0.438823,0.515464,0.830542,0.146390,0.921667,0.854600,0.617914, 
298,0.378603,0.760983,0.646255,0.399742,0.871220,0.882161,0.656494, 
299,0.552364,0.779661,0.619927,0.882586,0.902544,0.831020,0.761350, 
300,0.418410,0.441431,0.700007,0.928420,0.836224,0.837041,0.693589, 
301,0.375940,0.379719,0.704537,0.821122,0.985741,0.803767,0.678471, 
302,0.397456,0.460636,0.579790,0.832356,0.859640,0.865000,0.665813, 
303,0.596659,0.700637,0.534820,0.626922,0.814449,0.813680,0.681194, 
304,0.381971,0.619469,0.466145,0.687431,0.853870,0.827386,0.639378, 
305,0.497018,0.773342,0.498727,0.802351,0.823640,0.821063,0.702690, 
306,0.479233,0.720119,0.635953,0.624091,0.899191,0.929763,0.714725, 
307,0.649351,0.779661,0.616071,0.871521,0.818825,0.864469,0.766650, 
308,0.647739,0.586183,0.718367,0.717604,0.814228,0.720021,0.700690, 
309,0.283768,0.451613,0.489055,0.759909,0.671105,0.595178,0.541771, 
310,0.481928,0.546875,0.448328,0.727724,0.863277,0.876888,0.657503, 
311,0.797825,0.498762,0.828144,0.701192,0.477510,0.870487,0.695653, 
312,0.642791,0.641357,0.430811,0.715520,0.785080,0.749934,0.660916, 
313,0.342884,0.515464,0.654206,0.000000,0.898251,0.923988,0.555799, 
314,0.000000,0.340426,0.548329,0.548329,0.862027,0.452895,0.458668, 
315,0.358306,0.336808,0.000000,0.817469,0.542689,0.609991,0.444210, 
316,0.266935,0.594228,0.230218,0.573391,0.936853,0.755835,0.559576, 
317,0.228471,0.000000,0.184820,0.483509,0.689247,0.453391,0.339906, 
318,0.444933,0.430207,0.670724,0.706677,0.801406,0.932745,0.664449, 
319,0.589275,0.550336,0.735849,0.868939,0.855535,0.748235,0.724695, 
320,0.778214,0.484115,0.745584,0.574786,0.892268,0.783619,0.709764, 
