é¿çsâÒêî,F_1,F_2,F_3,F_4,F_5,F_6,ïΩãœ,
135,0.454382,0.753174,0.872470,0.784942,0.706796,0.400360,0.662021, 
136,0.415321,0.663572,0.514415,0.862118,0.728696,0.443985,0.604684, 
137,0.445098,0.810627,0.776110,0.885888,0.752509,0.580488,0.708453, 
138,0.528610,0.833765,0.894483,0.918588,0.800523,0.512589,0.748093, 
139,0.104208,0.693143,0.605073,0.832966,0.768248,0.518088,0.586954, 
140,0.536585,0.500000,0.697183,0.827586,0.744828,0.571429,0.646268, 
141,0.573938,0.689529,0.822195,0.854515,0.760076,0.495189,0.699240, 
142,0.500187,0.625215,0.843617,0.875246,0.762141,0.539523,0.690988, 
143,0.496772,0.795625,0.873296,0.740082,0.802514,0.581386,0.714946, 
144,0.476186,0.794391,0.808840,0.714756,0.712245,0.424832,0.655208, 
145,0.488790,0.711630,0.808978,0.851839,0.583802,0.418825,0.643978, 
146,0.513330,0.676844,0.787812,0.870467,0.723406,0.473600,0.674243, 
147,0.489160,0.640298,0.760695,0.869907,0.609599,0.415019,0.630780, 
148,0.314391,0.649229,0.711739,0.907566,0.704026,0.533244,0.636699, 
149,0.574225,0.803286,0.699173,0.627418,0.971183,0.661032,0.722719, 
150,0.464263,0.593469,0.844333,0.877601,0.760113,0.581834,0.686936, 
151,0.578425,0.616301,0.678658,0.716888,0.686112,0.425271,0.616943, 
152,0.488969,0.672075,0.692229,0.827807,0.679894,0.457157,0.636355, 
153,0.521232,0.622157,0.831380,0.775692,0.660982,0.577716,0.664860, 
154,0.537002,0.627109,0.749628,0.839041,0.760749,0.464233,0.662960, 
155,0.462515,0.751010,0.578586,0.802468,0.783124,0.573766,0.658578, 
156,0.727347,0.607510,0.651703,0.947204,0.775172,0.612242,0.720196, 
157,0.615484,0.730056,0.918149,0.868226,0.746378,0.465801,0.724016, 
158,0.269987,0.679640,0.660950,0.948930,0.816456,0.495599,0.645260, 
159,0.449362,0.612555,0.763981,0.811493,0.615475,0.378736,0.605267, 
160,0.551027,0.752830,0.898326,0.917623,0.877971,0.531764,0.754923, 
161,0.638481,0.619048,0.821794,0.812170,0.685121,0.476343,0.675493, 
162,0.485219,0.629240,0.831295,0.720872,0.629240,0.431898,0.621294, 
163,0.483341,0.546846,0.783794,0.852952,0.788520,0.507566,0.660503, 
164,0.435814,0.502400,0.893303,0.878008,0.836305,0.469725,0.669259, 
165,0.432152,0.746175,0.756539,0.828201,0.725501,0.430040,0.653101, 
166,0.458316,0.673349,0.757129,0.808891,0.783522,0.534056,0.669210, 
167,0.579511,0.529800,0.682499,0.771252,0.745480,0.505407,0.635658, 
168,0.528249,0.468955,0.900920,0.724614,0.780242,0.574866,0.662974, 
169,0.535523,0.804007,0.825374,0.725300,0.802504,0.486397,0.696518, 
170,0.460105,0.669738,0.623337,0.810272,0.686278,0.559521,0.634875, 
171,0.569362,0.650365,0.860115,0.759516,0.729357,0.476013,0.674121, 
172,0.411999,0.668734,0.673876,0.721347,0.603750,0.434759,0.585744, 
173,0.573279,0.740534,0.963770,0.815247,0.700075,0.458064,0.708495, 
174,0.468753,0.593577,0.785912,0.735057,0.607947,0.411011,0.600376, 
175,0.603189,0.741239,0.795607,0.934006,0.769871,0.447071,0.715164, 
176,0.467852,0.517200,0.758314,0.843264,0.738853,0.596218,0.653617, 
177,0.520937,0.739771,0.735355,0.929997,0.752941,0.694316,0.728886, 
178,0.461311,0.627527,0.667815,0.803913,0.675038,0.397137,0.605457, 
179,0.453287,0.701951,0.814266,0.774151,0.604613,0.468902,0.636195, 
180,0.276008,0.664762,0.913616,0.793558,0.557303,0.731563,0.656135, 
181,0.538806,0.737867,0.510242,0.766540,0.607548,0.396261,0.592877, 
182,0.480944,0.690824,0.901601,0.768346,0.700186,0.556139,0.683007, 
183,0.410560,0.657009,0.631536,0.789836,0.636520,0.441839,0.594550, 
184,0.592857,0.759942,0.703072,0.864342,0.847968,0.469092,0.706212, 
185,0.468236,0.697578,0.798533,0.794763,0.631272,0.467776,0.643026, 
186,0.553153,0.839978,0.864812,0.493203,0.804102,0.646204,0.700242, 
187,0.514671,0.741863,0.914175,0.734671,0.671377,0.525829,0.683764, 
188,0.443846,0.652445,0.918157,0.891665,0.650517,0.462211,0.669807, 
189,0.432753,0.755646,0.876886,0.748021,0.749654,0.498300,0.676877, 
190,0.563247,0.734803,0.903063,0.814945,0.774554,0.401053,0.698611, 
191,0.591879,0.720565,0.851054,0.891352,0.685760,0.460414,0.700171, 
192,0.467195,0.665155,0.791284,0.846823,0.746706,0.430222,0.657898, 
193,0.276008,0.785095,0.913616,0.450091,0.628571,0.731563,0.630824, 
194,0.541971,0.592988,0.621602,0.820237,0.806903,0.454527,0.639705, 
195,0.411193,0.693151,0.815998,0.816853,0.818425,0.490021,0.674273, 
196,0.453910,0.571157,0.736000,0.792175,0.599513,0.357774,0.585088, 
197,0.463341,0.730606,0.699546,0.757426,0.639372,0.407568,0.616310, 
