ó^Ç¶ÇΩèdóvìx,0.145000,0.215000,0.130000,0.210000,0.115000,0.205000,0.090000,0.190000,0.075000,0.185000,0.060000,0.180000,0.035000,0.165000,1.000000,

é¿çsâÒêî,wL[0],wR[0],wL[1],wR[1],wL[2],wR[2],wL[3],wR[3],wL[4],wR[4],wL[5],wR[5],wL[6],wR[6],ãÊä‘ïùÇÃëçòa
146,0.125528, 0.294672,0.099606, 0.272237,0.022030, 0.314876,0.083287, 0.160886,0.070033, 0.139222,0.058436, 0.179593,0.059367, 0.120226,0.963424
147,0.171510, 0.281529,0.092236, 0.226520,0.015655, 0.294491,0.055486, 0.195458,0.069900, 0.237042,0.056490, 0.115020,0.000001, 0.188663,1.077446
148,0.058729, 0.303172,0.155007, 0.155972,0.103206, 0.284111,0.097551, 0.227289,0.050057, 0.158340,0.078577, 0.171053,0.000965, 0.155972,0.911818
149,0.105996, 0.311204,0.132180, 0.179024,0.063982, 0.251344,0.089949, 0.213642,0.064699, 0.155602,0.000001, 0.264057,0.000001, 0.168320,1.086385
150,0.180534, 0.275518,0.095788, 0.288583,0.102553, 0.171150,0.000001, 0.325341,0.056775, 0.124588,0.000001, 0.203352,0.044733, 0.131082,1.039231
151,0.127667, 0.157838,0.132446, 0.142753,0.000001, 0.302662,0.062276, 0.233538,0.044902, 0.283903,0.053570, 0.245515,0.053009, 0.159918,1.052255
152,0.134287, 0.236166,0.069843, 0.319882,0.042399, 0.277483,0.052316, 0.203535,0.079971, 0.197513,0.063690, 0.171979,0.000001, 0.150937,1.114989
153,0.021729, 0.397704,0.122263, 0.316886,0.025545, 0.294943,0.000001, 0.291161,0.046706, 0.122468,0.058303, 0.179823,0.042817, 0.079651,1.365271
154,0.104800, 0.245669,0.109008, 0.264123,0.060767, 0.237549,0.166641, 0.185523,0.028047, 0.174807,0.058494, 0.187330,0.001160, 0.176082,0.942166
155,0.139877, 0.239271,0.141917, 0.147880,0.108568, 0.277737,0.064090, 0.219677,0.079483, 0.156953,0.031331, 0.117125,0.075230, 0.200861,0.719007
156,0.028729, 0.370228,0.121382, 0.269284,0.030902, 0.300010,0.013235, 0.199478,0.066493, 0.223787,0.033790, 0.212713,0.029999, 0.099972,1.350943
157,0.102124, 0.335994,0.076908, 0.277642,0.053913, 0.316288,0.052050, 0.242560,0.000001, 0.200174,0.000001, 0.179580,0.000001, 0.162763,1.430003
