ó^Ç¶ÇΩèdóvìx,0.145000,0.215000,0.130000,0.210000,0.115000,0.205000,0.090000,0.190000,0.075000,0.185000,0.060000,0.180000,0.035000,0.165000,1.000000,

é¿çsâÒêî,wL[0],wR[0],wL[1],wR[1],wL[2],wR[2],wL[3],wR[3],wL[4],wR[4],wL[5],wR[5],wL[6],wR[6],ãÊä‘ïùÇÃëçòa
123,0.186071, 0.186071,0.161693, 0.161693,0.182543, 0.182543,0.104460, 0.104460,0.147797, 0.147797,0.137006, 0.137006,0.080430, 0.080430,0.000000
124,0.167796, 0.167796,0.201535, 0.201535,0.187959, 0.187959,0.106158, 0.106158,0.160512, 0.160512,0.073874, 0.073874,0.102165, 0.102165,0.000000
125,0.223482, 0.223482,0.130879, 0.130879,0.156641, 0.156641,0.100504, 0.100504,0.189793, 0.189793,0.106330, 0.106330,0.092370, 0.092370,0.000000
126,0.150997, 0.150997,0.188791, 0.188791,0.150312, 0.150312,0.156108, 0.156108,0.148307, 0.148307,0.112653, 0.112653,0.092831, 0.092831,0.000000
127,0.166321, 0.166321,0.174871, 0.174871,0.185186, 0.185186,0.138365, 0.138365,0.106611, 0.106611,0.123786, 0.123786,0.104860, 0.104860,0.000000
128,0.134517, 0.134517,0.192835, 0.192835,0.239098, 0.239098,0.153119, 0.153119,0.122387, 0.122387,0.084191, 0.084191,0.073852, 0.073852,0.000000
129,0.165380, 0.165380,0.159954, 0.159954,0.153503, 0.153503,0.174003, 0.174003,0.149416, 0.149416,0.112890, 0.112890,0.084854, 0.084854,0.000000
130,0.189236, 0.189236,0.174040, 0.174040,0.171105, 0.171105,0.141160, 0.141160,0.132415, 0.132415,0.120815, 0.120815,0.071228, 0.071228,0.000000
131,0.163787, 0.163787,0.147143, 0.147143,0.202298, 0.202298,0.133363, 0.133363,0.123137, 0.123137,0.080135, 0.080135,0.150138, 0.150138,0.000000
132,0.183141, 0.183141,0.186180, 0.186180,0.214910, 0.214910,0.121630, 0.121630,0.138155, 0.138155,0.090244, 0.090244,0.065741, 0.065741,0.000000
133,0.189607, 0.189607,0.234463, 0.234463,0.159628, 0.159628,0.166565, 0.166565,0.098545, 0.098545,0.092139, 0.092139,0.059053, 0.059053,0.000000
134,0.203118, 0.203118,0.144918, 0.144918,0.176449, 0.176449,0.160683, 0.160683,0.092770, 0.092770,0.118879, 0.118879,0.103183, 0.103183,0.000000
135,0.197703, 0.197703,0.158874, 0.158874,0.197028, 0.197028,0.153819, 0.153819,0.098460, 0.098460,0.117685, 0.117685,0.076431, 0.076431,0.000000
136,0.180196, 0.180196,0.181697, 0.181697,0.204849, 0.204849,0.161505, 0.161505,0.122665, 0.122665,0.093470, 0.093470,0.055618, 0.055618,0.000000
137,0.170040, 0.170040,0.188519, 0.188519,0.182126, 0.182126,0.138710, 0.138710,0.096432, 0.096432,0.133326, 0.133326,0.090846, 0.090846,0.000000
