é¿çsâÒêî,P_1,P_2,P_3,P_4,P_5,P_6,ïΩãœ,
216,0.520343,0.607066,0.468308,0.570375,0.659101,0.494325,0.553253, 
217,0.448066,0.655685,0.578150,0.553606,0.466024,0.530303,0.538639, 
218,0.502368,0.416092,0.523174,0.531847,0.521832,0.441019,0.489389, 
219,0.477078,0.427960,0.556258,0.556541,0.563819,0.551245,0.522150, 
220,0.646955,0.584347,0.579265,0.633042,0.685511,0.475825,0.600824, 
221,0.442564,0.282041,0.399175,0.556557,0.455157,0.490552,0.437674, 
222,0.533475,0.564953,0.559346,0.450792,0.586822,0.605958,0.550224, 
223,0.522629,0.417014,0.497490,0.454438,0.604508,0.479591,0.495945, 
224,0.553665,0.593395,0.505032,0.577180,0.481866,0.525478,0.539436, 
225,0.486224,0.378175,0.529444,0.523626,0.400420,0.400420,0.453052, 
226,0.460628,0.413530,0.456766,0.373788,0.430348,0.459304,0.432394, 
227,0.517912,0.439235,0.517912,0.579716,0.576532,0.673286,0.550765, 
228,0.460573,0.575716,0.529510,0.453377,0.551276,0.630785,0.533539, 
229,0.561015,0.584888,0.462012,0.610312,0.458162,0.702556,0.563158, 
230,0.602963,0.250561,0.554239,0.701459,0.527593,0.594182,0.538499, 
231,0.405915,0.532764,0.625110,0.553483,0.550965,0.670888,0.556521, 
232,0.593464,0.593464,0.505892,0.631387,0.526511,0.663918,0.585773, 
233,0.511523,0.486571,0.584598,0.626355,0.453396,0.607434,0.544979, 
234,0.508151,0.368488,0.605721,0.630538,0.297869,0.494399,0.484194, 
235,0.803213,0.464927,0.260174,0.740310,0.317728,0.358588,0.490823, 
236,0.441883,0.515531,0.546246,0.642430,0.429609,0.480753,0.509409, 
237,0.592281,0.457793,0.535392,0.558165,0.513510,0.403222,0.510060, 
238,0.533384,0.457069,0.618948,0.470401,0.524202,0.594190,0.533032, 
239,0.491870,0.392718,0.611531,0.639455,0.577408,0.695736,0.568120, 
240,0.556096,0.439616,0.439616,0.621822,0.490558,0.495977,0.507281, 
241,0.551460,0.519739,0.442538,0.428119,0.568771,0.556043,0.511112, 
242,0.510277,0.487449,0.434447,0.489595,0.448848,0.503563,0.479030, 
243,0.355591,0.332629,0.534121,0.870758,0.650789,0.769763,0.585609, 
244,0.499555,0.519018,0.504601,0.534284,0.699021,0.548868,0.550891, 
245,0.265645,0.547813,0.391185,0.611243,0.517229,0.679389,0.502084, 
246,0.454724,0.489703,0.496878,0.444693,0.512827,0.569601,0.494738, 
247,0.447550,0.563581,0.462313,0.493134,0.530101,0.443820,0.490083, 
248,0.667255,0.571029,0.403525,0.740413,0.536880,0.569051,0.581359, 
249,0.337176,0.319563,0.502851,0.590427,0.764734,0.751088,0.544307, 
250,0.490544,0.457692,0.535112,0.378117,0.466493,0.415971,0.457321, 
251,0.470799,0.450028,0.556398,0.593572,0.637540,0.474575,0.530485, 
252,0.501643,0.373631,0.580748,0.463055,0.488242,0.480205,0.481254, 
253,0.560147,0.509225,0.574131,0.599797,0.494676,0.543741,0.546953, 
254,0.568168,0.631298,0.522364,0.633430,0.504020,0.602602,0.576980, 
255,0.502625,0.445253,0.551266,0.439471,0.419441,0.546065,0.484020, 
256,0.671092,0.805055,0.536544,0.638136,0.689245,0.840498,0.696762, 
257,0.518049,0.467787,0.640187,0.506787,0.601971,0.660777,0.565926, 
258,0.449096,0.598794,0.596213,0.598794,0.557748,0.633257,0.572317, 
259,0.525278,0.496711,0.416820,0.519972,0.464806,0.478757,0.483724, 
260,0.536651,0.444922,0.468491,0.432563,0.468898,0.397491,0.458169, 
261,0.658497,0.529380,0.634758,0.608986,0.545992,0.539400,0.586169, 
262,0.491985,0.458523,0.519660,0.470280,0.536751,0.603939,0.513523, 
263,0.633214,0.130085,0.579565,0.334403,0.709200,0.811824,0.533049, 
264,0.419949,0.550570,0.424006,0.443279,0.487716,0.462291,0.464635, 
265,0.554390,0.526127,0.505367,0.419459,0.492792,0.503351,0.500248, 
266,0.670969,0.431026,0.605051,0.544545,0.638933,0.551080,0.573601, 
267,0.355413,0.399631,0.433240,0.621727,0.511313,0.511313,0.472106, 
268,0.520452,0.523409,0.507911,0.425824,0.451476,0.497085,0.487693, 
269,0.266616,0.763376,0.454744,0.738937,0.862515,0.772969,0.643193, 
270,0.439459,0.516886,0.584616,0.577609,0.565129,0.449809,0.522251, 
271,0.467705,0.574002,0.599360,0.583113,0.559433,0.480154,0.543961, 
272,0.497205,0.497205,0.573763,0.711488,0.542043,0.783384,0.600848, 
273,0.369837,0.512655,0.482582,0.686231,0.650635,0.588482,0.548403, 
274,0.539731,0.520455,0.485758,0.545238,0.693939,0.545238,0.555060, 
275,0.547820,0.743469,0.599993,0.688051,0.705114,0.539304,0.637292, 
276,0.613484,0.546558,0.536798,0.587697,0.689454,0.485262,0.576542, 
277,0.577741,0.411719,0.368167,0.605441,0.514036,0.565689,0.507132, 
278,0.811130,0.663494,0.579049,0.758279,0.670478,0.736614,0.703174, 
279,0.857211,0.556328,0.312178,0.748362,0.839194,0.672212,0.664247, 
280,0.505481,0.573301,0.611823,0.509853,0.708427,0.506638,0.569254, 
281,0.551614,0.446146,0.660693,0.574293,0.623011,0.618666,0.579070, 
282,0.493408,0.442701,0.394013,0.627245,0.559554,0.595882,0.518801, 
283,0.552590,0.649189,0.676238,0.469152,0.743179,0.542776,0.605521, 
284,0.536648,0.506659,0.700595,0.626415,0.686953,0.576235,0.605584, 
285,0.487898,0.398781,0.555446,0.575485,0.432013,0.608019,0.509607, 
286,0.541589,0.540956,0.541589,0.554639,0.509415,0.483432,0.528603, 
287,0.121661,0.465978,0.550006,0.524225,0.564036,0.481256,0.451194, 
288,0.399108,0.395754,0.558295,0.420489,0.435214,0.477828,0.447782, 
289,0.529970,0.579827,0.654994,0.482921,0.661033,0.586985,0.582622, 
290,0.393828,0.504058,0.504058,0.639766,0.716538,0.631954,0.565034, 
291,0.441853,0.600063,0.621049,0.532328,0.532328,0.648678,0.562717, 
292,0.361824,0.625982,0.549339,0.547734,0.547734,0.468963,0.516930, 
293,0.478977,0.474986,0.538849,0.595598,0.615064,0.478977,0.530409, 
294,0.614366,0.732120,0.523666,0.652698,0.539119,0.843127,0.650849, 
295,0.474553,0.487112,0.550782,0.439659,0.477345,0.658199,0.514608, 
296,0.580630,0.625294,0.554238,0.599428,0.545767,0.456987,0.560391, 
297,0.546771,0.624881,0.605763,0.437417,0.630062,0.728201,0.595516, 
298,0.456657,0.532766,0.503706,0.538176,0.457399,0.492969,0.496946, 
299,0.530966,0.453091,0.470189,0.519167,0.522797,0.470189,0.494400, 
300,0.574585,0.553304,0.648249,0.483861,0.561816,0.561816,0.563939, 
301,0.705521,0.469112,0.743148,0.434307,0.584985,0.551236,0.581385, 
302,0.458673,0.524828,0.529239,0.613365,0.617445,0.461026,0.534096, 
303,0.405182,0.429016,0.466397,0.529854,0.544061,0.443499,0.469668, 
304,0.496150,0.515233,0.459668,0.591857,0.591857,0.580377,0.539190, 
305,0.527496,0.606055,0.674356,0.421997,0.678209,0.750587,0.609783, 
306,0.524580,0.476089,0.555438,0.480667,0.532294,0.532294,0.516894, 
307,0.667262,0.366115,0.625558,0.494268,0.556052,0.556052,0.544218, 
308,0.537468,0.497491,0.542841,0.441323,0.676964,0.495936,0.532004, 
309,0.671745,0.503809,0.417670,0.584126,0.516934,0.719727,0.569002, 
310,0.469920,0.523133,0.457741,0.553219,0.553219,0.401369,0.493100, 
311,0.625653,0.572143,0.544926,0.580435,0.373853,0.536825,0.538972, 
312,0.544772,0.527399,0.444690,0.564959,0.470799,0.365965,0.486431, 
313,0.081081,0.608856,0.569474,0.197802,0.735669,0.744000,0.489480, 
314,0.432271,0.555277,0.790291,0.682436,0.709794,0.739866,0.651656, 
315,0.664097,0.362623,0.355588,0.664097,0.567315,0.775996,0.564953, 
316,0.624576,0.706592,0.312059,0.513312,0.674867,0.678005,0.584902, 
317,0.454393,0.226459,0.605098,0.526842,0.432728,0.576370,0.470315, 
318,0.778905,0.782461,0.671724,0.549838,0.723269,0.626632,0.688805, 
319,0.569904,0.556100,0.500490,0.620265,0.537832,0.460046,0.540773, 
320,0.566738,0.536181,0.566738,0.559704,0.610334,0.516086,0.559297, 
321,0.572130,0.449930,0.598780,0.585571,0.573360,0.553589,0.555560, 
322,0.356739,0.506432,0.552472,0.553337,0.552472,0.639070,0.526754, 
323,0.503838,0.494841,0.460700,0.669574,0.513110,0.700562,0.557104, 
324,0.442494,0.387709,0.565409,0.585801,0.455086,0.596551,0.505509, 
325,0.828055,0.617856,0.554917,0.648243,0.651831,0.591640,0.648757, 
326,0.194040,0.570525,0.630336,0.446333,0.759358,0.600012,0.533434, 
327,0.482090,0.458658,0.575541,0.548243,0.608908,0.244496,0.486323, 
328,0.512534,0.555340,0.474693,0.473887,0.520631,0.438595,0.495947, 
329,0.321761,0.464992,0.520791,0.530435,0.577489,0.482213,0.482947, 
330,0.492073,0.552327,0.492073,0.489730,0.505869,0.686699,0.536462, 
331,0.593228,0.347871,0.684202,0.556629,0.539053,0.619008,0.556665, 
332,0.534016,0.547925,0.541613,0.559667,0.508788,0.647548,0.556593, 
333,0.613354,0.647702,0.529305,0.576545,0.656454,0.662033,0.614232, 
334,0.559081,0.539114,0.461242,0.632403,0.486941,0.493637,0.528736, 
