ó^Ç¶ÇΩèdóvìx,0.130000,0.230000,0.120000,0.220000,0.110000,0.210000,0.090000,0.190000,0.080000,0.180000,0.070000,0.170000,0.050000,0.150000,1.000000,

é¿çsâÒêî,wL[0],wR[0],wL[1],wR[1],wL[2],wR[2],wL[3],wR[3],wL[4],wR[4],wL[5],wR[5],wL[6],wR[6],ãÊä‘ïùÇÃëçòa
106,0.175976, 0.228100,0.162151, 0.210539,0.087988, 0.207489,0.087988, 0.150724,0.075362, 0.196384,0.056391, 0.129342,0.049633, 0.181932,0.609019
107,0.147363, 0.180696,0.147363, 0.184778,0.147363, 0.190900,0.147363, 0.184778,0.055697, 0.158641,0.057057, 0.158641,0.073681, 0.165678,0.448225
108,0.135891, 0.249486,0.119332, 0.189678,0.083666, 0.195460,0.091778, 0.214979,0.097416, 0.192629,0.052404, 0.169957,0.041833, 0.165492,0.755363
109,0.271429, 0.307143,0.135714, 0.168452,0.117857, 0.158929,0.067063, 0.152381,0.058929, 0.152381,0.070833, 0.134127,0.067857, 0.136905,0.420635
110,0.269384, 0.302718,0.091426, 0.157906,0.148978, 0.194757,0.091426, 0.157906,0.067346, 0.170406,0.052207, 0.128551,0.052834, 0.114153,0.452798
111,0.169482, 0.252309,0.122753, 0.168495,0.122753, 0.167323,0.125553, 0.175434,0.128768, 0.180910,0.048111, 0.148248,0.044827, 0.145034,0.475506
112,0.121253, 0.170704,0.137737, 0.185356,0.137737, 0.256112,0.068868, 0.169483,0.121253, 0.179861,0.049575, 0.163711,0.068868, 0.169483,0.589417
113,0.179386, 0.211132,0.097629, 0.209544,0.097629, 0.134426,0.097629, 0.193671,0.195259, 0.234220,0.050979, 0.124840,0.048815, 0.124840,0.465347
114,0.131048, 0.169509,0.082007, 0.203315,0.133465, 0.262096,0.101657, 0.176050,0.131048, 0.191144,0.071018, 0.166799,0.064370, 0.116473,0.570771
115,0.107914, 0.226829,0.199983, 0.257806,0.068629, 0.215828,0.113414, 0.237645,0.041663, 0.141399,0.071196, 0.157566,0.045054, 0.115073,0.704292
116,0.202610, 0.239345,0.113550, 0.182980,0.156194, 0.227335,0.095810, 0.217262,0.038478, 0.165718,0.052065, 0.106783,0.064789, 0.137080,0.553007
117,0.132221, 0.172985,0.144125, 0.174428,0.157112, 0.191126,0.157112, 0.191126,0.078556, 0.158777,0.078556, 0.168101,0.056034, 0.139739,0.392567
118,0.085546, 0.199345,0.099673, 0.250915,0.123474, 0.190934,0.123474, 0.190934,0.085546, 0.194022,0.086594, 0.175740,0.041158, 0.152646,0.709071
119,0.081865, 0.209268,0.141242, 0.207470,0.097616, 0.163729,0.095235, 0.172988,0.167920, 0.225391,0.068503, 0.194451,0.037295, 0.137025,0.620647
120,0.150016, 0.190832,0.150016, 0.185730,0.150016, 0.195934,0.085212, 0.177488,0.075008, 0.177488,0.075008, 0.177488,0.042606, 0.167159,0.544239
121,0.173926, 0.216051,0.173926, 0.219561,0.097952, 0.202065,0.049604, 0.189799,0.086963, 0.202065,0.061944, 0.123698,0.061638, 0.140809,0.588094
122,0.158665, 0.222104,0.191680, 0.243268,0.053872, 0.173177,0.095840, 0.141475,0.095840, 0.188968,0.052888, 0.201680,0.043294, 0.137248,0.615839
