ó^Ç¶ÇΩèdóvìx,0.210000,0.250000,0.170000,0.230000,0.140000,0.220000,0.100000,0.200000,0.070000,0.190000,0.040000,0.180000,1.000000,

é¿çsâÒêî,wL[0],wR[0],wL[1],wR[1],wL[2],wR[2],wL[3],wR[3],wL[4],wR[4],wL[5],wR[5],ãÊä‘ïùÇÃëçòa
89,0.150871, 0.302686,0.218174, 0.218174,0.218174, 0.218174,0.072223, 0.238462,0.002661, 0.202140,0.050283, 0.107977,0.575228
90,0.045562, 0.382687,0.127539, 0.208712,0.137923, 0.289342,0.077374, 0.168126,0.013129, 0.354868,0.051333, 0.143405,1.094281
91,0.163495, 0.185906,0.022410, 0.349401,0.062098, 0.353134,0.089877, 0.197260,0.044757, 0.224872,0.080177, 0.226611,1.074369
92,0.113486, 0.223743,0.090917, 0.270660,0.168614, 0.278871,0.093699, 0.292251,0.051076, 0.174179,0.033046, 0.209460,0.898325
93,0.238327, 0.283418,0.118102, 0.309961,0.112458, 0.167191,0.095898, 0.246322,0.086958, 0.146799,0.064129, 0.130436,0.568256
94,0.104678, 0.256699,0.191398, 0.209820,0.196033, 0.256239,0.107209, 0.230022,0.100304, 0.200639,0.000001, 0.146959,0.600753
95,0.151513, 0.287195,0.128445, 0.242741,0.211796, 0.273685,0.088072, 0.159390,0.074954, 0.238032,0.036911, 0.107267,0.616619
96,0.165206, 0.414437,0.144911, 0.269526,0.043229, 0.289822,0.014184, 0.232913,0.069400, 0.213523,0.033293, 0.109555,1.059553
97,0.178030, 0.223425,0.148073, 0.251811,0.146865, 0.221887,0.099971, 0.252204,0.066909, 0.221887,0.039988, 0.148950,0.640325
98,0.219920, 0.282864,0.146077, 0.305968,0.125696, 0.182372,0.079961, 0.182372,0.083797, 0.152984,0.067418, 0.170570,0.554262
99,0.126036, 0.303419,0.074548, 0.380580,0.107364, 0.167484,0.084705, 0.219817,0.095882, 0.230020,0.042663, 0.167484,0.937606
100,0.185377, 0.332090,0.139025, 0.231729,0.131367, 0.271581,0.113049, 0.251400,0.045579, 0.157997,0.040070, 0.100737,0.691065
