é¿çsâÒêî,P_1,P_2,P_3,P_4,P_5,P_6,ïΩãœ,
182,0.742824,0.624260,0.833823,0.325175,0.587495,0.770043,0.647270, 
183,0.695673,0.000000,0.512913,0.401777,0.227523,0.662445,0.416722, 
184,0.785830,0.130517,0.712158,0.472726,0.574499,0.378052,0.508964, 
185,0.867006,0.579927,0.752835,0.642848,0.537449,0.558200,0.656377, 
186,0.433395,0.486771,0.245441,0.866694,0.501762,0.868026,0.567015, 
187,0.818446,0.550786,0.390325,0.639744,0.311987,0.866311,0.596266, 
188,0.016959,0.288758,0.930269,0.510354,0.327907,0.460986,0.422539, 
189,0.360280,0.506013,0.875308,0.667839,0.224104,0.486372,0.519986, 
190,0.507461,0.574438,0.754496,0.689751,0.785394,0.205649,0.586198, 
191,0.257424,0.934257,0.227439,0.393043,0.704180,0.654762,0.528518, 
192,0.901200,0.750162,0.426053,0.380600,0.030475,0.301143,0.464939, 
193,0.000000,0.000000,0.148988,0.568309,0.393763,0.563080,0.279023, 
194,0.712967,0.832787,0.146164,0.450501,0.881599,0.411026,0.572507, 
195,0.644245,0.539068,0.397060,0.129449,0.420237,0.581386,0.451907, 
196,0.655855,0.337119,0.447537,0.400811,0.805904,0.581360,0.538098, 
197,0.695200,0.605650,0.611630,0.212344,0.589728,0.444691,0.526540, 
198,0.529056,0.603921,0.648201,0.534360,0.712002,0.869610,0.649525, 
199,0.752751,0.254916,0.791403,0.832653,0.376376,0.520576,0.588112, 
200,0.729301,0.547407,0.084350,0.737459,0.569063,0.237056,0.484106, 
201,0.862887,0.316785,0.578245,0.203897,0.642351,0.636429,0.540099, 
202,0.823543,0.587077,0.584435,0.515048,0.940826,0.616196,0.677854, 
203,0.116421,0.451326,0.668182,0.792978,0.817278,0.673061,0.586541, 
204,0.638454,0.778103,0.510260,0.682026,0.899393,0.399748,0.651331, 
205,0.151421,0.394513,0.225455,0.859783,0.853000,0.398985,0.480526, 
206,0.190688,0.357226,0.794012,0.617006,0.246070,0.533420,0.456404, 
207,0.049030,0.049030,0.264425,0.765398,0.552962,0.442614,0.353910, 
208,0.625925,0.728733,0.664831,0.138245,0.609870,0.592044,0.559941, 
209,0.492927,0.539278,0.467092,0.646521,0.257208,0.953219,0.559375, 
210,0.503684,0.281918,0.631288,0.603233,0.506475,0.541252,0.511308, 
211,0.820255,0.622380,0.130329,0.568164,0.430806,0.609062,0.530166, 
212,0.564003,0.855708,0.461872,0.396660,0.349297,0.672921,0.550077, 
213,0.670902,0.469863,0.779735,0.457864,0.327244,0.781525,0.581189, 
214,0.604717,0.645155,0.633743,0.358701,0.095558,0.788666,0.521090, 
215,0.701622,0.289381,0.284750,0.834425,0.144691,0.596842,0.475285, 
216,0.907049,0.441575,0.297366,0.619099,0.866239,0.414604,0.590989, 
217,0.132564,0.469070,0.604752,0.805461,0.288992,0.647246,0.491347, 
218,0.753632,0.190201,0.803903,0.671985,0.665709,0.700349,0.630963, 
219,0.265211,0.139182,0.587278,0.511698,0.957789,0.525416,0.497762, 
220,0.650276,0.367089,0.753179,0.759590,0.798086,0.452104,0.630054, 
221,0.402118,0.559370,0.100749,0.383550,0.295259,0.734819,0.412644, 
222,0.000244,0.381415,0.818232,0.550143,0.727577,0.673242,0.525142, 
223,0.585488,0.543609,0.516684,0.349674,0.795237,0.810140,0.600139, 
224,0.505925,0.830126,0.148003,0.585061,0.458503,0.704454,0.538679, 
225,0.368577,0.645411,0.507366,0.763251,0.702686,0.475867,0.577193, 
226,0.595634,0.912940,0.674574,0.612384,0.596898,0.913419,0.717642, 
227,0.519135,0.663060,0.365739,0.734801,0.687065,0.714625,0.614071, 
228,0.582873,0.517325,0.716957,0.066358,0.754398,0.829956,0.577978, 
229,0.261618,0.799169,0.000000,0.780085,0.423789,0.806813,0.511912, 
230,0.166381,0.671169,0.162515,0.462293,0.083190,0.427336,0.328814, 
231,0.302884,0.800642,0.733119,0.136332,0.529866,0.632933,0.522629, 
232,0.147532,0.139035,0.349131,0.826355,0.887858,0.561075,0.485164, 
233,0.303134,0.349472,0.343450,0.860901,0.655933,0.697725,0.535103, 
234,0.911032,0.759738,0.392252,0.625937,0.040179,0.548828,0.546328, 
235,0.483629,0.225442,0.314448,0.240813,0.282957,0.463706,0.335166, 
236,0.253033,0.711640,0.557130,0.663918,0.109612,0.436922,0.455376, 
237,0.651878,0.313599,0.657161,0.790755,0.650074,0.580253,0.607287, 
238,0.873885,0.367523,0.903679,0.254614,0.525780,0.817216,0.623783, 
239,0.295833,0.131961,0.990446,0.144695,0.440322,0.354898,0.393026, 
240,0.608744,0.714640,0.593479,0.946300,0.694264,0.599587,0.692836, 
241,0.655515,0.308351,0.000000,0.064733,0.499699,0.877553,0.400975, 
242,0.827786,0.833191,0.929739,0.714999,0.410742,0.562803,0.713210, 
243,0.631906,0.000000,0.071181,0.731758,0.478109,0.730188,0.440524, 
244,0.393822,0.243286,0.202733,0.813432,0.814225,0.335490,0.467165, 
245,0.000000,0.622602,0.687265,0.746402,0.223516,0.733583,0.502228, 
246,0.772676,0.263858,0.841302,0.181488,0.698107,0.932847,0.615046, 
247,0.655343,0.522087,0.456421,0.354179,0.625387,0.613801,0.537870, 
248,0.787123,0.223220,0.917130,0.620055,0.251915,0.383415,0.530476, 
249,0.681909,0.000467,0.314969,0.139687,0.775339,0.576107,0.414747, 
250,0.886918,0.849846,0.633085,0.760088,0.747493,0.538485,0.735986, 
251,0.078908,0.000000,0.248301,0.661345,0.728894,0.700956,0.403067, 
252,0.411916,0.626482,0.748563,0.594007,0.422977,0.615388,0.569889, 
253,0.190405,0.336715,0.367110,0.577344,0.304241,0.609301,0.397520, 
254,0.422519,0.554274,0.702018,0.668289,0.225876,0.486392,0.509895, 
255,0.578378,0.636089,0.841877,0.850491,0.579745,0.572737,0.676553, 
256,0.274889,0.409119,0.169389,0.833938,0.231887,0.452052,0.395212, 
257,0.300599,0.220571,0.775783,0.942313,0.477769,0.749382,0.577736, 
258,0.228492,0.621379,0.729599,0.496452,0.501349,0.808119,0.564232, 
259,0.795247,0.660705,0.565044,0.791932,0.637453,0.599634,0.675002, 
260,0.541197,0.705525,0.491111,0.648538,0.689638,0.162934,0.539824, 
261,0.552382,0.136656,0.785512,0.525426,0.327369,0.672910,0.500042, 
262,0.717549,0.592458,0.439961,0.530834,0.578032,0.784339,0.607195, 
263,0.392013,0.641880,0.230235,0.000000,0.139148,0.507553,0.318472, 
264,0.532702,0.542507,0.677655,0.583407,0.799749,0.760844,0.649477, 
265,0.311125,0.634796,0.737605,0.337397,0.431618,0.424907,0.479575, 
266,0.969164,0.689321,0.585290,0.429270,0.427629,0.500271,0.600157, 
267,0.629618,0.741282,0.000000,0.254890,0.393039,0.392326,0.401859, 
268,0.652370,0.620733,0.690474,0.313233,0.713163,0.803342,0.632219, 
269,0.000000,0.628479,0.513356,0.106139,0.594477,0.282687,0.354190, 
270,0.269299,0.536034,0.419549,0.641108,0.820349,0.264448,0.491798, 
271,0.073686,0.475829,0.427466,0.468545,0.448029,0.529273,0.403805, 
272,0.568889,0.000000,0.809923,0.439098,0.161559,0.558819,0.423048, 
273,0.425691,0.286921,0.344751,0.856007,0.712302,0.545320,0.528499, 
274,0.772835,0.334024,0.602592,0.480692,0.631033,0.890958,0.618689, 
275,0.031007,0.455490,0.434983,0.498898,0.539093,0.263592,0.370511, 
276,0.864242,0.608603,0.603429,0.505374,0.789497,0.325966,0.616185, 
277,0.021519,0.819167,0.087155,0.057402,0.713666,0.492710,0.365270, 
278,0.550950,0.272737,0.074967,0.717617,0.436017,0.391123,0.407235, 
279,0.483585,0.548045,0.118861,0.611156,0.274022,0.260085,0.382626, 
280,0.912631,0.026108,0.589000,0.483872,0.845256,0.632494,0.581560, 
281,0.158448,0.193696,0.393745,0.279663,0.215346,0.440760,0.280276, 
282,0.315743,0.264833,0.979877,0.723108,0.401039,0.090764,0.462561, 
283,0.496072,0.277110,0.737703,0.145201,0.702668,0.199029,0.426297, 
284,0.608259,0.083695,0.747398,0.478404,0.612125,0.400530,0.488402, 
285,0.870647,0.309451,0.910108,0.507578,0.111512,0.831223,0.590087, 
286,0.726082,0.556397,0.759929,0.414020,0.668378,0.929121,0.675655, 
287,0.570086,0.050869,0.637826,0.795028,0.479956,0.403979,0.489624, 
288,0.769479,0.719692,0.495825,0.542594,0.694112,0.804063,0.670961, 
289,0.000000,0.230992,0.538567,0.432859,0.520346,0.382186,0.350825, 
290,0.787402,0.056209,0.173962,0.499151,0.897284,0.821727,0.539289, 
291,0.465202,0.479915,0.628359,0.444288,0.444288,0.508011,0.495010, 
292,0.469426,0.561291,0.664944,0.529369,0.348258,0.253625,0.471152, 
293,0.591955,0.182948,0.875791,0.935375,0.445855,0.725741,0.626277, 
294,0.322928,0.325673,0.280432,0.823446,0.297252,0.483315,0.422174, 
295,0.000000,0.528193,0.913940,0.488672,0.684557,0.346757,0.493687, 
296,0.423226,0.975637,0.701597,0.691253,0.871263,0.095311,0.626381, 
