é¿çsâÒêî,P_1,P_2,P_3,P_4,P_5,P_6,ïΩãœ,
134,0.485540,0.507234,0.573494,0.566448,0.903498,0.862386,0.649767, 
135,0.192863,0.793692,0.711087,0.718716,0.680142,0.769188,0.644281, 
136,0.431034,0.351967,0.811437,0.739615,0.619671,0.493461,0.574531, 
137,0.462963,0.347222,0.589433,0.333447,0.720987,0.800732,0.542464, 
138,0.181467,0.523257,0.612224,0.575901,0.679857,0.609216,0.530321, 
139,0.352736,0.384615,0.223344,0.630654,0.834824,0.655368,0.513590, 
140,0.353535,0.275649,0.451600,0.139516,0.353535,0.803319,0.396192, 
141,0.400367,0.000000,0.847710,0.433380,0.663494,0.526141,0.478515, 
142,0.332762,0.468750,0.528865,0.875387,0.904196,0.731487,0.640241, 
143,0.305556,0.300000,0.335841,0.767945,0.314357,0.540342,0.427340, 
144,0.314815,0.462141,0.897181,0.915888,0.612268,0.785377,0.664612, 
145,0.428858,0.863216,0.254358,0.677489,0.629213,0.868138,0.620212, 
146,0.350497,0.765476,0.304795,0.482819,0.657449,0.942990,0.584004, 
147,0.736966,0.383115,0.619444,0.868050,0.881917,0.586900,0.679399, 
148,0.277778,0.113030,0.776838,0.517747,0.590488,0.707357,0.497206, 
149,0.322581,0.322581,0.297461,0.785004,0.517612,0.537475,0.463786, 
150,0.611111,0.470294,0.600000,0.762529,0.797398,0.829707,0.678506, 
151,0.303030,0.576923,0.282033,0.825618,0.883415,0.567378,0.573066, 
152,0.479798,0.584753,0.302766,0.637628,0.695249,0.687289,0.564581, 
153,0.365499,0.378788,0.304276,0.832636,0.353535,0.814032,0.508128, 
154,0.713400,0.661076,0.672510,0.676694,0.636625,0.592059,0.658727, 
155,0.324074,0.093027,0.568193,0.519080,0.474682,0.697338,0.446066, 
156,0.185185,0.185185,0.029718,0.154321,0.276795,0.515599,0.224467, 
157,0.282775,0.682439,0.493234,0.528846,0.647002,0.481177,0.519245, 
158,0.271291,0.390625,0.248511,0.863171,0.898179,0.408120,0.513316, 
159,0.285451,0.384615,0.510446,0.741932,0.668155,0.410624,0.500204, 
160,0.310499,0.324074,0.555556,0.661301,0.773541,0.847814,0.578797, 
161,0.222222,0.189934,0.195871,0.859973,0.222222,0.464911,0.359189, 
162,0.753795,0.664545,0.924101,0.825715,0.548323,0.688860,0.734223, 
163,0.079518,0.703402,0.520833,0.572706,0.687162,0.737617,0.550206, 
164,0.305948,0.355921,0.677359,0.801684,0.857143,0.506265,0.584053, 
165,0.000000,0.320513,0.213675,0.663867,0.527890,0.345442,0.345231, 
166,0.199130,0.443862,0.324074,0.299312,0.790596,0.600183,0.442859, 
167,0.350017,0.525889,0.230641,0.628584,0.463675,0.715662,0.485745, 
168,0.518082,0.883888,0.458178,0.434611,0.336578,0.794944,0.571047, 
