ó^Ç¶ÇΩèdóvìx,0.180000,0.280000,0.150000,0.250000,0.130000,0.230000,0.100000,0.200000,0.080000,0.180000,0.060000,0.160000,1.000000,

é¿çsâÒêî,wL[0],wR[0],wL[1],wR[1],wL[2],wR[2],wL[3],wR[3],wL[4],wR[4],wL[5],wR[5],ãÊä‘ïùÇÃëçòa
82,0.245190, 0.245190,0.162046, 0.162046,0.162046, 0.162046,0.128616, 0.128616,0.181891, 0.181891,0.120212, 0.120212,0.000000
83,0.296702, 0.296702,0.196091, 0.196091,0.110052, 0.110052,0.155637, 0.155637,0.138657, 0.138657,0.102861, 0.102861,0.000000
84,0.196066, 0.196066,0.174675, 0.174675,0.220076, 0.220076,0.145449, 0.145449,0.142621, 0.142621,0.121113, 0.121113,0.000000
85,0.213725, 0.213725,0.239899, 0.239899,0.190408, 0.190408,0.141251, 0.141251,0.104785, 0.104785,0.109932, 0.109932,0.000000
86,0.251041, 0.251041,0.228085, 0.228085,0.158146, 0.158146,0.140892, 0.140892,0.117318, 0.117318,0.104519, 0.104519,0.000000
87,0.248447, 0.248447,0.197193, 0.197193,0.210979, 0.210979,0.139436, 0.139436,0.116106, 0.116106,0.087839, 0.087839,0.000000
88,0.195542, 0.195542,0.263592, 0.263592,0.186388, 0.186388,0.123184, 0.123184,0.155202, 0.155202,0.076092, 0.076092,0.000000
89,0.220469, 0.220469,0.220469, 0.220469,0.220469, 0.220469,0.148596, 0.148596,0.098208, 0.098208,0.091790, 0.091790,0.000000
90,0.205692, 0.205692,0.163258, 0.163258,0.205692, 0.205692,0.129578, 0.129578,0.174671, 0.174671,0.121110, 0.121110,0.000000
91,0.207668, 0.207668,0.164827, 0.164827,0.185012, 0.185012,0.146844, 0.146844,0.130823, 0.130823,0.164827, 0.164827,0.000000
92,0.182567, 0.182567,0.182567, 0.182567,0.219251, 0.219251,0.174020, 0.174020,0.115010, 0.115010,0.126585, 0.126585,0.000000
93,0.298986, 0.298986,0.167800, 0.167800,0.124480, 0.124480,0.176042, 0.176042,0.116346, 0.116346,0.116346, 0.116346,0.000000
94,0.201013, 0.201013,0.170699, 0.170699,0.215067, 0.215067,0.152075, 0.152075,0.179083, 0.179083,0.082063, 0.082063,0.000000
95,0.198253, 0.198253,0.188971, 0.188971,0.238089, 0.238089,0.140186, 0.140186,0.157353, 0.157353,0.077147, 0.077147,0.000000
96,0.290827, 0.290827,0.215746, 0.215746,0.171237, 0.171237,0.121083, 0.121083,0.121083, 0.121083,0.080024, 0.080024,0.000000
97,0.203786, 0.203786,0.194245, 0.194245,0.203786, 0.203786,0.154173, 0.154173,0.144098, 0.144098,0.099912, 0.099912,0.000000
98,0.268391, 0.268391,0.213022, 0.213022,0.158027, 0.158027,0.111742, 0.111742,0.131587, 0.131587,0.117231, 0.117231,0.000000
99,0.228870, 0.228870,0.203900, 0.203900,0.144179, 0.144179,0.154259, 0.154259,0.161835, 0.161835,0.106957, 0.106957,0.000000
100,0.258469, 0.258469,0.197658, 0.197658,0.176093, 0.176093,0.167849, 0.167849,0.110932, 0.110932,0.088999, 0.088999,0.000000
101,0.207668, 0.207668,0.185012, 0.185012,0.164827, 0.164827,0.130823, 0.130823,0.164827, 0.164827,0.146844, 0.146844,0.000000
102,0.215960, 0.215960,0.160207, 0.160207,0.226567, 0.226567,0.142728, 0.142728,0.160207, 0.160207,0.094329, 0.094329,0.000000
103,0.224908, 0.224908,0.224908, 0.224908,0.178510, 0.178510,0.112454, 0.112454,0.159034, 0.159034,0.100185, 0.100185,0.000000
104,0.207383, 0.207383,0.197674, 0.197674,0.164600, 0.164600,0.146642, 0.146642,0.137060, 0.137060,0.146642, 0.146642,0.000000
105,0.224700, 0.224700,0.214180, 0.214180,0.158887, 0.158887,0.190813, 0.190813,0.117868, 0.117868,0.093552, 0.093552,0.000000
106,0.272751, 0.272751,0.171822, 0.171822,0.216483, 0.216483,0.145910, 0.145910,0.121497, 0.121497,0.071537, 0.071537,0.000000
107,0.230927, 0.230927,0.183287, 0.183287,0.163290, 0.163290,0.163290, 0.163290,0.129603, 0.129603,0.129603, 0.129603,0.000000
108,0.224612, 0.224612,0.224612, 0.224612,0.200106, 0.200106,0.112306, 0.112306,0.126059, 0.126059,0.112306, 0.112306,0.000000
109,0.196976, 0.196976,0.210747, 0.210747,0.253094, 0.253094,0.139283, 0.139283,0.103325, 0.103325,0.096574, 0.096574,0.000000
110,0.241559, 0.241559,0.215205, 0.215205,0.159647, 0.159647,0.159647, 0.159647,0.118432, 0.118432,0.105511, 0.105511,0.000000
111,0.266305, 0.266305,0.221748, 0.221748,0.159908, 0.159908,0.139692, 0.139692,0.108719, 0.108719,0.103629, 0.103629,0.000000
