ó^Ç¶ÇΩèdóvìx,0.115000,0.245000,0.110000,0.230000,0.105000,0.215000,0.090000,0.190000,0.085000,0.175000,0.080000,0.160000,0.065000,0.135000,1.000000,

é¿çsâÒêî,wL[0],wR[0],wL[1],wR[1],wL[2],wR[2],wL[3],wR[3],wL[4],wR[4],wL[5],wR[5],wL[6],wR[6],ãÊä‘ïùÇÃëçòa
143,0.122222, 0.209392,0.071341, 0.217620,0.116614, 0.218412,0.082989, 0.233228,0.091301, 0.163630,0.062377, 0.192607,0.096044, 0.122222,0.714223
144,0.101873, 0.292282,0.112520, 0.227922,0.146141, 0.227783,0.088605, 0.155979,0.083080, 0.135984,0.057552, 0.177211,0.057176, 0.135892,0.706105
145,0.124367, 0.156944,0.130506, 0.292328,0.127027, 0.221629,0.110814, 0.190566,0.090232, 0.166697,0.080871, 0.131317,0.046195, 0.130506,0.579976
146,0.127816, 0.281708,0.154539, 0.255633,0.135115, 0.187672,0.100745, 0.140334,0.091154, 0.100745,0.090236, 0.121127,0.055359, 0.157817,0.490070
147,0.094392, 0.233019,0.116121, 0.128568,0.118157, 0.191976,0.117904, 0.188071,0.094036, 0.202178,0.116510, 0.194862,0.085534, 0.118675,0.514696
148,0.165597, 0.195922,0.086522, 0.232833,0.076654, 0.210723,0.108597, 0.194686,0.096505, 0.172787,0.068064, 0.153308,0.075973, 0.161828,0.644174
149,0.210598, 0.245620,0.120586, 0.178505,0.171630, 0.217425,0.070029, 0.159494,0.103447, 0.142726,0.072572, 0.121309,0.060655, 0.125403,0.380965
150,0.121718, 0.178475,0.124586, 0.211540,0.089237, 0.158178,0.104122, 0.276644,0.096154, 0.158560,0.068628, 0.208244,0.072395, 0.131520,0.646319
151,0.102288, 0.178238,0.137978, 0.197750,0.074123, 0.201853,0.130153, 0.210430,0.098875, 0.145204,0.062081, 0.212903,0.101541, 0.146584,0.585922
152,0.134382, 0.304178,0.120574, 0.238132,0.104255, 0.150088,0.119061, 0.121252,0.075044, 0.208276,0.092202, 0.134382,0.079069, 0.119107,0.550830
153,0.204987, 0.251030,0.072313, 0.189378,0.088635, 0.192339,0.089369, 0.166642,0.154198, 0.204987,0.095232, 0.121245,0.074411, 0.095232,0.441708
154,0.163925, 0.269203,0.122383, 0.247275,0.120462, 0.202815,0.080285, 0.145747,0.059922, 0.136693,0.068347, 0.138104,0.064902, 0.179938,0.639550
155,0.155131, 0.249349,0.122507, 0.203807,0.120361, 0.153022,0.124675, 0.178904,0.076511, 0.181849,0.064683, 0.162446,0.074573, 0.132184,0.523121
156,0.142743, 0.219162,0.095891, 0.243599,0.101485, 0.176844,0.084582, 0.204504,0.090869, 0.219971,0.118414, 0.145546,0.065520, 0.090869,0.600991
157,0.182581, 0.238486,0.111191, 0.220470,0.075335, 0.236178,0.068865, 0.150670,0.072584, 0.159747,0.065249, 0.202953,0.101476, 0.114215,0.645438
