ó^Ç¶ÇΩèdóvìx,0.160000,0.300000,0.150000,0.250000,0.150000,0.210000,0.120000,0.180000,0.080000,0.180000,0.040000,0.180000,1.000000,

é¿çsâÒêî,wL[0],wR[0],wL[1],wR[1],wL[2],wR[2],wL[3],wR[3],wL[4],wR[4],wL[5],wR[5],ãÊä‘ïùÇÃëçòa
65,0.243514, 0.264726,0.234775, 0.258254,0.179689, 0.243514,0.115757, 0.121757,0.053977, 0.122220,0.051651, 0.110166,0.241273
66,0.212328, 0.259475,0.123518, 0.226482,0.218345, 0.222628,0.125873, 0.224128,0.086492, 0.144824,0.032389, 0.123518,0.402110
67,0.156221, 0.209835,0.189152, 0.250459,0.173912, 0.192145,0.104918, 0.221202,0.070361, 0.201194,0.050298, 0.180303,0.510277
68,0.132913, 0.276096,0.272311, 0.296047,0.132719, 0.145935,0.145935, 0.166844,0.075472, 0.156558,0.048224, 0.150945,0.384851
69,0.203710, 0.340467,0.168276, 0.302020,0.163706, 0.213605,0.095749, 0.116010,0.095704, 0.165910,0.039094, 0.095749,0.467521
70,0.221750, 0.334218,0.157164, 0.221612,0.161863, 0.231265,0.072300, 0.228335,0.098132, 0.157164,0.036026, 0.080169,0.505529
71,0.158067, 0.207873,0.183852, 0.277204,0.126524, 0.199491,0.099746, 0.226270,0.101489, 0.188957,0.067861, 0.162666,0.524922
72,0.194620, 0.404322,0.185831, 0.247216,0.118974, 0.124066,0.111591, 0.194620,0.056767, 0.186272,0.055570, 0.120153,0.553296
73,0.152128, 0.282866,0.210707, 0.245652,0.121046, 0.224210,0.095113, 0.161010,0.088824, 0.167299,0.037544, 0.213600,0.589276
74,0.134051, 0.291887,0.213966, 0.287615,0.143808, 0.210864,0.080658, 0.142771,0.085915, 0.113138,0.097296, 0.198033,0.488615
75,0.260689, 0.291611,0.138176, 0.220485,0.191196, 0.260689,0.106617, 0.146995,0.125304, 0.140765,0.048589, 0.068884,0.258857
76,0.211422, 0.286284,0.171631, 0.251016,0.102113, 0.211422,0.136262, 0.177273,0.122579, 0.176278,0.048443, 0.105277,0.415100
77,0.137988, 0.262105,0.261828, 0.277500,0.131053, 0.186501,0.135253, 0.147655,0.089291, 0.135253,0.092500, 0.143073,0.304175
78,0.223218, 0.351102,0.153536, 0.226033,0.166440, 0.171717,0.155886, 0.166440,0.087776, 0.180620,0.037096, 0.080136,0.352097
79,0.203597, 0.262066,0.209869, 0.241857,0.135577, 0.209869,0.177881, 0.209869,0.052797, 0.141078,0.038176, 0.117366,0.364209
80,0.127880, 0.277886,0.124057, 0.310078,0.163107, 0.198390,0.138943, 0.183114,0.123813, 0.163107,0.051680, 0.137946,0.541041
81,0.180692, 0.276843,0.249097, 0.249097,0.138421, 0.269196,0.072108, 0.167895,0.080560, 0.188835,0.040164, 0.087093,0.477915
82,0.191470, 0.333314,0.118814, 0.199710,0.108884, 0.209640,0.120399, 0.132414,0.104820, 0.277707,0.066663, 0.136165,0.577900
83,0.224042, 0.351761,0.172101, 0.220189,0.105925, 0.141202,0.105917, 0.190867,0.087319, 0.224042,0.063622, 0.113013,0.482147
84,0.154675, 0.236821,0.180002, 0.230722,0.167768, 0.198146,0.110424, 0.180002,0.078940, 0.247052,0.047681, 0.167768,0.521020
85,0.212327, 0.228314,0.126260, 0.345189,0.172575, 0.219992,0.099253, 0.212327,0.097457, 0.122864,0.034380, 0.129062,0.515497
86,0.191514, 0.307419,0.152599, 0.322976,0.112094, 0.202214,0.128379, 0.151638,0.103571, 0.129594,0.073817, 0.124185,0.476050
87,0.216255, 0.319949,0.153025, 0.234662,0.153025, 0.234662,0.114278, 0.159858,0.114278, 0.159858,0.045707, 0.094445,0.406868
88,0.145072, 0.202499,0.196427, 0.329478,0.158667, 0.172633,0.158667, 0.172633,0.158667, 0.172633,0.049448, 0.083175,0.266102
89,0.155101, 0.292829,0.197290, 0.214083,0.211141, 0.250609,0.123395, 0.219148,0.037145, 0.155101,0.054364, 0.089793,0.443127
90,0.141060, 0.268023,0.155247, 0.169443,0.134012, 0.303672,0.134019, 0.155247,0.113548, 0.211141,0.052785, 0.161802,0.538658
91,0.142814, 0.228140,0.096988, 0.233495,0.105038, 0.291850,0.163609, 0.166874,0.098444, 0.163860,0.097283, 0.211604,0.591646
92,0.158325, 0.204005,0.130263, 0.232066,0.204005, 0.252502,0.115434, 0.246895,0.086095, 0.142158,0.050263, 0.177990,0.511230
93,0.296184, 0.302146,0.137227, 0.198575,0.128543, 0.151073,0.138318, 0.197484,0.066192, 0.166640,0.065828, 0.151790,0.335416
94,0.101508, 0.296330,0.148165, 0.189675,0.178790, 0.267768,0.123976, 0.191788,0.174351, 0.180083,0.043580, 0.103986,0.459260
95,0.160952, 0.230110,0.160952, 0.230110,0.230110, 0.262597,0.102834, 0.173688,0.104718, 0.205668,0.055866, 0.082395,0.369137
96,0.242584, 0.364793,0.179862, 0.241270,0.089660, 0.244593,0.103802, 0.161494,0.080747, 0.167214,0.033099, 0.090882,0.540490
97,0.200484, 0.200484,0.181220, 0.234940,0.181330, 0.219638,0.109819, 0.247402,0.054306, 0.198288,0.046988, 0.125102,0.451708
