é¿çsâÒêî,P_1,P_2,P_3,P_4,P_5,P_6,ïΩãœ,
165,0.009710,0.153206,0.708255,0.776704,0.457268,0.415527,0.420112, 
166,0.005309,0.553946,0.012389,0.213202,0.818242,0.484308,0.347899, 
167,0.659183,0.781892,0.000000,0.643705,0.058801,0.578532,0.453685, 
168,0.817514,0.425417,0.005174,0.469406,0.557093,0.604818,0.479904, 
169,0.550220,0.598481,0.517946,0.633692,0.381851,0.416051,0.516374, 
170,0.465942,0.170214,0.618067,0.202163,0.166530,0.391565,0.335747, 
171,0.192642,0.699487,0.325608,0.054917,0.322730,0.469774,0.344193, 
172,0.929941,0.596171,0.318063,0.771418,0.193408,0.879212,0.614702, 
173,0.373835,0.549161,0.446330,0.669157,0.473675,0.014774,0.421155, 
174,0.751560,0.537545,0.544926,0.465267,0.768603,0.928078,0.665996, 
175,0.373083,0.640112,0.278057,0.011151,0.667433,0.558545,0.421397, 
176,0.722825,0.689729,0.857406,0.469377,0.591811,0.698893,0.671674, 
177,0.082799,0.115919,0.598049,0.361023,0.119678,0.532959,0.301738, 
178,0.556590,0.650069,0.599564,0.327411,0.757634,0.452308,0.557263, 
179,0.286587,0.251356,0.000000,0.608750,0.267740,0.220380,0.272469, 
180,0.650299,0.108260,0.378673,0.195566,0.942643,0.688905,0.494058, 
181,0.557591,0.819743,0.544170,0.694916,0.466024,0.334577,0.569503, 
182,0.586352,0.655930,0.507442,0.007924,0.412384,0.590535,0.460094, 
183,0.423869,0.313809,0.454267,0.000000,0.138856,0.625263,0.326011, 
184,0.582998,0.000000,0.288170,0.176741,0.699168,0.581972,0.388175, 
185,0.791303,0.645197,0.352843,0.538480,0.766457,0.884334,0.663102, 
186,0.555264,0.308904,0.224929,0.601619,0.372533,0.633948,0.449533, 
187,0.703178,0.559250,0.256546,0.504492,0.193031,0.523243,0.456623, 
188,0.016203,0.434538,0.645816,0.349665,0.375344,0.449847,0.378569, 
189,0.841758,0.537033,0.411821,0.470309,0.457343,0.337187,0.509242, 
190,0.489909,0.790397,0.473642,0.566775,0.913415,0.054434,0.548095, 
191,0.405820,0.755935,0.771752,0.684326,0.751414,0.341408,0.618442, 
192,0.766942,0.550840,0.602338,0.601158,0.390623,0.558617,0.578420, 
193,0.346189,0.000000,0.000000,0.353266,0.331342,0.549602,0.263400, 
194,0.753334,0.800867,0.176937,0.549179,0.929183,0.378391,0.597982, 
195,0.113323,0.278973,0.438575,0.279728,0.132544,0.733740,0.329480, 
196,0.839183,0.317483,0.370097,0.262648,0.889470,0.876140,0.592503, 
197,0.645041,0.485366,0.386043,0.447392,0.438073,0.308101,0.451669, 
