ó^Ç¶ÇΩèdóvìx,0.210000,0.250000,0.170000,0.230000,0.140000,0.220000,0.100000,0.200000,0.070000,0.190000,0.040000,0.180000,1.000000,

é¿çsâÒêî,wL[0],wR[0],wL[1],wR[1],wL[2],wR[2],wL[3],wR[3],wL[4],wR[4],wL[5],wR[5],ãÊä‘ïùÇÃëçòa
145,0.160576, 0.396113,0.129474, 0.265944,0.000001, 0.334621,0.038912, 0.239861,0.103171, 0.118197,0.039080, 0.174050,1.057571
146,0.171390, 0.256060,0.183893, 0.344118,0.069713, 0.209524,0.056905, 0.256060,0.021645, 0.240486,0.052456, 0.137750,0.887997
147,0.132361, 0.377766,0.172871, 0.218172,0.150221, 0.195522,0.091025, 0.194892,0.072964, 0.109086,0.079879, 0.205242,0.601359
148,0.159863, 0.301192,0.229367, 0.275678,0.051002, 0.226259,0.067670, 0.304964,0.108535, 0.126261,0.031812, 0.117398,0.703503
149,0.151981, 0.230130,0.174567, 0.227972,0.201269, 0.254674,0.071133, 0.267245,0.037679, 0.253911,0.039019, 0.090421,0.648703
150,0.106166, 0.366629,0.116046, 0.340706,0.089579, 0.273443,0.092584, 0.268498,0.000001, 0.195665,0.000001, 0.150683,1.191245
151,0.167939, 0.358406,0.125248, 0.216872,0.201995, 0.214991,0.159630, 0.214991,0.076421, 0.138428,0.052123, 0.072954,0.433286
152,0.138656, 0.187949,0.163303, 0.308451,0.163303, 0.212596,0.044510, 0.289497,0.065902, 0.212853,0.025030, 0.187949,0.798594
153,0.115066, 0.267367,0.196204, 0.285730,0.113109, 0.289623,0.120483, 0.176908,0.102273, 0.165094,0.006375, 0.161766,0.692978
154,0.070925, 0.381095,0.085665, 0.320998,0.142610, 0.211746,0.108058, 0.216512,0.080659, 0.166798,0.021365, 0.193569,0.981434
155,0.168601, 0.326595,0.136917, 0.221056,0.152750, 0.244680,0.135870, 0.169631,0.109634, 0.169631,0.038122, 0.126515,0.516213
156,0.181273, 0.239487,0.218273, 0.260701,0.176736, 0.320146,0.069419, 0.173801,0.061738, 0.141462,0.037222, 0.119743,0.510678
157,0.257927, 0.288463,0.168846, 0.308374,0.114668, 0.194502,0.135545, 0.194502,0.091065, 0.142809,0.032575, 0.070724,0.398749
158,0.127112, 0.332144,0.182276, 0.210142,0.138781, 0.295720,0.112996, 0.255636,0.016115, 0.196209,0.044872, 0.087999,0.755697
159,0.179314, 0.295481,0.176705, 0.272840,0.123419, 0.263134,0.110507, 0.213938,0.050581, 0.151971,0.003846, 0.158265,0.711256
160,0.133034, 0.229275,0.164775, 0.269954,0.141386, 0.257402,0.088161, 0.188202,0.105894, 0.231107,0.045867, 0.144944,0.641767
161,0.175982, 0.264924,0.145788, 0.287334,0.175982, 0.264924,0.073318, 0.182696,0.065755, 0.154698,0.051307, 0.157292,0.623737
162,0.118748, 0.295203,0.150234, 0.256256,0.093036, 0.300468,0.123306, 0.196246,0.105131, 0.195337,0.014419, 0.151615,0.790251
163,0.198818, 0.391041,0.056884, 0.294929,0.091752, 0.245139,0.085767, 0.208980,0.011845, 0.290036,0.000001, 0.124807,1.109865
164,0.126624, 0.320146,0.119652, 0.273710,0.080601, 0.270747,0.112321, 0.161388,0.014296, 0.299810,0.008168, 0.212537,1.076676
165,0.251599, 0.371282,0.172375, 0.179375,0.175875, 0.182874,0.080987, 0.186274,0.038547, 0.182773,0.058625, 0.119414,0.443984
166,0.170455, 0.183396,0.170455, 0.299084,0.127095, 0.183396,0.170455, 0.183396,0.056058, 0.176925,0.088463, 0.190822,0.434038
167,0.148435, 0.308355,0.161163, 0.318247,0.221884, 0.223422,0.077465, 0.195025,0.078046, 0.130503,0.026129, 0.111327,0.573756
168,0.145292, 0.274631,0.240831, 0.308432,0.099010, 0.176417,0.069056, 0.201540,0.127791, 0.180015,0.031271, 0.145715,0.573499
169,0.160465, 0.328423,0.087318, 0.333851,0.079533, 0.202025,0.109058, 0.224793,0.128682, 0.199740,0.010804, 0.135309,0.848282
170,0.176738, 0.342810,0.114262, 0.223323,0.108647, 0.296225,0.071979, 0.249479,0.125780, 0.170445,0.034669, 0.085643,0.735850
171,0.080732, 0.312297,0.103518, 0.213829,0.093023, 0.359813,0.098257, 0.214040,0.115175, 0.244639,0.006004, 0.158673,1.006581
172,0.157855, 0.223768,0.192867, 0.228275,0.124902, 0.378798,0.019617, 0.210571,0.092088, 0.118483,0.029007, 0.223768,0.767327
173,0.207205, 0.277247,0.145076, 0.252872,0.171327, 0.238917,0.108094, 0.207622,0.096377, 0.152510,0.061384, 0.081368,0.421073
174,0.079686, 0.378069,0.159961, 0.289727,0.133753, 0.244315,0.066481, 0.195574,0.051696, 0.190248,0.000001, 0.210490,1.016844
175,0.134610, 0.275239,0.135069, 0.315819,0.135069, 0.139289,0.117590, 0.298667,0.058094, 0.176530,0.068589, 0.145434,0.701957
176,0.165560, 0.254619,0.165560, 0.221892,0.106770, 0.290589,0.118364, 0.193726,0.046743, 0.226453,0.016000, 0.193726,0.762007
177,0.188786, 0.238017,0.188786, 0.238017,0.106521, 0.213401,0.088441, 0.298779,0.071134, 0.139224,0.055075, 0.173820,0.602515
178,0.100400, 0.435048,0.115017, 0.274904,0.126888, 0.263647,0.030887, 0.195268,0.035074, 0.194961,0.029373, 0.198532,1.124721
179,0.183582, 0.249193,0.181289, 0.265629,0.211081, 0.271191,0.087763, 0.216388,0.080545, 0.144682,0.029791, 0.078866,0.451897
