ó^Ç¶ÇΩèdóvìx,0.160000,0.300000,0.140000,0.260000,0.130000,0.230000,0.110000,0.190000,0.100000,0.160000,0.090000,0.130000,1.000000,

é¿çsâÒêî,wL[0],wR[0],wL[1],wR[1],wL[2],wR[2],wL[3],wR[3],wL[4],wR[4],wL[5],wR[5],ãÊä‘ïùÇÃëçòa
141,0.145408, 0.281846,0.278475, 0.297411,0.146111, 0.156228,0.091301, 0.176175,0.088088, 0.158750,0.078114, 0.102092,0.345006
142,0.159235, 0.323596,0.158223, 0.159235,0.155982, 0.205365,0.158223, 0.159235,0.102683, 0.173803,0.085953, 0.158468,0.359402
143,0.225627, 0.246906,0.214547, 0.227609,0.169526, 0.225954,0.113641, 0.170319,0.077520, 0.107274,0.107274, 0.113804,0.183730
144,0.209720, 0.296757,0.148993, 0.250615,0.148379, 0.251230,0.104249, 0.148993,0.110266, 0.110266,0.110266, 0.110266,0.336254
145,0.178501, 0.333835,0.155169, 0.255414,0.108806, 0.178502,0.108806, 0.178501,0.122496, 0.123803,0.089251, 0.166917,0.473943
146,0.184090, 0.322089,0.156401, 0.245378,0.114777, 0.173084,0.129756, 0.189100,0.081898, 0.177635,0.086939, 0.138852,0.492277
147,0.178860, 0.321196,0.135995, 0.148143,0.148021, 0.218022,0.141046, 0.183687,0.107651, 0.146771,0.107065, 0.163542,0.362722
148,0.176270, 0.274599,0.235918, 0.261482,0.109174, 0.176270,0.112106, 0.209131,0.104566, 0.117959,0.104566, 0.117959,0.314801
149,0.197445, 0.200889,0.197445, 0.200889,0.200889, 0.249803,0.122318, 0.197445,0.100023, 0.154522,0.077261, 0.101069,0.209235
150,0.125495, 0.269670,0.226741, 0.273063,0.126619, 0.226741,0.125825, 0.189984,0.094992, 0.129830,0.082333, 0.128708,0.435991
151,0.196183, 0.325317,0.120344, 0.196708,0.192651, 0.247584,0.103626, 0.192951,0.103408, 0.126566,0.091255, 0.103408,0.385067
152,0.173404, 0.233619,0.116809, 0.246870,0.194117, 0.207907,0.103953, 0.228222,0.099970, 0.194117,0.097059, 0.103953,0.429376
153,0.155984, 0.237175,0.226651, 0.243450,0.135400, 0.271559,0.121725, 0.160690,0.114564, 0.136272,0.061131, 0.135400,0.369093
154,0.157700, 0.316935,0.154889, 0.250539,0.157806, 0.157966,0.125248, 0.158504,0.125269, 0.158611,0.078832, 0.157700,0.400510
155,0.201360, 0.252008,0.110099, 0.178968,0.176321, 0.229927,0.157769, 0.201360,0.110099, 0.178968,0.088160, 0.114964,0.312387
156,0.210694, 0.290588,0.145294, 0.250215,0.218270, 0.218270,0.103180, 0.147465,0.073732, 0.124022,0.109135, 0.109135,0.279390
157,0.182922, 0.319567,0.161144, 0.265904,0.152141, 0.161144,0.152141, 0.161144,0.126199, 0.152141,0.074092, 0.091461,0.302723
158,0.142788, 0.294595,0.188393, 0.201077,0.192270, 0.225033,0.144321, 0.209690,0.087407, 0.142788,0.070196, 0.101442,0.349250
159,0.201024, 0.286944,0.192123, 0.204924,0.147269, 0.210659,0.126085, 0.192123,0.093054, 0.147269,0.096062, 0.102462,0.288764
160,0.139904, 0.230707,0.196575, 0.258014,0.156022, 0.204784,0.123835, 0.162537,0.111044, 0.183110,0.088134, 0.145333,0.368971
161,0.216494, 0.229952,0.151707, 0.252363,0.216494, 0.229952,0.104883, 0.151707,0.104883, 0.118341,0.104883, 0.118341,0.201312
162,0.131441, 0.295228,0.138575, 0.206832,0.147614, 0.306277,0.138609, 0.139238,0.136183, 0.140742,0.068944, 0.150317,0.477267
163,0.196951, 0.281986,0.117331, 0.252232,0.140721, 0.168575,0.111676, 0.209354,0.107550, 0.223352,0.072940, 0.117331,0.505661
164,0.201458, 0.303713,0.107981, 0.181801,0.131721, 0.232551,0.135850, 0.139962,0.076184, 0.194461,0.092862, 0.201458,0.507890
165,0.240107, 0.343635,0.157099, 0.216072,0.170498, 0.213921,0.104958, 0.170130,0.072024, 0.133786,0.085065, 0.092706,0.340498
166,0.165145, 0.205355,0.164451, 0.254055,0.162315, 0.165145,0.162315, 0.165145,0.127028, 0.166173,0.100555, 0.162315,0.236379
167,0.214570, 0.319120,0.153899, 0.221142,0.215352, 0.215352,0.105679, 0.155436,0.107676, 0.107676,0.073714, 0.110383,0.258220
168,0.175091, 0.328392,0.164196, 0.307682,0.126229, 0.148807,0.074403, 0.151317,0.127924, 0.186946,0.071641, 0.137372,0.521030
169,0.194181, 0.288536,0.158335, 0.248692,0.108456, 0.176808,0.122603, 0.199211,0.142237, 0.173441,0.079044, 0.108456,0.390288
170,0.224152, 0.282759,0.117881, 0.132854,0.140718, 0.250494,0.129752, 0.227738,0.129468, 0.152886,0.081608, 0.129688,0.352842
171,0.127545, 0.198802,0.120591, 0.255090,0.173935, 0.235016,0.172742, 0.183940,0.117508, 0.206154,0.082164, 0.126512,0.411029
172,0.158749, 0.286936,0.121085, 0.191383,0.121327, 0.318920,0.101254, 0.242653,0.093812, 0.123444,0.081688, 0.158749,0.644169
173,0.216617, 0.313418,0.136181, 0.223497,0.175801, 0.216617,0.102096, 0.185371,0.089065, 0.136181,0.099271, 0.105883,0.361936
174,0.157961, 0.248450,0.145359, 0.260867,0.124225, 0.240116,0.097409, 0.201616,0.100044, 0.194048,0.084547, 0.145359,0.580910
175,0.146155, 0.220868,0.160347, 0.253305,0.116151, 0.174858,0.174858, 0.234011,0.101267, 0.160347,0.109004, 0.148828,0.384434
176,0.168024, 0.237904,0.110777, 0.223821,0.156143, 0.259189,0.146439, 0.169591,0.111911, 0.181893,0.078166, 0.156143,0.457083
177,0.202199, 0.205726,0.202199, 0.205726,0.125263, 0.202199,0.158242, 0.207003,0.102863, 0.127908,0.102431, 0.158242,0.213607
178,0.188960, 0.336671,0.158179, 0.243294,0.124685, 0.198725,0.120772, 0.127681,0.107957, 0.158790,0.109602, 0.124685,0.379690
179,0.169942, 0.252519,0.189835, 0.309476,0.138570, 0.217648,0.107299, 0.174344,0.124482, 0.151790,0.069177, 0.094918,0.401390
180,0.174149, 0.327298,0.145995, 0.177015,0.149982, 0.174149,0.149982, 0.174149,0.129030, 0.154469,0.084161, 0.159621,0.333404
181,0.209575, 0.336691,0.157487, 0.241641,0.115373, 0.209575,0.120821, 0.127329,0.109306, 0.124051,0.120821, 0.127329,0.333234
