é¿çsâÒêî,P_1,P_2,P_3,P_4,P_5,P_6,ïΩãœ,
160,0.371973,0.198923,0.348363,0.855462,0.485932,0.693866,0.492420, 
161,0.069380,0.677684,0.441214,0.721764,0.048566,0.313576,0.378697, 
162,0.752479,0.436001,0.555374,0.736375,0.601081,0.617276,0.616431, 
163,0.441819,0.609068,0.203883,0.414827,0.612479,0.345914,0.437998, 
164,0.757559,0.181406,0.614882,0.189634,0.628274,0.923827,0.549264, 
165,0.000000,0.089948,0.676168,0.705737,0.497903,0.484496,0.409042, 
166,0.000000,0.522870,0.016840,0.281343,0.725152,0.508015,0.342370, 
167,0.658229,0.760830,0.000000,0.590602,0.032700,0.681240,0.453934, 
168,0.845518,0.434997,0.000000,0.511858,0.598479,0.619248,0.501683, 
169,0.585721,0.686932,0.513290,0.655061,0.395159,0.398072,0.539039, 
170,0.503245,0.165336,0.875998,0.204147,0.184577,0.432387,0.394282, 
171,0.162236,0.741380,0.336326,0.085019,0.316299,0.524059,0.360886, 
172,0.887789,0.514274,0.254394,0.736096,0.185695,0.840632,0.569813, 
173,0.478218,0.617394,0.369670,0.674108,0.435659,0.012235,0.431214, 
174,0.838473,0.486744,0.755654,0.538959,0.871935,0.863371,0.725856, 
175,0.355730,0.605020,0.157833,0.106560,0.599054,0.534535,0.393122, 
176,0.736544,0.669257,0.834145,0.498258,0.538917,0.626554,0.650612, 
177,0.096363,0.134909,0.614211,0.355731,0.127963,0.577032,0.317702, 
178,0.553079,0.677923,0.636588,0.341439,0.730117,0.504272,0.573903, 
179,0.251281,0.214236,0.000000,0.642086,0.264283,0.221316,0.265534, 
180,0.604594,0.074762,0.280205,0.312469,0.896150,0.682743,0.475154, 
181,0.535017,0.750755,0.572572,0.633393,0.478078,0.352482,0.553716, 
182,0.660079,0.685819,0.662845,0.025982,0.352234,0.637724,0.504114, 
183,0.443432,0.229163,0.390055,0.021036,0.135842,0.590499,0.301671, 
184,0.705830,0.000000,0.367033,0.397794,0.586516,0.610753,0.444654, 
185,0.709406,0.573490,0.359290,0.460312,0.777291,0.851333,0.621854, 
186,0.582444,0.351269,0.192639,0.518546,0.398868,0.763240,0.467834, 
187,0.797390,0.509960,0.390334,0.517951,0.060372,0.554346,0.471726, 
188,0.000000,0.447724,0.544378,0.357314,0.343604,0.449413,0.357072, 
189,0.888144,0.501588,0.449506,0.484155,0.353669,0.378211,0.509212, 
190,0.510339,0.763821,0.492810,0.655033,0.891367,0.063904,0.562879, 
191,0.403137,0.788835,0.698940,0.641250,0.690337,0.310189,0.588781, 
192,0.798086,0.617809,0.584670,0.631805,0.372480,0.530361,0.589202, 
193,0.378257,0.000000,0.000000,0.407342,0.356767,0.533804,0.279362, 
194,0.718352,0.734058,0.276680,0.479237,0.854125,0.358042,0.570082, 
195,0.100687,0.266621,0.386649,0.306137,0.108189,0.677385,0.307611, 
196,0.812921,0.232566,0.320856,0.225008,0.774655,0.886115,0.542020, 
197,0.686942,0.564263,0.420835,0.397824,0.467988,0.456378,0.499038, 
198,0.686170,0.587825,0.652625,0.601260,0.578060,0.569432,0.612562, 
199,0.543982,0.234128,0.502707,0.586149,0.422594,0.418789,0.451391, 
200,0.627495,0.455887,0.279705,0.668434,0.517299,0.313695,0.477086, 
201,0.478335,0.008053,0.553399,0.438428,0.316548,0.538069,0.388806, 
202,0.788972,0.741074,0.578983,0.418053,0.867237,0.532780,0.654516, 
203,0.207011,0.482429,0.716271,0.420081,0.642740,0.683639,0.525362, 
204,0.594081,0.569053,0.712003,0.545501,0.910842,0.319220,0.608450, 
205,0.431975,0.281701,0.263093,0.623370,0.741905,0.529202,0.478541, 
206,0.197474,0.345465,0.702885,0.409664,0.867713,0.615402,0.523100, 
207,0.365798,0.183153,0.050853,0.620824,0.577820,0.601301,0.399958, 
208,0.602850,0.631918,0.532173,0.161349,0.722765,0.415075,0.511022, 
209,0.553388,0.575486,0.375299,0.444846,0.186829,0.768827,0.484112, 
210,0.749342,0.742107,0.364457,0.588850,0.734806,0.253113,0.572113, 
211,0.620515,0.138337,0.276545,0.321391,0.459929,0.715748,0.422078, 
212,0.762688,0.739399,0.800245,0.550153,0.629879,0.585771,0.678022, 
213,0.643526,0.488573,0.596803,0.477988,0.536660,0.700967,0.574086, 
214,0.497482,0.639925,0.635632,0.317672,0.096726,0.629576,0.469502, 
215,0.632189,0.634765,0.070704,0.558091,0.227590,0.477553,0.433482, 
216,0.191434,0.490140,0.115459,0.314340,0.838943,0.477408,0.404621, 
217,0.033328,0.537098,0.805346,0.590594,0.248068,0.487764,0.450366, 
218,0.682608,0.245571,0.502663,0.387921,0.426574,0.393745,0.439847, 
219,0.335493,0.000000,0.391299,0.432182,0.669681,0.407703,0.372726, 
220,0.370816,0.338238,0.712594,0.665708,0.698740,0.449703,0.539300, 
221,0.509698,0.554563,0.217006,0.343454,0.535705,0.662042,0.470411, 
222,0.161639,0.588142,0.417754,0.692682,0.778588,0.513362,0.525361, 
223,0.715018,0.543609,0.431292,0.232958,0.795237,0.600018,0.553022, 
224,0.295520,0.731706,0.058494,0.375269,0.363209,0.430911,0.375851, 
225,0.363687,0.350552,0.394543,0.420203,0.686439,0.662468,0.479649, 
226,0.690805,0.587597,0.656089,0.544372,0.464794,0.692965,0.606104, 
227,0.370810,0.663060,0.314072,0.440881,0.687065,0.510447,0.497722, 
228,0.468296,0.526376,0.686533,0.000000,0.394754,0.900670,0.496105, 
229,0.542927,0.197174,0.000000,0.582227,0.887462,0.859810,0.511600, 
230,0.298871,0.721198,0.273508,0.399951,0.290187,0.367070,0.391798, 
231,0.065661,0.263999,0.317610,0.500372,0.152914,0.588753,0.314885, 
