ó^Ç¶ÇΩèdóvìx,0.120000,0.240000,0.120000,0.220000,0.120000,0.200000,0.110000,0.170000,0.090000,0.170000,0.070000,0.170000,0.040000,0.160000,1.000000,

é¿çsâÒêî,wL[0],wR[0],wL[1],wR[1],wL[2],wR[2],wL[3],wR[3],wL[4],wR[4],wL[5],wR[5],wL[6],wR[6],ãÊä‘ïùÇÃëçòa
135,0.101901, 0.229277,0.101901, 0.234372,0.101901, 0.234372,0.101901, 0.234372,0.101901, 0.234372,0.050950, 0.142661,0.020380, 0.109739,0.838330
136,0.075091, 0.254595,0.046210, 0.227969,0.046210, 0.248578,0.075091, 0.297862,0.037546, 0.237622,0.025030, 0.215716,0.015018, 0.197462,1.359607
137,0.079694, 0.286898,0.053129, 0.221372,0.049042, 0.225595,0.039847, 0.244394,0.042503, 0.263521,0.039847, 0.244394,0.019617, 0.190147,1.352641
138,0.084047, 0.284429,0.084047, 0.250526,0.084047, 0.287162,0.052530, 0.227629,0.021012, 0.182712,0.028016, 0.204866,0.026265, 0.182712,1.240071
139,0.105543, 0.321908,0.052772, 0.197014,0.070362, 0.234541,0.026386, 0.193703,0.052772, 0.236034,0.035181, 0.236034,0.021109, 0.216642,1.271750
140,0.061945, 0.237456,0.092918, 0.253340,0.078623, 0.275179,0.056783, 0.227132,0.039311, 0.235244,0.024336, 0.174717,0.026208, 0.216808,1.239754
141,0.066351, 0.265405,0.055293, 0.201064,0.110585, 0.331756,0.031596, 0.209530,0.027646, 0.189575,0.031596, 0.221171,0.027646, 0.230787,1.298573
142,0.052448, 0.236015,0.085228, 0.203096,0.085228, 0.276990,0.085228, 0.276990,0.052448, 0.236015,0.042614, 0.181819,0.021307, 0.164577,1.151002
143,0.047997, 0.236787,0.083195, 0.252557,0.047997, 0.247986,0.083195, 0.298117,0.041598, 0.221854,0.031998, 0.213462,0.013866, 0.179390,1.300306
144,0.074875, 0.242451,0.062395, 0.239598,0.062395, 0.237103,0.074875, 0.282027,0.037437, 0.228189,0.024958, 0.204535,0.024958, 0.204203,1.276213
145,0.057210, 0.257445,0.068652, 0.219686,0.068652, 0.257445,0.057210, 0.228840,0.045768, 0.251724,0.045768, 0.257445,0.017163, 0.166991,1.279154
146,0.040605, 0.223328,0.081210, 0.297770,0.048726, 0.209178,0.040605, 0.243630,0.029471, 0.224396,0.034804, 0.261033,0.019648, 0.245595,1.409861
147,0.043471, 0.195618,0.072451, 0.304294,0.072451, 0.256166,0.036225, 0.230138,0.043471, 0.232878,0.046576, 0.244522,0.023288, 0.198453,1.324136
148,0.046984, 0.229046,0.032721, 0.217169,0.071857, 0.269465,0.046984, 0.281902,0.039406, 0.268377,0.021814, 0.218139,0.019703, 0.236434,1.441064
149,0.112912, 0.272869,0.112912, 0.254051,0.112912, 0.272869,0.065865, 0.186618,0.071853, 0.215558,0.037637, 0.135197,0.023951, 0.124797,0.923919
150,0.046323, 0.216175,0.066911, 0.231617,0.054746, 0.245342,0.054746, 0.273729,0.046323, 0.289950,0.022304, 0.216793,0.018249, 0.216793,1.380796
151,0.108678, 0.249959,0.108678, 0.268072,0.108678, 0.268072,0.044750, 0.152149,0.108678, 0.268072,0.036226, 0.136133,0.021736, 0.120118,0.925154
152,0.065606, 0.257738,0.093723, 0.257738,0.065606, 0.246023,0.046861, 0.218687,0.046861, 0.227098,0.046861, 0.227098,0.016402, 0.183697,1.236158
153,0.066686, 0.237107,0.066686, 0.266746,0.066686, 0.266746,0.066686, 0.253573,0.034578, 0.221300,0.034578, 0.221300,0.023052, 0.174274,1.282092
154,0.098924, 0.239701,0.061100, 0.230823,0.076941, 0.256470,0.061100, 0.230823,0.046165, 0.222579,0.046165, 0.205176,0.020367, 0.203667,1.178477
155,0.049368, 0.296206,0.053856, 0.233374,0.049368, 0.271522,0.026928, 0.228650,0.031180, 0.250129,0.020786, 0.211576,0.026928, 0.250129,1.483175
156,0.080431, 0.294914,0.053621, 0.232357,0.047663, 0.250230,0.047663, 0.214483,0.026810, 0.195832,0.040216, 0.259167,0.026810, 0.229803,1.353572
157,0.112097, 0.205511,0.112097, 0.252219,0.056049, 0.151798,0.112097, 0.252219,0.112097, 0.252219,0.056049, 0.151798,0.028024, 0.145726,0.822980
