ó^Ç¶ÇΩèdóvìx,0.210000,0.250000,0.170000,0.230000,0.140000,0.220000,0.100000,0.200000,0.070000,0.190000,0.040000,0.180000,1.000000,

é¿çsâÒêî,wL[0],wR[0],wL[1],wR[1],wL[2],wR[2],wL[3],wR[3],wL[4],wR[4],wL[5],wR[5],ãÊä‘ïùÇÃëçòa
148,0.254777, 0.254777,0.254777, 0.254777,0.127389, 0.254777,0.127389, 0.127389,0.063694, 0.127389,0.025478, 0.127389,0.292994
149,0.212766, 0.212766,0.212766, 0.212766,0.212766, 0.212766,0.085106, 0.212766,0.106383, 0.170213,0.042553, 0.106383,0.255319
150,0.200000, 0.200000,0.200000, 0.200000,0.200000, 0.200000,0.100000, 0.200000,0.066667, 0.200000,0.033333, 0.200000,0.400000
151,0.200000, 0.352381,0.133333, 0.200000,0.200000, 0.200000,0.176190, 0.200000,0.088095, 0.133333,0.050000, 0.066667,0.304762
152,0.214286, 0.214286,0.214286, 0.214286,0.214286, 0.214286,0.053571, 0.214286,0.071429, 0.214286,0.053571, 0.107143,0.357143
153,0.214286, 0.214286,0.214286, 0.214286,0.178571, 0.214286,0.107143, 0.214286,0.107143, 0.107143,0.035714, 0.178571,0.285714
154,0.246154, 0.246154,0.123077, 0.246154,0.123077, 0.123077,0.123077, 0.123077,0.123077, 0.246154,0.030769, 0.246154,0.461538
155,0.267857, 0.285714,0.142857, 0.142857,0.142857, 0.267857,0.142857, 0.142857,0.142857, 0.142857,0.035714, 0.142857,0.250000
156,0.232143, 0.238095,0.238095, 0.238095,0.238095, 0.238095,0.116071, 0.119048,0.059524, 0.119048,0.047619, 0.116071,0.136905
157,0.294118, 0.294118,0.161765, 0.294118,0.147059, 0.161765,0.147059, 0.161765,0.080882, 0.147059,0.036765, 0.073529,0.264706
158,0.210714, 0.214286,0.214286, 0.214286,0.214286, 0.214286,0.107143, 0.214286,0.071429, 0.210714,0.042857, 0.071429,0.278571
159,0.222222, 0.222222,0.222222, 0.222222,0.194444, 0.222222,0.111111, 0.222222,0.037037, 0.194444,0.055556, 0.074074,0.314815
160,0.195122, 0.195122,0.195122, 0.195122,0.195122, 0.195122,0.097561, 0.195122,0.097561, 0.195122,0.048780, 0.195122,0.341463
161,0.222222, 0.222222,0.185185, 0.222222,0.222222, 0.222222,0.111111, 0.185185,0.111111, 0.111111,0.074074, 0.111111,0.148148
162,0.151515, 0.303030,0.151515, 0.151515,0.151515, 0.303030,0.151515, 0.151515,0.151515, 0.151515,0.030303, 0.151515,0.424242
163,0.299252, 0.299252,0.149626, 0.299252,0.149626, 0.149626,0.074813, 0.149626,0.099751, 0.149626,0.029925, 0.149626,0.394015
164,0.222222, 0.222222,0.222222, 0.222222,0.111111, 0.222222,0.111111, 0.111111,0.111111, 0.177778,0.044444, 0.222222,0.355556
165,0.342857, 0.342857,0.171429, 0.171429,0.171429, 0.171429,0.085714, 0.171429,0.047619, 0.171429,0.057143, 0.095238,0.247619
166,0.187500, 0.187500,0.187500, 0.187500,0.187500, 0.187500,0.187500, 0.187500,0.062500, 0.187500,0.062500, 0.187500,0.250000
167,0.222222, 0.222222,0.218519, 0.222222,0.222222, 0.222222,0.111111, 0.218519,0.074074, 0.111111,0.044444, 0.111111,0.214815
168,0.253968, 0.253968,0.253968, 0.253968,0.126984, 0.126984,0.063492, 0.126984,0.126984, 0.253968,0.031746, 0.126984,0.285714
169,0.260870, 0.260870,0.130435, 0.260870,0.130435, 0.130435,0.130435, 0.260870,0.130435, 0.130435,0.043478, 0.130435,0.347826
170,0.297297, 0.300300,0.150150, 0.297297,0.150150, 0.150150,0.075075, 0.150150,0.150150, 0.150150,0.030030, 0.099099,0.294294
171,0.195122, 0.195122,0.195122, 0.195122,0.195122, 0.195122,0.097561, 0.195122,0.097561, 0.195122,0.048780, 0.195122,0.341463
172,0.187234, 0.212766,0.212766, 0.212766,0.212766, 0.212766,0.093617, 0.212766,0.106383, 0.106383,0.042553, 0.187234,0.289362
173,0.224299, 0.224299,0.149533, 0.224299,0.224299, 0.224299,0.112150, 0.224299,0.112150, 0.149533,0.056075, 0.074766,0.242991
174,0.158416, 0.316832,0.237624, 0.237624,0.158416, 0.237624,0.059406, 0.158416,0.079208, 0.158416,0.079208, 0.118812,0.455446
175,0.145455, 0.218182,0.218182, 0.290909,0.145455, 0.145455,0.109091, 0.218182,0.072727, 0.218182,0.072727, 0.145455,0.472727
176,0.187500, 0.187500,0.187500, 0.187500,0.187500, 0.187500,0.187500, 0.187500,0.062500, 0.187500,0.062500, 0.187500,0.250000
177,0.187500, 0.187500,0.187500, 0.187500,0.187500, 0.187500,0.187500, 0.187500,0.062500, 0.187500,0.062500, 0.187500,0.250000
178,0.214286, 0.214286,0.214286, 0.214286,0.214286, 0.214286,0.053571, 0.214286,0.071429, 0.214286,0.053571, 0.107143,0.357143
179,0.200000, 0.230769,0.230769, 0.230769,0.230769, 0.230769,0.115385, 0.200000,0.100000, 0.115385,0.038462, 0.076923,0.169231
180,0.166667, 0.333333,0.166667, 0.166667,0.166667, 0.166667,0.166667, 0.166667,0.083333, 0.166667,0.083333, 0.166667,0.333333
181,0.244186, 0.244186,0.244186, 0.244186,0.127907, 0.244186,0.122093, 0.127907,0.081395, 0.127907,0.063953, 0.127907,0.232558
