é¿çsâÒêî,F_1,F_2,F_3,F_4,F_5,F_6,ïΩãœ,
121,0.707362,0.526971,0.723184,0.665617,0.951052,0.831717,0.734317, 
122,0.568627,0.775737,0.659618,0.515114,0.614902,0.944886,0.679814, 
123,0.334656,0.820440,0.807763,0.000000,0.877991,0.880151,0.620167, 
124,0.654197,0.527410,0.601733,0.534132,0.893656,0.590823,0.633659, 
125,0.849069,0.758253,0.406687,0.587689,0.694206,0.546617,0.640420, 
126,0.827973,0.888530,0.224642,0.731978,0.665370,0.884613,0.703851, 
127,0.639869,0.525944,0.731776,0.326888,0.413314,0.870428,0.584703, 
128,0.860238,0.867149,0.352626,0.511350,0.537588,0.626722,0.625946, 
129,0.519599,0.621698,0.367481,0.518006,0.558489,0.729431,0.552451, 
130,0.744743,0.871996,0.000000,0.772744,0.507258,0.809656,0.617733, 
131,0.747971,0.790694,0.634336,0.893742,0.724749,0.527003,0.719749, 
132,0.714007,0.437632,0.476256,0.855769,0.982850,0.705699,0.695369, 
133,0.922027,0.428732,0.625205,0.543015,0.385759,0.690301,0.599173, 
134,0.840889,0.451814,0.356739,0.501501,0.824027,0.697384,0.612059, 
135,0.686510,0.661819,0.468399,0.662607,0.811493,0.389176,0.613334, 
136,0.737118,0.628386,0.522458,0.606595,0.740365,0.401275,0.606033, 
137,0.872640,0.544575,0.664819,0.579563,0.791866,0.671910,0.687562, 
138,0.551290,0.774873,0.656769,0.694980,0.682087,0.113884,0.578980, 
139,0.611443,0.731753,0.399232,0.337049,0.832679,0.742219,0.609063, 
140,0.651457,0.786556,0.667495,0.301269,0.293496,0.589333,0.548268, 
141,0.949000,0.478063,0.488877,0.567220,0.759438,0.496728,0.623221, 
142,0.894506,0.599890,0.691322,0.515087,0.902703,0.571506,0.695836, 
143,0.277006,0.697962,0.444400,0.771667,0.389051,0.625844,0.534322, 
144,0.648703,0.569725,0.540999,0.584045,0.755093,0.822397,0.653494, 
145,0.715309,0.976753,0.673432,0.353268,0.561556,0.913934,0.699042, 
146,0.581218,0.600989,0.518885,0.826412,0.839795,0.867612,0.705818, 
