é¿çsâÒêî,P_1,P_2,P_3,P_4,P_5,P_6,ïΩãœ,
134,0.381169,0.467676,0.409142,0.418428,0.687194,0.459670,0.470547, 
135,0.385643,0.526473,0.603259,0.571259,0.472020,0.422558,0.496869, 
136,0.730786,0.346811,0.793219,0.603895,0.535784,0.190637,0.533522, 
137,0.549511,0.618830,0.827832,0.610048,0.645220,0.677411,0.654809, 
138,0.405439,0.598774,0.530331,0.831378,0.539785,0.382386,0.548015, 
139,0.376906,0.348381,0.362481,0.467134,0.627613,0.592833,0.462558, 
140,0.199583,0.925680,0.527719,0.184383,0.099792,0.703267,0.440071, 
141,0.770421,0.000000,0.661509,0.645220,0.649817,0.369573,0.516090, 
142,0.525793,0.141880,0.635492,0.495669,0.710491,0.811780,0.553518, 
143,0.307410,0.630975,0.621953,0.811853,0.235946,0.840817,0.574826, 
144,0.350873,0.440555,0.682169,0.573765,0.755407,0.732956,0.589288, 
145,0.477359,0.765229,0.595647,0.389238,0.559044,0.816749,0.600544, 
146,0.409574,0.487495,0.436370,0.538243,0.768482,0.727463,0.561271, 
147,0.500888,0.439122,0.385587,0.799046,0.626731,0.398972,0.525058, 
148,0.614341,0.414500,0.534130,0.694203,0.443322,0.737078,0.572929, 
149,0.277150,0.277150,0.349487,0.795982,0.790617,0.411850,0.483706, 
150,0.490076,0.579566,0.661171,0.597655,0.487157,0.607215,0.570473, 
151,0.485855,0.553224,0.155589,0.911149,0.503044,0.348128,0.492832, 
152,0.265736,0.472505,0.559357,0.567842,0.724330,0.468246,0.509669, 
153,0.521409,0.257774,0.629573,0.426099,0.137398,0.749695,0.453658, 
154,0.426143,0.594069,0.597751,0.850797,0.967045,0.518971,0.659129, 
155,0.694308,0.238348,0.522091,0.548948,0.796140,0.566417,0.561042, 
156,0.504968,0.377912,0.096322,0.488942,0.505127,0.537156,0.418404, 
157,0.444639,0.589140,0.527219,0.620436,0.544705,0.262035,0.498029, 
158,0.575789,0.199971,0.468548,0.548903,0.492181,0.277236,0.427105, 
159,0.384658,0.616932,0.772506,0.828223,0.481221,0.660577,0.624020, 
160,0.369976,0.187180,0.674327,0.586070,0.597823,0.800930,0.536051, 
161,0.872992,0.677569,0.402982,0.618228,0.692178,0.451292,0.619207, 
162,0.337817,0.868381,0.622963,0.810700,0.764480,0.529768,0.655685, 
163,0.184389,0.383210,0.529665,0.807976,0.351021,0.294080,0.425057, 
164,0.551416,0.395997,0.894391,0.777603,0.724992,0.417332,0.626955, 
165,0.261642,0.611632,0.782279,0.741754,0.471952,0.395587,0.544141, 
166,0.000000,0.673644,0.200710,0.575442,0.832233,0.446389,0.454736, 
167,0.396945,0.696587,0.393510,0.509961,0.231774,0.523494,0.458712, 
168,0.317169,0.403870,0.366032,0.509744,0.545712,0.684961,0.471248, 
169,0.642074,0.454586,0.436123,0.831057,0.442050,0.713123,0.586502, 
170,0.028343,0.000000,0.666407,0.526553,0.193086,0.612518,0.337818, 
171,0.420777,0.472829,0.393281,0.823946,0.457940,0.673645,0.540403, 
172,0.373825,0.716885,0.277739,0.310542,0.678050,0.439174,0.466036, 
173,0.438057,0.595602,0.716777,0.904105,0.791686,0.284117,0.621724, 
174,0.290227,0.729332,0.677767,0.635805,0.796350,0.514155,0.607273, 
175,0.585195,0.647743,0.414258,0.551177,0.555364,0.805737,0.593245, 
176,0.810325,0.568216,0.657877,0.534570,0.739120,0.657381,0.661248, 
177,0.336406,0.495891,0.657014,0.521006,0.579991,0.776224,0.561089, 
178,0.556480,0.969907,0.694134,0.409109,0.731590,0.537484,0.649784, 
179,0.741096,0.188449,0.639956,0.945609,0.677737,0.234569,0.571236, 
180,0.528657,0.282703,0.637170,0.388124,0.898807,0.663965,0.566571, 
181,0.523480,0.884970,0.535200,0.234088,0.441240,0.234088,0.475511, 
182,0.506241,0.522146,0.608664,0.564405,0.506241,0.509911,0.536268, 
183,0.606404,0.021387,0.559189,0.465736,0.295214,0.765696,0.452271, 
184,0.710663,0.515472,0.747473,0.613954,0.646136,0.464850,0.616425, 
185,0.463653,0.540092,0.694768,0.549954,0.590835,0.366099,0.534234, 
186,0.378361,0.646012,0.431950,0.984547,0.567532,0.540480,0.591480, 
187,0.601377,0.475243,0.473398,0.646472,0.780864,0.748007,0.620894, 
188,0.136433,0.367027,0.903419,0.521166,0.475794,0.774041,0.529647, 
189,0.743231,0.590234,0.792993,0.589437,0.658653,0.522092,0.649440, 
190,0.546020,0.729161,0.710421,0.402810,0.757598,0.407708,0.592286, 
191,0.375134,0.754056,0.549985,0.521826,0.751844,0.660656,0.602250, 
192,0.831398,0.734629,0.420476,0.356997,0.076117,0.386187,0.467634, 
193,0.000000,0.008002,0.197276,0.600680,0.577970,0.663066,0.341166, 
194,0.663378,0.795525,0.395180,0.518509,0.553492,0.466376,0.565410, 
195,0.485278,0.563525,0.675235,0.204462,0.530420,0.610508,0.511571, 
196,0.343945,0.452260,0.517070,0.268439,0.771525,0.656733,0.501662, 
197,0.614794,0.314975,0.446535,0.481355,0.536214,0.660697,0.509095, 
198,0.646552,0.742387,0.666353,0.666353,0.679638,0.518626,0.653318, 
199,0.832294,0.487044,0.646918,0.610469,0.600749,0.600829,0.629717, 
200,0.320927,0.360488,0.435237,0.799892,0.639777,0.304749,0.476845, 
201,0.909520,0.393719,0.625443,0.421007,0.798266,0.624891,0.628808, 
202,0.399837,0.333619,0.985076,0.821896,0.501219,0.830859,0.645418, 
203,0.368651,0.470350,0.529663,0.481941,0.690687,0.571944,0.518873, 
204,0.643580,0.572170,0.694582,0.541583,0.619957,0.464969,0.589474, 
205,0.456682,0.492488,0.392029,0.696680,0.985427,0.507879,0.588531, 
206,0.391381,0.397832,0.424563,0.625049,0.507314,0.761606,0.517957, 
207,0.098837,0.098837,0.281857,0.815261,0.523939,0.484079,0.383802, 
208,0.598176,0.768867,0.534635,0.381147,0.687027,0.840804,0.635110, 
209,0.355084,0.278354,0.396299,0.700352,0.590803,0.551469,0.478727, 
210,0.374273,0.898516,0.296060,0.402152,0.656928,0.793091,0.570170, 
211,0.522054,0.679942,0.347581,0.320834,0.487309,0.652216,0.501656, 
212,0.393479,0.707347,0.504473,0.451577,0.734573,0.574158,0.560934, 
213,0.440449,0.522527,0.358292,0.590799,0.393387,0.842062,0.524586, 
214,0.571483,0.612677,0.514140,0.598910,0.181488,0.726847,0.534257, 
215,0.725842,0.906355,0.307278,0.778913,0.387341,0.562313,0.611340, 
216,0.620090,0.341211,0.451444,0.620090,0.428884,0.784345,0.541010, 
217,0.300529,0.436296,0.577106,0.909368,0.349405,0.674691,0.541233, 
218,0.515622,0.163149,0.517145,0.592077,0.510631,0.675199,0.495637, 
219,0.568741,0.127899,0.413704,0.430646,0.478833,0.568443,0.431378, 
220,0.558653,0.752314,0.931057,0.815163,0.713285,0.539871,0.718391, 
221,0.397869,0.382235,0.419084,0.513813,0.621949,0.932388,0.544556, 
222,0.299202,0.439932,0.965173,0.653659,0.507488,0.701021,0.594412, 
223,0.350545,0.645165,0.397163,0.618011,0.445518,0.492750,0.491525, 
224,0.554041,0.759988,0.247153,0.571520,0.644523,0.781514,0.593123, 
225,0.270850,0.461096,0.308646,0.383041,0.726335,0.510502,0.443412, 
226,0.499604,0.827464,0.311784,0.688129,0.583961,0.494929,0.567645, 
227,0.641481,0.668351,0.626648,0.404983,0.348799,0.857284,0.591258, 
228,0.684412,0.369832,0.718471,0.165150,0.783593,0.486368,0.534637, 
