ó^Ç¶ÇΩèdóvìx,0.130000,0.230000,0.120000,0.220000,0.110000,0.210000,0.090000,0.190000,0.080000,0.180000,0.070000,0.170000,0.050000,0.150000,1.000000,

é¿çsâÒêî,wL[0],wR[0],wL[1],wR[1],wL[2],wR[2],wL[3],wR[3],wL[4],wR[4],wL[5],wR[5],wL[6],wR[6],ãÊä‘ïùÇÃëçòa
123,0.081549, 0.305756,0.121941, 0.179567,0.093756, 0.157723,0.121941, 0.179567,0.030392, 0.162454,0.088911, 0.251479,0.074211, 0.150754,0.774597
124,0.120795, 0.244512,0.144017, 0.282574,0.050360, 0.176090,0.043187, 0.232610,0.079916, 0.197584,0.000001, 0.208240,0.025135, 0.194978,1.073177
125,0.094499, 0.323602,0.100950, 0.251003,0.095076, 0.260772,0.059185, 0.163440,0.093054, 0.194249,0.050414, 0.188253,0.062751, 0.062751,0.888140
126,0.129294, 0.275185,0.055804, 0.196937,0.079637, 0.252741,0.063185, 0.241830,0.037315, 0.229571,0.061266, 0.185956,0.008386, 0.182893,1.130226
127,0.137255, 0.287167,0.103510, 0.299715,0.104367, 0.224612,0.091375, 0.101129,0.033675, 0.190299,0.050439, 0.181965,0.000001, 0.194491,0.958755
128,0.000001, 0.254730,0.050600, 0.403972,0.125060, 0.278911,0.068144, 0.227531,0.054974, 0.186889,0.027010, 0.167848,0.029461, 0.124869,1.289500
129,0.077156, 0.231900,0.026053, 0.299498,0.137894, 0.226957,0.117625, 0.214669,0.077108, 0.166147,0.086694, 0.180976,0.027545, 0.129777,0.899850
130,0.152292, 0.273643,0.097611, 0.283596,0.013710, 0.282547,0.094335, 0.142897,0.097013, 0.202071,0.079978, 0.124366,0.044907, 0.111035,0.840308
131,0.096193, 0.192725,0.141163, 0.243610,0.127423, 0.239143,0.071167, 0.238807,0.080436, 0.192386,0.092708, 0.128823,0.026591, 0.128823,0.728637
132,0.078423, 0.190423,0.115305, 0.268846,0.104680, 0.163386,0.075717, 0.268066,0.070762, 0.229349,0.067211, 0.163334,0.050771, 0.153728,0.874262
